bin,position,mean,sem,genotype,region,group,n_regions
46,278.4810126582279,1.2903996169136798,0.011951240323990335,FANCJKO,promoter,none,14910
47,329.1139240506327,1.2827072118260496,0.011876292287080396,FANCJKO,promoter,none,14910
48,379.746835443038,1.2805041962986734,0.011877123369951729,FANCJKO,promoter,none,14910
49,430.37974683544326,1.2825152540947482,0.011920342956106944,FANCJKO,promoter,none,14910
50,481.0126582278481,1.2840874946806486,0.01193384953423341,FANCJKO,promoter,none,14910
51,531.6455696202534,1.285751173228509,0.011931019183906934,FANCJKO,promoter,none,14910
52,582.2784810126582,1.2829857385977277,0.011866179770396298,FANCJKO,promoter,none,14910
53,632.9113924050635,1.285670092288661,0.011871106493673834,FANCJKO,promoter,none,14910
54,683.5443037974683,1.2895258484799097,0.011867249065489966,FANCJKO,promoter,none,14910
55,734.1772151898736,1.2849133775352939,0.011782515555083098,FANCJKO,promoter,none,14910
56,784.8101265822784,1.2838969055774216,0.011776363176901302,FANCJKO,promoter,none,14910
57,835.4430379746836,1.2821346099217945,0.011771629655937239,FANCJKO,promoter,none,14910
58,886.0759493670885,1.279109029449445,0.011758412692276442,FANCJKO,promoter,none,14910
59,936.7088607594937,1.2791128043584192,0.011723153312200868,FANCJKO,promoter,none,14910
60,987.3417721518986,1.2779803259154754,0.011676470208811898,FANCJKO,promoter,none,14910
61,1037.9746835443038,1.280428651568686,0.0116780728245543,FANCJKO,promoter,none,14910
62,1088.6075949367087,1.2889311785630708,0.011770325497628608,FANCJKO,promoter,none,14910
63,1139.240506329114,1.3013543093535036,0.011881112444625622,FANCJKO,promoter,none,14910
64,1189.8734177215188,1.3094909199792772,0.011920093046614682,FANCJKO,promoter,none,14910
65,1240.506329113924,1.3076706004100611,0.011913272785689908,FANCJKO,promoter,none,14910
66,1291.1392405063293,1.307016055754691,0.011902976659586603,FANCJKO,promoter,none,14910
67,1341.7721518987341,1.305672213367585,0.011919428729864226,FANCJKO,promoter,none,14910
68,1392.4050632911394,1.2989364345916983,0.011979463276627023,FANCJKO,promoter,none,14910
69,1443.0379746835442,1.2966001383532904,0.01197033842921056,FANCJKO,promoter,none,14910
70,1493.6708860759495,1.298027267441382,0.011983638446523956,FANCJKO,promoter,none,14910
71,1544.3037974683543,1.3027760070318128,0.01207733408508544,FANCJKO,promoter,none,14910
72,1594.9367088607596,1.3045869350230066,0.01199630834494915,FANCJKO,promoter,none,14910
73,1645.5696202531644,1.305753912937245,0.012011147998168912,FANCJKO,promoter,none,14910
74,1696.2025316455697,1.3074169553129469,0.011977591375211812,FANCJKO,promoter,none,14910
75,1746.8354430379745,1.312857786948934,0.011900494193363465,FANCJKO,promoter,none,14910
76,1797.4683544303798,1.3166306227771738,0.011966316799923445,FANCJKO,promoter,none,14910
77,1848.1012658227846,1.3124448742836103,0.011879209816326097,FANCJKO,promoter,none,14910
78,1898.73417721519,1.312869761384866,0.011864275722040038,FANCJKO,promoter,none,14910
79,1949.3670886075947,1.3180726472452422,0.011987834720963497,FANCJKO,promoter,none,14910
80,2000,1.3238042289627816,0.012133742465758102,FANCJKO,promoter,none,14910
1,-2000,4.493549128860286,0.14917969755921956,FANCJKO,5UTR,parallel,4744
2,-1949.367088607595,4.488548359649613,0.14601094369251252,FANCJKO,5UTR,parallel,4744
3,-1898.73417721519,4.528134129198332,0.14447377638936237,FANCJKO,5UTR,parallel,4744
4,-1848.1012658227849,4.568602889390257,0.14218942813241078,FANCJKO,5UTR,parallel,4744
5,-1797.4683544303798,4.5961016692880365,0.1408283382209636,FANCJKO,5UTR,parallel,4744
6,-1746.8354430379748,4.656542874032724,0.14011231294211976,FANCJKO,5UTR,parallel,4744
7,-1696.2025316455697,4.727155780297374,0.14350052170902436,FANCJKO,5UTR,parallel,4744
8,-1645.5696202531644,4.844194439324587,0.1536602203167414,FANCJKO,5UTR,parallel,4744
9,-1594.9367088607596,5.035336551530063,0.1732936293174828,FANCJKO,5UTR,parallel,4744
10,-1544.3037974683543,5.121314294861568,0.17248714656126982,FANCJKO,5UTR,parallel,4744
11,-1493.6708860759495,5.196439735791434,0.17597845186758104,FANCJKO,5UTR,parallel,4744
12,-1443.0379746835442,5.281460786287774,0.18802304919463783,FANCJKO,5UTR,parallel,4744
13,-1392.4050632911392,5.395966057553092,0.1978591475119367,FANCJKO,5UTR,parallel,4744
14,-1341.7721518987341,5.504839673631308,0.19760341237781726,FANCJKO,5UTR,parallel,4744
15,-1291.139240506329,5.634102178588384,0.1952796762709581,FANCJKO,5UTR,parallel,4744
16,-1240.506329113924,5.752683879078574,0.19029471767138742,FANCJKO,5UTR,parallel,4744
17,-1189.873417721519,5.931638494309849,0.19141680903037714,FANCJKO,5UTR,parallel,4744
18,-1139.240506329114,6.1868628746326415,0.1952983997968563,FANCJKO,5UTR,parallel,4744
19,-1088.607594936709,6.48674882135879,0.2070654861406923,FANCJKO,5UTR,parallel,4744
20,-1037.9746835443038,6.7401563419419235,0.21443995989626052,FANCJKO,5UTR,parallel,4744
21,-987.3417721518988,7.000889371334669,0.22246015074533565,FANCJKO,5UTR,parallel,4744
22,-936.7088607594937,7.340012676313126,0.2312253096867572,FANCJKO,5UTR,parallel,4744
23,-886.0759493670887,7.7246163962190915,0.24205342249575704,FANCJKO,5UTR,parallel,4744
24,-835.4430379746836,8.115217242687857,0.2494139541306308,FANCJKO,5UTR,parallel,4744
25,-784.8101265822784,8.52284610290987,0.25600152790417857,FANCJKO,5UTR,parallel,4744
26,-734.1772151898733,8.831124479158197,0.25420623525635383,FANCJKO,5UTR,parallel,4744
27,-683.5443037974683,9.216796280648214,0.2510135595117885,FANCJKO,5UTR,parallel,4744
28,-632.9113924050632,9.730974471838772,0.25814890445065536,FANCJKO,5UTR,parallel,4744
29,-582.2784810126582,10.293282741552963,0.2742268675529936,FANCJKO,5UTR,parallel,4744
30,-531.6455696202531,10.873828155555673,0.2898599224597644,FANCJKO,5UTR,parallel,4744
31,-481.0126582278481,11.48510005783455,0.30663052100435323,FANCJKO,5UTR,parallel,4744
32,-430.37974683544303,12.044702061265456,0.3174299592795791,FANCJKO,5UTR,parallel,4744
33,-379.746835443038,12.63914750452203,0.32762517187291396,FANCJKO,5UTR,parallel,4744
34,-329.11392405063293,13.265179261744793,0.34211903840505864,FANCJKO,5UTR,parallel,4744
35,-278.4810126582279,13.94807363302035,0.36078064145401506,FANCJKO,5UTR,parallel,4744
36,-227.84810126582283,14.475489419110374,0.3706796057814962,FANCJKO,5UTR,parallel,4744
37,-177.21518987341778,14.949715094647091,0.3757546724040984,FANCJKO,5UTR,parallel,4744
38,-126.58227848101274,15.173452748826142,0.36637769958510014,FANCJKO,5UTR,parallel,4744
39,-75.94936708860769,15.184882724291324,0.35201081449948585,FANCJKO,5UTR,parallel,4744
40,-25.316455696202638,14.95418433194267,0.33464612149027245,FANCJKO,5UTR,parallel,4744
41,25.31645569620241,14.635463437574375,0.3166230751076609,FANCJKO,5UTR,parallel,4744
42,75.94936708860769,14.283718154225342,0.3081516477697638,FANCJKO,5UTR,parallel,4744
43,126.58227848101251,13.859177853189506,0.2993330763509626,FANCJKO,5UTR,parallel,4744
44,177.21518987341778,13.292894387432469,0.28316730294612863,FANCJKO,5UTR,parallel,4744
45,227.8481012658226,12.68887939555649,0.2668957422234078,FANCJKO,5UTR,parallel,4744
46,278.4810126582279,12.119876166498011,0.25628514568369665,FANCJKO,5UTR,parallel,4744
47,329.1139240506327,11.596387059377143,0.25076738082547684,FANCJKO,5UTR,parallel,4744
48,379.746835443038,11.093176829908556,0.2490608522394617,FANCJKO,5UTR,parallel,4744
49,430.37974683544326,10.582091949676919,0.247394819693297,FANCJKO,5UTR,parallel,4744
50,481.0126582278481,10.135631106034332,0.24815240550521434,FANCJKO,5UTR,parallel,4744
51,531.6455696202534,9.788222868277526,0.24981212864054753,FANCJKO,5UTR,parallel,4744
52,582.2784810126582,9.510749439335962,0.2567676195873599,FANCJKO,5UTR,parallel,4744
53,632.9113924050635,9.104298245122823,0.25569271445716774,FANCJKO,5UTR,parallel,4744
54,683.5443037974683,8.701604514012617,0.2544007462795699,FANCJKO,5UTR,parallel,4744
55,734.1772151898736,8.329870241183857,0.25047309480332625,FANCJKO,5UTR,parallel,4744
56,784.8101265822784,7.973865773780685,0.2450751209002805,FANCJKO,5UTR,parallel,4744
57,835.4430379746836,7.6850355427413595,0.24348291140413708,FANCJKO,5UTR,parallel,4744
58,886.0759493670885,7.432861308926877,0.24259540538498467,FANCJKO,5UTR,parallel,4744
59,936.7088607594937,7.132532545924187,0.2339715842398824,FANCJKO,5UTR,parallel,4744
60,987.3417721518986,6.8754142719545746,0.22369940380010944,FANCJKO,5UTR,parallel,4744
61,1037.9746835443038,6.623218595448875,0.21406622501615685,FANCJKO,5UTR,parallel,4744
62,1088.6075949367087,6.388616162663333,0.20638180418701405,FANCJKO,5UTR,parallel,4744
63,1139.240506329114,6.134199864201964,0.196228255251813,FANCJKO,5UTR,parallel,4744
64,1189.8734177215188,5.9400479025524815,0.18684277932932605,FANCJKO,5UTR,parallel,4744
65,1240.506329113924,5.720133999939914,0.17874947390950413,FANCJKO,5UTR,parallel,4744
66,1291.1392405063293,5.570312673102409,0.17874624061311595,FANCJKO,5UTR,parallel,4744
67,1341.7721518987341,5.411185948605314,0.17602060563693595,FANCJKO,5UTR,parallel,4744
68,1392.4050632911394,5.263137633773703,0.1718392116778019,FANCJKO,5UTR,parallel,4744
69,1443.0379746835442,5.092332178951985,0.16624796938719139,FANCJKO,5UTR,parallel,4744
70,1493.6708860759495,4.925030944652776,0.16102065262176424,FANCJKO,5UTR,parallel,4744
71,1544.3037974683543,4.799941188555008,0.15851134851014095,FANCJKO,5UTR,parallel,4744
72,1594.9367088607596,4.669012762745858,0.1543854145112946,FANCJKO,5UTR,parallel,4744
73,1645.5696202531644,4.576316619745261,0.15172023078542848,FANCJKO,5UTR,parallel,4744
74,1696.2025316455697,4.511667379567535,0.15079624829538105,FANCJKO,5UTR,parallel,4744
75,1746.8354430379745,4.4552391676062815,0.14847610777278838,FANCJKO,5UTR,parallel,4744
76,1797.4683544303798,4.424765935747425,0.14711907920632322,FANCJKO,5UTR,parallel,4744
77,1848.1012658227846,4.3769235385514635,0.1444989125754799,FANCJKO,5UTR,parallel,4744
78,1898.73417721519,4.273094916891656,0.13621027772864613,FANCJKO,5UTR,parallel,4744
79,1949.3670886075947,4.1857959153497735,0.12997783750558653,FANCJKO,5UTR,parallel,4744
80,2000,4.087395189466639,0.12566017022151285,FANCJKO,5UTR,parallel,4744
1,-2000,5.526101428781237,1.0001585757501967,FANCJKO,5UTR,antiparallel,343
2,-1949.367088607595,5.319644526061326,0.9293537101718116,FANCJKO,5UTR,antiparallel,343
3,-1898.73417721519,5.02663742619191,0.7903165087305266,FANCJKO,5UTR,antiparallel,343
4,-1848.1012658227849,4.928470852986717,0.6747204198472012,FANCJKO,5UTR,antiparallel,343
5,-1797.4683544303798,4.733998826875399,0.5616099802949437,FANCJKO,5UTR,antiparallel,343
6,-1746.8354430379748,4.699742012204651,0.558094318807471,FANCJKO,5UTR,antiparallel,343
7,-1696.2025316455697,4.685618299518081,0.5658701275149379,FANCJKO,5UTR,antiparallel,343
8,-1645.5696202531644,4.593867941743778,0.5382246710799425,FANCJKO,5UTR,antiparallel,343
9,-1594.9367088607596,4.542303228932057,0.5321402504166325,FANCJKO,5UTR,antiparallel,343
10,-1544.3037974683543,4.444970442113422,0.5029419621949122,FANCJKO,5UTR,antiparallel,343
11,-1493.6708860759495,4.314427409012185,0.4330803672909034,FANCJKO,5UTR,antiparallel,343
