ko,dz_class,genotype,bin,position,mean,sem,n
DHX36KO,gained,DHX36KO,17,-1189.873417721519,6.899548977449829,0.9605264638864452,102
DHX36KO,gained,DHX36KO,18,-1139.240506329114,7.348907181694616,1.0868017673614394,102
DHX36KO,gained,DHX36KO,19,-1088.607594936709,7.581333309770409,1.146720293678622,102
DHX36KO,gained,DHX36KO,20,-1037.9746835443038,8.148057532076741,1.2303607932963259,102
DHX36KO,gained,DHX36KO,21,-987.3417721518988,8.51956757586766,1.3470438206187136,102
DHX36KO,gained,DHX36KO,22,-936.7088607594937,8.396223073769239,1.3681302283415768,102
DHX36KO,gained,DHX36KO,23,-886.0759493670887,7.92810289385272,1.3071315902886105,102
DHX36KO,gained,DHX36KO,24,-835.4430379746836,7.577454058453927,1.156370041646848,102
DHX36KO,gained,DHX36KO,25,-784.8101265822784,7.054155932399961,0.9878215376356901,102
DHX36KO,gained,DHX36KO,26,-734.1772151898733,7.1185416230423,0.9379948719279768,102
DHX36KO,gained,DHX36KO,27,-683.5443037974683,7.4216868209994695,0.8987740222631466,102
DHX36KO,gained,DHX36KO,28,-632.9113924050632,7.072081013832217,0.8396730958390856,102
DHX36KO,gained,DHX36KO,29,-582.2784810126582,6.545560037100238,0.7485238221611341,102
DHX36KO,gained,DHX36KO,30,-531.6455696202531,6.183772043987037,0.6915848845786264,102
DHX36KO,gained,DHX36KO,31,-481.0126582278481,5.947955046331181,0.6650480690324495,102
DHX36KO,gained,DHX36KO,32,-430.37974683544303,5.831219899015489,0.6198282289200927,102
DHX36KO,gained,DHX36KO,33,-379.746835443038,5.8591672426267385,0.621322197331607,102
DHX36KO,gained,DHX36KO,34,-329.11392405063293,5.844013895256067,0.6201880313727776,102
DHX36KO,gained,DHX36KO,35,-278.4810126582279,5.644010168282814,0.623947789085091,102
DHX36KO,gained,DHX36KO,36,-227.84810126582283,5.844410863958932,0.6986543729973005,102
DHX36KO,gained,DHX36KO,37,-177.21518987341778,6.017268790061178,0.7296492900462244,102
DHX36KO,gained,DHX36KO,38,-126.58227848101274,6.18967591213245,0.796155847493523,102
DHX36KO,gained,DHX36KO,39,-75.94936708860769,6.4231646184282365,0.8832404912245901,102
DHX36KO,gained,DHX36KO,40,-25.316455696202638,6.751083052633635,0.9686452381179107,102
DHX36KO,gained,DHX36KO,41,25.31645569620241,6.9754833487669625,0.9812970888016869,102
DHX36KO,gained,DHX36KO,42,75.94936708860769,7.0150551894443485,0.8962396372443622,102
DHX36KO,gained,DHX36KO,43,126.58227848101251,6.996509757992489,0.8240517117634901,102
DHX36KO,gained,DHX36KO,44,177.21518987341778,6.882329101811827,0.7924645009261843,102
DHX36KO,gained,DHX36KO,45,227.8481012658226,6.900339035286623,0.8355049053868491,102
DHX36KO,gained,DHX36KO,46,278.4810126582279,6.903115214358747,0.9289496413736863,102
DHX36KO,gained,DHX36KO,47,329.1139240506327,7.12170390956542,1.0115075777563622,102
DHX36KO,gained,DHX36KO,48,379.746835443038,7.379048781776739,1.064822417236144,102
DHX36KO,gained,DHX36KO,49,430.37974683544326,7.354730888161005,1.078234586648873,102
DHX36KO,gained,DHX36KO,50,481.0126582278481,7.183911651333952,1.0977075889600427,102
DHX36KO,gained,DHX36KO,51,531.6455696202534,7.044206914371914,1.0975186849847947,102
DHX36KO,gained,DHX36KO,52,582.2784810126582,7.228069664458044,1.1133927224063733,102
DHX36KO,gained,DHX36KO,53,632.9113924050635,7.186714160403395,1.0222047937483152,102
DHX36KO,gained,DHX36KO,54,683.5443037974683,7.172048554358139,0.9410140209723976,102
DHX36KO,gained,DHX36KO,55,734.1772151898736,7.128112240453172,0.9097633914319538,102
DHX36KO,gained,DHX36KO,56,784.8101265822784,7.310717408641491,0.9663322394192921,102
DHX36KO,gained,DHX36KO,57,835.4430379746836,7.48372522964197,1.102500226030413,102
DHX36KO,gained,DHX36KO,58,886.0759493670885,7.388878836382449,1.2872422727533364,102
DHX36KO,gained,DHX36KO,59,936.7088607594937,7.145700815612194,1.283985003908245,102
DHX36KO,gained,DHX36KO,60,987.3417721518986,7.107218981163174,1.3616832351590067,102
DHX36KO,gained,DHX36KO,61,1037.9746835443038,6.998350957335989,1.3796212307921458,102
DHX36KO,gained,DHX36KO,62,1088.6075949367087,6.979822151863497,1.2480920417669175,102
DHX36KO,gained,DHX36KO,63,1139.240506329114,6.911389534551334,1.071725780216148,102
DHX36KO,gained,DHX36KO,64,1189.8734177215188,6.891587329113405,0.9264961540622655,102
DHX36KO,gained,DHX36KO,65,1240.506329113924,6.589960483702179,0.8667073817740898,102
DHX36KO,gained,DHX36KO,66,1291.1392405063293,6.451470481897491,0.8500707212410278,102
DHX36KO,gained,DHX36KO,67,1341.7721518987341,6.741066395628686,0.9619222631890709,102
DHX36KO,gained,DHX36KO,68,1392.4050632911394,6.70117848700168,0.9687312268550389,102
DHX36KO,gained,DHX36KO,69,1443.0379746835442,6.349563590443991,0.8209330835552167,102
DHX36KO,gained,DHX36KO,70,1493.6708860759495,6.272689084102905,0.8400279002304186,102
DHX36KO,gained,DHX36KO,71,1544.3037974683543,6.435178474678713,0.853252930357387,102
DHX36KO,gained,DHX36KO,72,1594.9367088607596,6.27073132650525,0.8079575067066501,102
DHX36KO,gained,DHX36KO,73,1645.5696202531644,6.142690161388684,0.8257248393463388,102
DHX36KO,gained,DHX36KO,74,1696.2025316455697,6.095557441719217,0.8255171702300454,102
DHX36KO,gained,DHX36KO,75,1746.8354430379745,5.918070647895726,0.8119827662322812,102
DHX36KO,gained,DHX36KO,76,1797.4683544303798,5.722030098274642,0.7710341650948652,102
DHX36KO,gained,DHX36KO,77,1848.1012658227846,5.713842190153459,0.7217471858936608,102
DHX36KO,gained,DHX36KO,78,1898.73417721519,5.669841726917068,0.7023605781178368,102
DHX36KO,gained,DHX36KO,79,1949.3670886075947,5.574379114247615,0.720237002559156,102
DHX36KO,gained,DHX36KO,80,2000,5.300125194078957,0.676441798292383,102
DHX36KO,stable,DHX36KO,1,-2000,6.055205213093669,0.22939331528480864,2951
DHX36KO,stable,DHX36KO,2,-1949.367088607595,6.151062969587811,0.22917559707348745,2951
DHX36KO,stable,DHX36KO,3,-1898.73417721519,6.181823889804697,0.22256867486270518,2951
DHX36KO,stable,DHX36KO,4,-1848.1012658227849,6.2122138347176525,0.2152887552529326,2951
DHX36KO,stable,DHX36KO,5,-1797.4683544303798,6.283576450407417,0.21551518869075795,2951
DHX36KO,stable,DHX36KO,6,-1746.8354430379748,6.361227328452528,0.21821138180384161,2951
DHX36KO,stable,DHX36KO,7,-1696.2025316455697,6.415541920646845,0.22320239559936902,2951
DHX36KO,stable,DHX36KO,8,-1645.5696202531644,6.384691592337088,0.22332156894135474,2951
DHX36KO,stable,DHX36KO,9,-1594.9367088607596,6.325864813622143,0.21967380130427025,2951
DHX36KO,stable,DHX36KO,10,-1544.3037974683543,6.299533063442737,0.21752589997505797,2951
DHX36KO,stable,DHX36KO,11,-1493.6708860759495,6.295541132177779,0.2190445317577267,2951
DHX36KO,stable,DHX36KO,12,-1443.0379746835442,6.321825953656962,0.22216182500052778,2951
DHX36KO,stable,DHX36KO,13,-1392.4050632911392,6.364555195365722,0.22524892196935561,2951
DHX36KO,stable,DHX36KO,14,-1341.7721518987341,6.388527165878752,0.22820363317563866,2951
DHX36KO,stable,DHX36KO,15,-1291.139240506329,6.466963806764212,0.23115151633401876,2951
DHX36KO,stable,DHX36KO,16,-1240.506329113924,6.473799207648436,0.22920054950040197,2951
DHX36KO,stable,DHX36KO,17,-1189.873417721519,6.472961644345618,0.2268045666265634,2951
DHX36KO,stable,DHX36KO,18,-1139.240506329114,6.4301276815698385,0.22386637936189635,2951
DHX36KO,stable,DHX36KO,19,-1088.607594936709,6.336974519021387,0.21791314030752,2951
DHX36KO,stable,DHX36KO,20,-1037.9746835443038,6.203097558940425,0.2129668768692605,2951
DHX36KO,stable,DHX36KO,21,-987.3417721518988,6.1466120507861755,0.21067686236050082,2951
DHX36KO,stable,DHX36KO,22,-936.7088607594937,6.083464310568335,0.2056321198052745,2951
DHX36KO,stable,DHX36KO,23,-886.0759493670887,6.081341396420336,0.20131443022683607,2951
DHX36KO,stable,DHX36KO,24,-835.4430379746836,6.11188858308483,0.20059739827705197,2951
DHX36KO,stable,DHX36KO,25,-784.8101265822784,6.192810065105085,0.2023531000622698,2951
DHX36KO,stable,DHX36KO,26,-734.1772151898733,6.296259850640761,0.2078081596383254,2951
DHX36KO,stable,DHX36KO,27,-683.5443037974683,6.440609949594916,0.22068785034615881,2951
DHX36KO,stable,DHX36KO,28,-632.9113924050632,6.578307833978581,0.22987370365525323,2951
DHX36KO,stable,DHX36KO,29,-582.2784810126582,6.643583279877857,0.22873235685145019,2951
DHX36KO,stable,DHX36KO,30,-531.6455696202531,6.703545412876425,0.2290305696176462,2951
DHX36KO,stable,DHX36KO,31,-481.0126582278481,6.79002603396499,0.23584698897467865,2951
DHX36KO,stable,DHX36KO,32,-430.37974683544303,6.9184066892426985,0.2472158610676356,2951
DHX36KO,stable,DHX36KO,33,-379.746835443038,7.0389661543449815,0.25507742164882413,2951
DHX36KO,stable,DHX36KO,34,-329.11392405063293,7.168045329966277,0.26778379616912895,2951
DHX36KO,stable,DHX36KO,35,-278.4810126582279,7.326488608733336,0.2888147581436188,2951
DHX36KO,stable,DHX36KO,36,-227.84810126582283,7.405715652300681,0.30513150502527253,2951
DHX36KO,stable,DHX36KO,37,-177.21518987341778,7.4594553178027025,0.31511585778481144,2951
DHX36KO,stable,DHX36KO,38,-126.58227848101274,7.527097091780643,0.3232275102926791,2951
DHX36KO,stable,DHX36KO,39,-75.94936708860769,7.483003389501684,0.3104754466891525,2951
DHX36KO,stable,DHX36KO,40,-25.316455696202638,7.319543508096669,0.28302031487787566,2951
DHX36KO,stable,DHX36KO,41,25.31645569620241,7.160612123044052,0.2571701760806556,2951
DHX36KO,stable,DHX36KO,42,75.94936708860769,7.046995493681918,0.23883119193581703,2951
DHX36KO,stable,DHX36KO,43,126.58227848101251,6.966156958754852,0.22732673052548338,2951
DHX36KO,stable,DHX36KO,44,177.21518987341778,6.90946918348882,0.22520510657908946,2951
DHX36KO,stable,DHX36KO,45,227.8481012658226,6.955060149153976,0.23639271336107096,2951
DHX36KO,stable,DHX36KO,46,278.4810126582279,7.021848144525325,0.24600931916170005,2951
DHX36KO,stable,DHX36KO,47,329.1139240506327,7.182175003304315,0.26323275965862863,2951
DHX36KO,stable,DHX36KO,48,379.746835443038,7.271889748002639,0.2716518806377052,2951
DHX36KO,stable,DHX36KO,49,430.37974683544326,7.1957370215403245,0.2615126248865795,2951
DHX36KO,stable,DHX36KO,50,481.0126582278481,7.077571145021268,0.25001206929498065,2951
DHX36KO,stable,DHX36KO,51,531.6455696202534,7.0155117664969495,0.25307648066787103,2951
DHX36KO,stable,DHX36KO,52,582.2784810126582,7.009809788860171,0.26221398226381765,2951
DHX36KO,stable,DHX36KO,53,632.9113924050635,7.030768142600767,0.27251614370328664,2951
DHX36KO,stable,DHX36KO,54,683.5443037974683,7.0118034913660265,0.2746515644469428,2951
DHX36KO,stable,DHX36KO,55,734.1772151898736,7.058534185283671,0.27963352701344507,2951
DHX36KO,stable,DHX36KO,56,784.8101265822784,7.085367615731385,0.28979368836199887,2951
DHX36KO,stable,DHX36KO,57,835.4430379746836,7.118950258444006,0.298246157158968,2951
DHX36KO,stable,DHX36KO,58,886.0759493670885,7.052534426912189,0.2978231161186423,2951
DHX36KO,stable,DHX36KO,59,936.7088607594937,6.99874366048553,0.2894949805924604,2951
DHX36KO,stable,DHX36KO,60,987.3417721518986,6.925401116509795,0.27602854066312704,2951
DHX36KO,stable,DHX36KO,61,1037.9746835443038,6.803769971825343,0.25945001882122126,2951
DHX36KO,stable,DHX36KO,62,1088.6075949367087,6.712806593745385,0.24754609439486105,2951
DHX36KO,stable,DHX36KO,63,1139.240506329114,6.555541972645956,0.2341933172274652,2951
DHX36KO,stable,DHX36KO,64,1189.8734177215188,6.4467384990990855,0.22641372743151789,2951
DHX36KO,stable,DHX36KO,65,1240.506329113924,6.431067550789902,0.22148487608865386,2951
DHX36KO,stable,DHX36KO,66,1291.1392405063293,6.364218197055258,0.2099262253304136,2951
DHX36KO,stable,DHX36KO,67,1341.7721518987341,6.336042966479624,0.1989455307707698,2951
DHX36KO,stable,DHX36KO,68,1392.4050632911394,6.3300104028783,0.20023462527442953,2951
DHX36KO,stable,DHX36KO,69,1443.0379746835442,6.2937967760506615,0.20057865251219018,2951
DHX36KO,stable,DHX36KO,70,1493.6708860759495,6.282668486340873,0.20283820105524542,2951
DHX36KO,stable,DHX36KO,71,1544.3037974683543,6.311784786461141,0.2068590772138954,2951
DHX36KO,stable,DHX36KO,72,1594.9367088607596,6.397887823172885,0.2129633650662819,2951
DHX36KO,stable,DHX36KO,73,1645.5696202531644,6.425666225639747,0.21519586718803596,2951
DHX36KO,stable,DHX36KO,74,1696.2025316455697,6.398975174983423,0.21260317086881905,2951
DHX36KO,stable,DHX36KO,75,1746.8354430379745,6.369410742747909,0.21131419424677636,2951
DHX36KO,stable,DHX36KO,76,1797.4683544303798,6.341058481168332,0.2111933294216523,2951
DHX36KO,stable,DHX36KO,77,1848.1012658227846,6.339285542002427,0.21323835087189605,2951
DHX36KO,stable,DHX36KO,78,1898.73417721519,6.357422535734824,0.22056494751322064,2951
DHX36KO,stable,DHX36KO,79,1949.3670886075947,6.354201632008961,0.2328381292742731,2951
DHX36KO,stable,DHX36KO,80,2000,6.373652017903734,0.24157899846532274,2951
DHX36KO,lost,DHX36KO,1,-2000,4.126884976645996,0.6108223834237299,116
DHX36KO,lost,DHX36KO,2,-1949.367088607595,4.223461029762509,0.644909848398159,116
DHX36KO,lost,DHX36KO,3,-1898.73417721519,4.260518030859958,0.7188204650584832,116
DHX36KO,lost,DHX36KO,4,-1848.1012658227849,4.256270172472658,0.7422070522161165,116
DHX36KO,lost,DHX36KO,5,-1797.4683544303798,4.175512929593009,0.6610718219973148,116
DHX36KO,lost,DHX36KO,6,-1746.8354430379748,4.120772959980472,0.5991810999888701,116
DHX36KO,lost,DHX36KO,7,-1696.2025316455697,3.9722073528273354,0.5286150977941994,116
DHX36KO,lost,DHX36KO,8,-1645.5696202531644,3.9022696937295214,0.513319186365898,116
DHX36KO,lost,DHX36KO,9,-1594.9367088607596,3.9177859911562383,0.5488396741541932,116
DHX36KO,lost,DHX36KO,10,-1544.3037974683543,3.86668033503938,0.5193605490130475,116
DHX36KO,lost,DHX36KO,11,-1493.6708860759495,3.8659807972935423,0.4829979859120411,116
DHX36KO,lost,DHX36KO,12,-1443.0379746835442,3.7602399088802008,0.4318274357469382,116
DHX36KO,lost,DHX36KO,13,-1392.4050632911392,3.768223757668473,0.38881375003967433,116
DHX36KO,lost,DHX36KO,14,-1341.7721518987341,3.772631539990162,0.38606080744587035,116
DHX36KO,lost,DHX36KO,15,-1291.139240506329,3.8339243608987195,0.405768483689422,116
DHX36KO,lost,DHX36KO,16,-1240.506329113924,3.880895575161638,0.4192062349876629,116
DHX36KO,lost,DHX36KO,17,-1189.873417721519,3.78826646480067,0.41482491629543206,116
DHX36KO,lost,DHX36KO,18,-1139.240506329114,3.5445733697935085,0.39990030816234406,116
DHX36KO,lost,DHX36KO,19,-1088.607594936709,3.442042168577512,0.4074228405126502,116
DHX36KO,lost,DHX36KO,20,-1037.9746835443038,3.429801953804904,0.39438295556816416,116
DHX36KO,lost,DHX36KO,21,-987.3417721518988,3.4630280331976113,0.39013776418775936,116
DHX36KO,lost,DHX36KO,22,-936.7088607594937,3.738424856457217,0.41462104893319507,116
DHX36KO,lost,DHX36KO,23,-886.0759493670887,3.7748894152216526,0.4214293579153801,116
DHX36KO,lost,DHX36KO,24,-835.4430379746836,3.7115472190613032,0.4175768908186417,116
DHX36KO,lost,DHX36KO,25,-784.8101265822784,3.595551784744208,0.42282870011863133,116
DHX36KO,lost,DHX36KO,26,-734.1772151898733,3.4164048360408037,0.39089207934840636,116
DHX36KO,lost,DHX36KO,27,-683.5443037974683,3.221126046687707,0.354022456158701,116
DHX36KO,lost,DHX36KO,28,-632.9113924050632,3.091737847704997,0.32090859831238705,116
DHX36KO,lost,DHX36KO,29,-582.2784810126582,3.090995529533803,0.32403911257088047,116
DHX36KO,lost,DHX36KO,30,-531.6455696202531,3.1973973888706886,0.35099573659353334,116
DHX36KO,lost,DHX36KO,31,-481.0126582278481,3.1871349025457754,0.3433284439371122,116
DHX36KO,lost,DHX36KO,32,-430.37974683544303,3.233276229199322,0.35991806777578383,116
DHX36KO,lost,DHX36KO,33,-379.746835443038,3.0238533132583245,0.3243019277783842,116
DHX36KO,lost,DHX36KO,34,-329.11392405063293,3.0345301077009617,0.32946097046348477,116
DHX36KO,lost,DHX36KO,35,-278.4810126582279,3.0593073840936027,0.341723019658969,116
DHX36KO,lost,DHX36KO,36,-227.84810126582283,3.2511398835908407,0.36895958282908653,116
DHX36KO,lost,DHX36KO,37,-177.21518987341778,3.296710826316099,0.3869247835544795,116
DHX36KO,lost,DHX36KO,38,-126.58227848101274,3.408949476357164,0.4116714893633281,116
DHX36KO,lost,DHX36KO,39,-75.94936708860769,3.467722670052243,0.4002574802698561,116
DHX36KO,lost,DHX36KO,40,-25.316455696202638,3.400041525685924,0.33950465498776317,116
DHX36KO,lost,DHX36KO,41,25.31645569620241,3.407577692969092,0.33099672379949896,116
DHX36KO,lost,DHX36KO,42,75.94936708860769,3.5812294357535484,0.3684974781857105,116
DHX36KO,lost,DHX36KO,43,126.58227848101251,3.740886594981983,0.43042635610604335,116
DHX36KO,lost,DHX36KO,44,177.21518987341778,3.801914203646539,0.47406201042532875,116
DHX36KO,lost,DHX36KO,45,227.8481012658226,3.882151923083711,0.5577662716545264,116
DHX36KO,lost,DHX36KO,46,278.4810126582279,3.639104818085144,0.5518553225065798,116
DHX36KO,lost,DHX36KO,47,329.1139240506327,3.4843189227649534,0.5145762909050027,116
DHX36KO,lost,DHX36KO,48,379.746835443038,3.578463130935855,0.5350287856132241,116
DHX36KO,lost,DHX36KO,49,430.37974683544326,3.7510131940553926,0.5502877194310899,116
DHX36KO,lost,DHX36KO,50,481.0126582278481,3.790962076632456,0.5255204153173769,116
DHX36KO,lost,DHX36KO,51,531.6455696202534,3.7590214705261693,0.46755958872681247,116
DHX36KO,lost,DHX36KO,52,582.2784810126582,3.5200710883907886,0.38881320023144966,116
DHX36KO,lost,DHX36KO,53,632.9113924050635,3.350337385261196,0.31963732890335295,116
DHX36KO,lost,DHX36KO,54,683.5443037974683,3.132222979699058,0.2930179104578512,116
DHX36KO,lost,DHX36KO,55,734.1772151898736,3.048870509287407,0.28530948520199395,116
DHX36KO,lost,DHX36KO,56,784.8101265822784,3.0573678997878373,0.28101165040016246,116
DHX36KO,lost,DHX36KO,57,835.4430379746836,3.210332175767285,0.26598849884321,116
DHX36KO,lost,DHX36KO,58,886.0759493670885,3.350985169294237,0.2727505845502917,116
DHX36KO,lost,DHX36KO,59,936.7088607594937,3.512557613740022,0.29523860177964006,116
DHX36KO,lost,DHX36KO,60,987.3417721518986,3.4967516120548905,0.3227908712789296,116
DHX36KO,lost,DHX36KO,61,1037.9746835443038,3.5786592065260328,0.38908526715327374,116
DHX36KO,lost,DHX36KO,62,1088.6075949367087,3.5981820033679064,0.37893640672850465,116
DHX36KO,lost,DHX36KO,63,1139.240506329114,3.6626206593061315,0.3442932644338109,116
DHX36KO,lost,DHX36KO,64,1189.8734177215188,3.668853877604693,0.3440502074670851,116
DHX36KO,lost,DHX36KO,65,1240.506329113924,3.6720492800830424,0.3715265071864139,116
DHX36KO,lost,DHX36KO,66,1291.1392405063293,3.599426546158462,0.35521783041694116,116
DHX36KO,lost,DHX36KO,67,1341.7721518987341,3.434391392407746,0.3468145222094947,116
DHX36KO,lost,DHX36KO,68,1392.4050632911394,3.36822220844784,0.34194422397629265,116
DHX36KO,lost,DHX36KO,69,1443.0379746835442,3.2349039756498117,0.3217606861636035,116
DHX36KO,lost,DHX36KO,70,1493.6708860759495,3.1738029567195083,0.28196273700764624,116
DHX36KO,lost,DHX36KO,71,1544.3037974683543,3.010881115376264,0.25135779653236584,116
DHX36KO,lost,DHX36KO,72,1594.9367088607596,3.067233082652092,0.2612451080796786,116
DHX36KO,lost,DHX36KO,73,1645.5696202531644,3.220701943238576,0.27926814242797704,116
DHX36KO,lost,DHX36KO,74,1696.2025316455697,3.172883446586543,0.308347530687277,116
DHX36KO,lost,DHX36KO,75,1746.8354430379745,3.2110906006481454,0.356157610098894,116
DHX36KO,lost,DHX36KO,76,1797.4683544303798,3.3508938523544662,0.39183036313739006,116
DHX36KO,lost,DHX36KO,77,1848.1012658227846,3.317542833055573,0.38296713278854294,116
DHX36KO,lost,DHX36KO,78,1898.73417721519,3.4485678486440374,0.3764497395751126,116
DHX36KO,lost,DHX36KO,79,1949.3670886075947,3.5793085347030353,0.3961644959440576,116
DHX36KO,lost,DHX36KO,80,2000,3.809359775302054,0.4381378946878462,116
FANCJKO,gained,FANCJKO,1,-2000,5.6086317130497525,2.612336003394742,7
FANCJKO,gained,FANCJKO,2,-1949.367088607595,5.0531880446842745,2.529411022693768,7
FANCJKO,gained,FANCJKO,3,-1898.73417721519,5.5707684489658895,3.7426185499128812,7
FANCJKO,gained,FANCJKO,4,-1848.1012658227849,5.847609642800831,3.760716584449312,7
FANCJKO,gained,FANCJKO,5,-1797.4683544303798,5.6745366160074875,3.2560399968572464,7
FANCJKO,gained,FANCJKO,6,-1746.8354430379748,5.03654815583002,2.170327603277096,7
FANCJKO,gained,FANCJKO,7,-1696.2025316455697,4.547327139718192,1.746291207547208,7
FANCJKO,gained,FANCJKO,8,-1645.5696202531644,4.880768603597368,1.7070864484333665,7
FANCJKO,gained,FANCJKO,9,-1594.9367088607596,4.787363785789126,1.7206567660800165,7
FANCJKO,gained,FANCJKO,10,-1544.3037974683543,4.57357701142629,1.8038038532649936,7
FANCJKO,gained,FANCJKO,11,-1493.6708860759495,4.102367629323687,1.4578593681586922,7
FANCJKO,gained,FANCJKO,12,-1443.0379746835442,3.804612154620034,1.1996635372075293,7
FANCJKO,gained,FANCJKO,13,-1392.4050632911392,3.686605258669172,0.915031114128027,7
FANCJKO,gained,FANCJKO,14,-1341.7721518987341,3.6204667141324,0.9598255383871807,7
FANCJKO,gained,FANCJKO,15,-1291.139240506329,3.4285394148599533,1.013614058225586,7
FANCJKO,gained,FANCJKO,16,-1240.506329113924,3.3885303769792827,1.1838775566813062,7
FANCJKO,gained,FANCJKO,17,-1189.873417721519,3.267920242037092,1.4314309630671604,7
FANCJKO,gained,FANCJKO,18,-1139.240506329114,4.04094542594183,1.9640153950059287,7
FANCJKO,gained,FANCJKO,19,-1088.607594936709,4.407067168326605,2.263676341778929,7
FANCJKO,gained,FANCJKO,20,-1037.9746835443038,4.076241233235314,2.1242829099734215,7
FANCJKO,gained,FANCJKO,21,-987.3417721518988,3.7825663500740414,1.890911790346893,7
FANCJKO,gained,FANCJKO,22,-936.7088607594937,3.07033369745527,1.4913139756822136,7
FANCJKO,gained,FANCJKO,23,-886.0759493670887,2.963747816539946,1.3586171823508706,7
FANCJKO,gained,FANCJKO,24,-835.4430379746836,3.0985249351319815,1.5093240544436874,7
FANCJKO,gained,FANCJKO,25,-784.8101265822784,3.7251974841526576,2.1619750236443465,7
FANCJKO,gained,FANCJKO,26,-734.1772151898733,4.538126081739153,2.835126815808441,7
FANCJKO,gained,FANCJKO,27,-683.5443037974683,5.672169035275777,3.896576427179459,7
FANCJKO,gained,FANCJKO,28,-632.9113924050632,7.325295622689383,5.341114961902299,7
FANCJKO,gained,FANCJKO,29,-582.2784810126582,8.883323063169206,6.365162550418626,7
FANCJKO,gained,FANCJKO,30,-531.6455696202531,9.268431111971537,6.503422980604812,7
FANCJKO,gained,FANCJKO,31,-481.0126582278481,9.083432819956824,6.800978324197515,7
FANCJKO,gained,FANCJKO,32,-430.37974683544303,9.60349373090835,7.131551570648123,7
FANCJKO,gained,FANCJKO,33,-379.746835443038,10.315865374633244,7.707701571530467,7
FANCJKO,gained,FANCJKO,34,-329.11392405063293,9.175142045021056,6.61771279320943,7
FANCJKO,gained,FANCJKO,35,-278.4810126582279,7.939788246268318,5.184421097597378,7
FANCJKO,gained,FANCJKO,36,-227.84810126582283,7.2406142745699205,3.977734886815599,7
FANCJKO,gained,FANCJKO,37,-177.21518987341778,5.222528745560419,2.012154839257435,7
FANCJKO,gained,FANCJKO,38,-126.58227848101274,3.7891900466737294,1.3640509410353985,7
FANCJKO,gained,FANCJKO,39,-75.94936708860769,3.665310541561672,1.4546981008984083,7
FANCJKO,gained,FANCJKO,40,-25.316455696202638,4.265383021945045,2.216787060068675,7
FANCJKO,gained,FANCJKO,41,25.31645569620241,5.162196906407674,3.128893070257971,7
FANCJKO,gained,FANCJKO,42,75.94936708860769,5.178333291553316,3.1238045987520464,7
FANCJKO,gained,FANCJKO,43,126.58227848101251,5.433173416682652,2.8297900039337534,7
FANCJKO,gained,FANCJKO,44,177.21518987341778,6.147224813188825,3.1452425476018893,7
FANCJKO,gained,FANCJKO,45,227.8481012658226,5.820998062179203,3.460961609269536,7
FANCJKO,gained,FANCJKO,46,278.4810126582279,6.761048319453285,4.159674293988278,7
FANCJKO,gained,FANCJKO,47,329.1139240506327,7.228348818733579,4.524182403261865,7
FANCJKO,gained,FANCJKO,48,379.746835443038,7.02721869900113,4.163161061726254,7
FANCJKO,gained,FANCJKO,49,430.37974683544326,7.104872054145449,4.515883011642077,7
FANCJKO,gained,FANCJKO,50,481.0126582278481,7.3946470567158284,4.998793137569095,7
FANCJKO,gained,FANCJKO,51,531.6455696202534,7.176078187397548,5.211687518010632,7
FANCJKO,gained,FANCJKO,52,582.2784810126582,6.993981464249747,4.602146589402096,7
FANCJKO,gained,FANCJKO,53,632.9113924050635,7.9984985605875645,4.270490693264845,7
FANCJKO,gained,FANCJKO,54,683.5443037974683,8.934839629218692,4.829029784778557,7
FANCJKO,gained,FANCJKO,55,734.1772151898736,8.824290627070836,5.205549837522351,7
FANCJKO,gained,FANCJKO,56,784.8101265822784,8.568810892105102,4.902750375233622,7
FANCJKO,gained,FANCJKO,57,835.4430379746836,8.187575667699178,4.287168379527529,7
FANCJKO,gained,FANCJKO,58,886.0759493670885,7.332567686353411,3.7532577719393525,7
FANCJKO,gained,FANCJKO,59,936.7088607594937,5.622337050664993,2.7418419410430923,7
FANCJKO,gained,FANCJKO,60,987.3417721518986,5.159193794613793,2.289905796953089,7
FANCJKO,gained,FANCJKO,61,1037.9746835443038,4.283558299882071,1.664064626853445,7
FANCJKO,gained,FANCJKO,62,1088.6075949367087,3.4290684177761985,1.1789428473440162,7
FANCJKO,gained,FANCJKO,63,1139.240506329114,3.306434485571725,1.0588056132769237,7
FANCJKO,gained,FANCJKO,64,1189.8734177215188,3.812419075511751,1.5844652364679777,7
FANCJKO,gained,FANCJKO,65,1240.506329113924,3.6228820594151814,1.9926835551992097,7
FANCJKO,gained,FANCJKO,66,1291.1392405063293,4.23216685681116,2.4103108554443695,7
FANCJKO,gained,FANCJKO,67,1341.7721518987341,4.871927347183228,2.876747338939169,7
FANCJKO,gained,FANCJKO,68,1392.4050632911394,4.307607927776519,2.355251554121675,7
FANCJKO,gained,FANCJKO,69,1443.0379746835442,4.237627092543103,2.4749788388877514,7
FANCJKO,gained,FANCJKO,70,1493.6708860759495,4.34074161915552,2.8815482694651937,7
FANCJKO,gained,FANCJKO,71,1544.3037974683543,4.086401516255878,2.911019320287443,7
FANCJKO,gained,FANCJKO,72,1594.9367088607596,4.780394615672884,3.1893728724078865,7
FANCJKO,gained,FANCJKO,73,1645.5696202531644,6.108204562323434,4.146090046562653,7
