motif_id,tf,motif_gc,frac_unclassified,frac_classified,frac_background,log2OR_vs_classified,p_vs_classified,log2OR_vs_background,p_vs_background,q_vs_classified,q_vs_background
MA0036.3,GATA2,0.345,0.026619552414605417,0.02432273262661955,0.0234982332155477,0.1334305795891162,0.19056821128515786,0.18434100861218547,0.07096835938206762,0.22247869423901057,0.08594544821269878
MA0467.1,Crx,0.404,0.02067137809187279,0.022143698468786808,0.018315665488810366,-0.10129568669196959,0.3682399881692422,0.1777585658330601,0.12576435945507383,0.4112380706201418,0.1482151850765957
MA1126.1,FOS::JUN(var.2),0.449,0.011896348645465253,0.009246171967020024,0.01060070671378092,0.36643421340360943,0.01944040556933365,0.16781349617686875,0.27988139403874035,0.024456226905097644,0.3111647093187784
MA0800.1,EOMES,0.43,0.023910482921083626,0.021672555948174323,0.02143698468786808,0.14489458301236643,0.17847376834354586,0.16098772174730075,0.13497474066400073,0.20934187293126608,0.15856875044936147
MA1146.1,NR1H4::RXRA,0.523,0.014723203769140165,0.012014134275618375,0.013191990577149587,0.29667096320049896,0.0333738840485298,0.16033543549294244,0.24749600971651306,0.04156413606043945,0.2776421402233365
MA0795.1,SMAD3,0.471,0.011307420494699646,0.008716136631330978,0.010188457008244995,0.37817164386982405,0.01896045171713312,0.1515545968329875,0.3435140154507928,0.02393315902027294,0.37685508165631093
MA0518.1,Stat4,0.446,0.04770318021201413,0.039634864546525324,0.043580683156654886,0.27930558021830293,3.0203629044555833e-4,0.1365442116606399,0.07277867166783997,4.366648695201289e-4,0.08785257130130844
MA1618.1,Ptf1a,0.465,0.04204946996466431,0.03586572438162544,0.03845700824499411,0.23859043658763604,0.0035238379318814086,0.1341468182678648,0.09758991862195002,0.004685887873767435,0.11704514355622944
MA1143.1,FOSL1::JUND(var.2),0.443,0.007361601884570083,0.006419316843345112,0.006713780918727915,0.19812531591012056,0.3251334083853826,0.1332809701722342,0.5163358158521895,0.3658363840957699,0.5510536747149262
MA0799.1,RFX4,0.492,0.013074204946996466,0.012956419316843345,0.011955241460541813,0.013198844745369878,0.9618206934842659,0.13041127493136762,0.3796156529100867,0.9788789049648873,0.412818188150036
MA0498.2,MEIS1,0.454,0.027267373380447584,0.02314487632508834,0.024970553592461718,0.24230682399832537,0.016861673202445873,0.13020716353730788,0.1960149116120741,0.021428974802426955,0.22531143923360133
MA1129.1,FOSL1::JUN(var.2),0.426,0.0063604240282685515,0.005477031802120141,0.005830388692579506,0.21593878837659247,0.3219743421754047,0.1256959580924345,0.5771267920159516,0.3628290925420724,0.6098251938298865
MA0655.1,JDP2,0.361,0.020848056537102474,0.015017667844522967,0.019140164899882215,0.4810271737049853,5.937207781027011e-5,0.12564224588952494,0.2777135393400891,9.020686363841446e-5,0.3096775789950769
MA0002.2,RUNX1,0.502,0.04782096584216725,0.04093050647820966,0.04405182567726737,0.23471947063131463,0.00222800471403765,0.12406486421482518,0.102438469834292,0.0030441236569085845,0.12199393083112171
MA1119.1,SIX2,0.426,0.03215547703180212,0.02491166077738516,0.029681978798586573,0.3786168197554861,6.858190657408264e-5,0.11904947411873908,0.1986609260555518,1.0356700871308835e-4,0.22730222521080007
MA1105.2,GRHL2,0.414,0.027738515901060072,0.023027090694935217,0.02561837455830389,0.2752194401216428,0.006387857201891043,0.11772751415498715,0.23853152489561524,0.008374941076644497,0.26920501901986227
MA0802.1,TBR1,0.427,0.023851590106007067,0.019846878680800942,0.022025912838633685,0.2707208754361909,0.012833518383730366,0.11743184757452098,0.27684865296496275,0.016535068591127553,0.3091752920836261
MA0809.2,TEAD4,0.441,0.02921083627797409,0.02762073027090695,0.027031802120141342,0.08302962029392617,0.39582489602798143,0.11496340382904742,0.2373229260913603,0.4394127566024913,0.2686538738454549
MA0771.1,HSF4,0.418,0.023557126030624265,0.019375736160188457,0.021790341578327443,0.2876884081033917,0.00872707116335245,0.11493668799193914,0.2904415380777221,0.011421745768177068,0.3219455979286489
MA0140.2,GATA1::TAL1,0.444,0.022025912838633685,0.017550058892815076,0.02037691401648999,0.3338222493350196,0.0034458721809996163,0.11454082693937463,0.3091183772844314,0.004590394012545917,0.3411276767073755
MA0684.2,RUNX3,0.437,0.029681978798586573,0.027149587750294465,0.027502944640753826,0.13228383008446282,0.17013968450903066,0.11312402066325548,0.24111292608614535,0.20082943772743178,0.27129750054338525
MA0752.1,ZNF410,0.381,0.027267373380447584,0.02037691401648999,0.025265017667844523,0.4298971441008232,3.559556377366492e-5,0.11287783173783858,0.26282028039354627,5.50918891600706e-5,0.29438687514382844
MA0605.2,ATF3,0.496,0.00977620730270907,0.009246171967020024,0.009069493521790341,0.0809423479513493,0.6547502146590871,0.10894457974980393,0.536747971974953,0.6977766573366843,0.568769868030277
MA0488.1,JUN,0.38,0.025736160188457008,0.022968197879858657,0.02402826855123675,0.16805334673305702,0.10530350460914421,0.1014737030914952,0.3293436818721411,0.12609376314353385,0.3623752015879311
MA0840.1,Creb5,0.43,0.0088339222614841,0.008244994110718492,0.008244994110718492,0.10005029282418833,0.5956538247301241,0.10005029282418833,0.5956538247301241,0.6393636737390972,0.6276239452664867
MA1616.1,Prdm15,0.488,0.03833922261484099,0.03828032979976443,0.03598351001177856,0.0023044681480330303,1,0.0949423188933401,0.2632118575347635,1,0.29438687514382844
MA0090.3,TEAD1,0.463,0.027974087161366314,0.02785630153121319,0.026266195524146056,0.0062557186566685515,0.9737233985196344,0.09331774243000719,0.3495860390715815,0.9856141862898878,0.3829532821547721
MA0106.3,TP53,0.528,0.01342756183745583,0.012661955241460542,0.012603062426383982,0.08562539833020971,0.5660884212288518,0.09242166877108711,0.5337181736614327,0.6102629512091379,0.5663638087502544
MA0071.1,RORA,0.424,0.031448763250883395,0.02791519434628975,0.029681978798586573,0.17703551275598364,0.059172384612461784,0.08596489607339337,0.3606190494694575,0.07201076496067943,0.3944601332906382
MA1554.1,RFX7,0.532,0.009422850412249705,0.009658421672555949,0.008892815076560659,-0.035857407592262164,0.8670347150514187,0.08402722761236019,0.648652920945868,0.8946167322660559,0.6758311159575664
MA0861.1,TP73,0.49,0.012073027090694936,0.012249705535924617,0.011425206124852767,-0.021167013200097878,0.9211397560744897,0.08031393001412643,0.6146013576397138,0.9413291205911908,0.6448559954982088
MA0831.2,TFE3,0.57,0.012131919905771496,0.013015312131919905,0.011484098939929329,-0.10245557301060333,0.49540491262600866,0.07991892178897578,0.6154746106291975,0.5418945231950182,0.6448652521480075
MA0766.2,GATA5,0.385,0.019199057714958775,0.01519434628975265,0.018197879858657243,0.34279721430329885,0.005121799895563026,0.07861545521354621,0.5215788878929734,0.006762588888654899,0.5558540719545115
MA0777.1,MYBL2,0.479,0.0032391048292108363,0.0028268551236749115,0.0031213191990577148,0.19509956651220808,0.5539978125407881,0.05311934579158059,0.9232789476406735,0.5989599538484462,0.9370967278094456
MA0091.1,TAL1::TCF3,0.453,0.02856301531213192,0.02862190812720848,0.02767962308598351,-0.003055971928838432,1,0.04658787530855411,0.6458702054934924,1,0.6748167693251336
MA0124.2,Nkx3-1,0.409,0.018138987043580683,0.01678445229681979,0.01760895170789164,0.11376859485319527,0.3620830458412158,0.04349305898659182,0.7432046202050356,0.40496844407428334,0.7647319264454574
MA0729.1,RARA,0.432,0.03851590106007067,0.037868080094228505,0.03745583038869258,0.02542473402883105,0.7770891025645504,0.041822376147003196,0.6294144444761516,0.8107810776407758,0.6585458283018361
MA0117.2,Mafb,0.43,0.025206124852767964,0.02120141342756184,0.024558303886925797,0.25521059836628573,0.015686073006153923,0.03847743446176476,0.7275825065792291,0.020003094807847566,0.7517680746649652
MA0774.1,MEIS2,0.506,0.01884570082449941,0.020200235571260307,0.018492343934040048,-0.10197877428642797,0.3882217126900761,0.027783808658878036,0.8411435769994012,0.43161460158986104,0.8595796006048675
MA0656.1,JDP2(var.2),0.482,0.009717314487632508,0.009422850412249705,0.009540636042402828,0.04468683366146208,0.8236165082393563,0.02664886257898755,0.9115298693662315,0.8533582154813331,0.9264322650506931
MA0144.2,STAT3,0.436,0.05259128386336867,0.048351001177856304,0.05170789163722026,0.12764956520296014,0.07838985118824317,0.025769986504979664,0.7325839915164007,0.09447306782944975,0.7558888764470747
MA1608.1,Isl1,0.412,0.014016489988221437,0.012897526501766784,0.013898704358068316,0.12140462116424114,0.39661345482492083,0.012321411634683819,0.9631129442906109,0.4396339335800757,0.9670016910374101
MA1142.1,FOSL1::JUND,0.398,0.022497055359246173,0.01802120141342756,0.02232037691401649,0.32616330375671393,0.003837285178042949,0.01162059018469518,0.9415526517297019,0.005093620538825694,0.9496345347993719
MA0688.1,TBX2,0.44,0.022850412249705535,0.021024734982332156,0.022673733804475855,0.12266424927884508,0.26639589333741315,0.0114445607859418,0.9419967235275272,0.3048026632357519,0.9496345347993719
MA0615.1,Gmeb1,0.521,0.0014723203769140165,0.0013545347467608952,0.0014723203769140165,0.1180066545426787,0.885352446824209,0,1,0.9097423213923691,1
MA0749.1,ZBED1,0.485,0.0013545347467608952,0.0012367491166077739,0.0013545347467608952,0.128494241156046,0.8803182649559277,0,0.9999999999999999,0.9058171388374098,1
MA1545.1,OVOL2,0.465,0.0017078916372202592,0.0012367491166077739,0.0017078916372202592,0.4570589918105926,0.3218786025614955,0,1,0.3628290925420724,1
MA0490.2,JUNB,0.388,0.021731448763250883,0.01713780918727915,0.021908127208480566,0.3488368617137515,0.0024472307183305395,-0.011926632253007621,0.9407885448198609,0.003331449116559457,0.9496345347993719
MA1137.1,FOSL1::JUNB,0.421,0.02131919905771496,0.01790341578327444,0.02149587750294464,0.2565651311354694,0.025631099968014066,-0.012150872332828227,0.9402348944100453,0.03213579928762772,0.9496345347993719
MA0727.1,NR3C2,0.471,0.010188457008244995,0.010306242638398116,0.010306242638398116,-0.016707050711167702,0.9570389312319382,-0.016707050711167702,0.9570389312319382,0.9753429545068658,0.9621981707534042
MA0648.1,GSC,0.411,0.0077738515901060075,0.010482921083627797,0.007891637220259129,-0.43387596664933337,0.010129079286849696,-0.02178507828399201,0.9509319722280638,0.013164273776985841,0.9573485172498456
MA0808.1,TEAD3,0.443,0.023616018845700824,0.0234982332155477,0.02396937573616019,0.0073785076939047655,0.9714611904207495,-0.02192226689807234,0.8587127129366735,0.9856141862898878,0.8751361801239869
MA0063.2,NKX2-5,0.439,0.019140164899882215,0.018433451118963485,0.019493521790341577,0.05523116294733893,0.6602277323353077,-0.02687113900754255,0.8437436070328943,0.7026103970358625,0.8610570873413668
MA0693.2,VDR,0.42,0.03992932862190813,0.042697290930506476,0.04069493521790342,-0.10079208607481954,0.20973004794522093,-0.028531333898440803,0.7406071680100149,0.24408520400489048,0.7631118057119767
MA1593.1,ZNF317,0.461,0.04481743227326266,0.03504122497055359,0.04570082449941107,0.3694328795541107,4.689940914334624e-6,-0.029476727966450154,0.7147744197749397,7.639074065706614e-6,0.7395585536090222
MA0690.1,TBX21,0.432,0.022850412249705535,0.02120141342756184,0.023380447585394582,0.11034784876944545,0.3181473051264783,-0.03382301168482492,0.7726856052486006,0.36014854267731844,0.7928795894297882
MA0491.2,JUND,0.4,0.019493521790341577,0.015901060070671377,0.019964664310954065,0.2986563251812604,0.01347021402527644,-0.03509607835035757,0.7847677762390204,0.017295662070320524,0.804171375102073
MA1101.2,BACH2,0.413,0.014075382803297998,0.012249705535924617,0.014428739693757362,0.2026472201355652,0.15310412656370745,-0.03621450991961379,0.8189673211520041,0.18158295455727466,0.8380653245259191
MA0664.1,MLXIPL,0.513,0.0038280329799764428,0.0042991755005889285,0.003945818610129564,-0.16693181147396305,0.5506008278551364,-0.04356318229307489,0.9305493613625874,0.5961512591871289,0.9431926950767529
MA1132.1,JUN::JUNB,0.427,0.015312131919905771,0.01336866902237927,0.015783274440518257,0.19826136036880954,0.1440583129719323,-0.04432914495629219,0.75885143852706,0.17112659470869668,0.7797564368335906
MA1121.1,TEAD2,0.471,0.021378091872791518,0.024558303886925797,0.022084805653710248,-0.2045166292880621,0.05480649448140552,-0.047899733718599825,0.6822817896072835,0.06691594907222344,0.7088888788955898
MA1563.1,SOX18,0.549,0.015665488810365134,0.013839811542991754,0.0163133097762073,0.1810817283205665,0.17686283533166117,-0.059302004833127,0.6653335842352883,0.2077790159959358,0.6922438686743725
MA1625.1,Stat5b,0.434,0.04228504122497055,0.03916372202591284,0.04411071849234394,0.11524363411625965,0.15337010191568903,-0.06369304875316056,0.4232870042760603,0.18160967623667304,0.4569784445585253
MA0501.1,MAF::NFE2,0.429,0.026207302709069492,0.023557126030624265,0.027385159010600707,0.15754403201688935,0.1252683898128412,-0.06510175911270334,0.5231982558500097,0.14952035008060724,0.5567844491642043
MA1147.1,NR4A2::RXRA,0.566,0.01154299175500589,0.010482921083627797,0.012073027090694936,0.1401515813516765,0.37675719573484157,-0.06538287496772897,0.687822387922014,0.42012087895095934,0.7136516013766654
MA0519.1,Stat5a::Stat5b,0.399,0.04045936395759717,0.0353356890459364,0.04240282685512368,0.20287832033187234,0.014496686815830441,-0.07056363870720003,0.383570842179156,0.01854979136296657,0.4165121517695056
MA1568.1,TCF21(var.2),0.493,0.015076560659599529,0.019493521790341577,0.015842167255594817,-0.37653427236036724,0.00203785725129957,-0.07244829404559533,0.597666005411353,0.002799708120569943,0.6288559097840187
MA0164.1,Nr2e3,0.373,0.023557126030624265,0.02232037691401649,0.02491166077738516,0.07952844341983378,0.46851221006758703,-0.08256238195811298,0.43756795515161995,0.5155016352661062,0.47103274825845376
MA1520.1,MAF,0.498,0.017373380447585393,0.014546525323910483,0.018433451118963485,0.2598739188993487,0.0417420773412015,-0.08686450467662571,0.48664857233237296,0.05147039619262202,0.5201143767334531
MA1508.1,IKZF1,0.45,0.07455830388692579,0.0779740871613663,0.07891637220259129,-0.06993540104639408,0.24387795595366255,-0.08873387795755365,0.13667457377032263,0.28206659711849963,0.1603132579129885
MA1131.1,FOSL2::JUN(var.2),0.438,0.011130742049469965,0.010954063604240283,0.011896348645465253,0.023279949419109814,0.9173025651199607,-0.09684142847006881,0.541656541235306,0.9386937086138417,0.5731571344135296
MA1542.1,OSR1,0.537,0.014075382803297998,0.014958775029446408,0.015076560659599529,-0.08893320143084602,0.5253678110439863,-0.10039888539138261,0.46882693847828094,0.5696575393006014,0.5017860776252476
MA0526.3,USF2,0.514,0.017962308598351,0.021083627797408716,0.019257950530035334,-0.2353933811883746,0.04132049953034894,-0.10222713193533392,0.399123864798158,0.051034921605364755,0.43214282023138734
MA1541.1,NR6A1,0.467,0.03215547703180212,0.03486454652532391,0.03451118963486455,-0.120637408857341,0.17479329956999948,-0.10542527413082393,0.23839727045922474,0.20567161116596153,0.26920501901986227
MA1133.1,JUN::JUNB(var.2),0.461,0.007714958775029446,0.0071849234393404,0.008303886925795053,0.103051446378289,0.6137578305403111,-0.10659573196474,0.5838379804233578,0.656905798540993,0.6160440359205445
MA0857.1,Rarb,0.409,0.03816254416961131,0.037926972909305065,0.04104829210836278,0.009279503728206568,0.9321885512469252,-0.1094214542251844,0.1816817907459939,0.9513169072916637,0.2094816319884257
MA1138.1,FOSL2::JUNB,0.401,0.017432273262661956,0.015547703180212015,0.01878680800942285,0.16752874609973142,0.1864791106147903,-0.10977398961111667,0.3706557973104951,0.21804610739597738,0.4042532526222651
MA0476.1,FOS,0.423,0.023027090694935217,0.021378091872791518,0.0248527679623086,0.10948989249171238,0.32003715155907625,-0.11263745063402353,0.2868828948225197,0.3617389622167741,0.31847416597857103
MA0711.1,OTX1,0.388,0.0012956419316843344,0.0012367491166077739,0.0014134275618374558,0.06567341120958661,1,-0.12302690199960539,0.8829165896461331,1,0.8985754104720536
MA0463.2,BCL6,0.45,0.026972909305064782,0.03486454652532391,0.029328621908127208,-0.3816416018788046,2.9857108873465052e-5,-0.12416868520333436,0.20070168569919108,4.630645160001025e-5,0.2292855398646195
MA1546.1,PAX3(var.2),0.478,0.005241460541813898,0.0049469964664310955,0.005712603062426384,0.08336332542963336,0.7605498038028371,-0.12419797456339739,0.6068976888490905,0.7979889643275899,0.637669966030171
MA1538.1,NR2F1(var.3),0.539,0.012308598351001178,0.011955241460541813,0.01342756183745583,0.04243748092957968,0.8042936370523683,-0.12687923985960411,0.3861555779442505,0.8356588485251627,0.41870939120117856
MA1136.1,FOSB::JUNB(var.2),0.442,0.007067137809187279,0.007067137809187279,0.007714958775029446,0,1,-0.1269711924282882,0.5264628488141727,1,0.5594605202498188
MA0160.1,NR4A2,0.492,0.024617196702002356,0.025559481743227325,0.02685512367491166,-0.05552292573109629,0.6027664137175117,-0.12870107281682674,0.20478511920600617,0.6460685986110112,0.23359281181602537
MA1494.1,HNF4A(var.2),0.506,0.02067137809187279,0.022614840989399292,0.022614840989399292,-0.13232467377244528,0.23272185973692674,-0.13232467377244528,0.23272185973692674,0.2704213510338744,0.2642473475856124
MA1536.1,NR2C2(var.2),0.541,0.020023557126030624,0.019787985865724382,0.021908127208480566,0.01739504300015207,0.9072271100890393,-0.13236262848411942,0.24031593406922835,0.9296585496242078,0.2708091945855655
MA1111.1,NR2F2,0.436,0.0303886925795053,0.03297997644287397,0.033215547703180213,-0.12180666676716657,0.18278559058252167,-0.1324173550887376,0.14606286529310183,0.21406287374342411,0.1702545273572718
MA0689.1,TBX20,0.43,0.02120141342756184,0.023733804475853947,0.0232037691401649,-0.16630674287909886,0.12402526056549262,-0.13298033646517202,0.22420671432186806,0.14827378907348956,0.254966781835539
MA0089.2,NFE2L1,0.443,0.028091872791519434,0.024970553592461718,0.030800942285041225,0.1743618843109272,0.07906442035532722,-0.13671562449044583,0.1485775978373901,0.09513235094366791,0.1728551462326275
MA0891.1,GSC2,0.401,0.007714958775029446,0.011719670200235571,0.008480565371024734,-0.6071600521586271,2.0068925252443375e-4,-0.137120214342535,0.46754970971820486,2.924105124672414e-4,0.5011380509335932
MA0775.1,MEIS3,0.483,0.018315665488810366,0.02061248527679623,0.020141342756183747,-0.17356156821304067,0.1354768546429733,-0.13955727932016349,0.23581905500865885,0.1611893677251325,0.267357165708905
MA0115.1,NR1H2::RXRA,0.445,0.02785630153121319,0.026266195524146056,0.030624263839811542,0.08706202377333874,0.38458016454061744,-0.14064722441552216,0.13841279093655004,0.4282041832049263,0.1620972402490837
MA0672.1,NKX2-3,0.477,0.016548881036513547,0.015901060070671377,0.018256772673733806,0.0584563220291225,0.6675873700419391,-0.14396587785846385,0.2452452560706987,0.7094304530645109,0.2755315678143693
MA0141.3,ESRRB,0.424,0.02591283863368669,0.024734982332155476,0.02856301531213192,0.06877960432304553,0.5116807112937214,-0.1442596141300207,0.1423843245488268,0.5564341262756796,0.1664870001777818
MA0510.2,RFX5,0.513,0.009893992932862191,0.011071849234393404,0.010954063604240283,-0.16353317084440103,0.31138369624355483,-0.1479724619447573,0.36374682021894744,0.3530277164098661,0.39729886952172005
MA1139.1,FOSL2::JUNB(var.2),0.433,0.006949352179034158,0.006301531213191991,0.007714958775029446,0.14149121303966058,0.5036552885320372,-0.15128840273749344,0.44536444781429724,0.5501125113395312,0.4787346946245904
MA0835.2,BATF3,0.368,0.025736160188457008,0.02585394581861013,0.02850412249705536,-0.006754571279103099,0.9726952115559978,-0.15131817125342525,0.12431482235005,0.9856141862898878,0.1467386985334451
MA1153.1,Smad4,0.517,0.024499411071849234,0.023910482921083626,0.027326266195524147,0.03593183648263724,0.7506723783010691,-0.16154875864903187,0.10837661990548357,0.7887346397360528,0.1281283018216969
MA0832.1,Tcf21,0.473,0.019375736160188457,0.019257950530035334,0.021672555948174323,0.008956829268436182,0.9685545211761754,-0.16476909855404517,0.14579647406129806,0.9843891999964943,0.1702099681529395
MA0841.1,NFE2,0.423,0.015253239104829211,0.01519434628975265,0.01707891637220259,0.005656533311533601,1,-0.16548072064707423,0.19671361919127062,1,0.22576670756413522
MA1130.1,FOSL2::JUN,0.43,0.018610129564193167,0.017962308598351,0.020848056537102474,0.05198510797347591,0.6855051747445181,-0.1668736567146806,0.1487573778570333,0.7264017902832535,0.1728551462326275
MA1127.1,FOSB::JUN,0.439,0.008598351001177857,0.008598351001177857,0.009658421672555949,0,1,-0.16873032148307535,0.33206834946341146,1,0.3648350349038365
MA0783.1,PKNOX2,0.494,0.02921083627797409,0.02591283863368669,0.03280329799764429,0.17754441622939368,0.06824484598262189,-0.1725266042532586,0.060284894396160735,0.08237970081397399,0.07384652088593746
MA0477.2,FOSL1,0.417,0.020318021201413426,0.018492343934040048,0.022968197879858657,0.13831163184214065,0.2379219858723191,-0.18054470006245163,0.10077266705688544,0.2760339058487559,0.1206683942607328
MA0698.1,ZBTB18,0.459,0.03928150765606596,0.038928150765606594,0.044405182567726735,0.013557196665735233,0.8886904928456486,-0.18446755489403827,0.019740731969267684,0.9119162416270341,0.02561145399838903
MA1123.2,TWIST1,0.488,0.03674911660777385,0.03527679623085984,0.04157832744405183,0.06114521382163092,0.48458105951466285,-0.18523883867687235,0.023426292524764036,0.5323968636199389,0.030131059005989606
MA0114.4,HNF4A,0.457,0.026972909305064782,0.028209658421672557,0.030683156654888105,-0.06644390457849976,0.5076221528168235,-0.191257003862958,0.0443027606884451,0.5536346871364771,0.05490009879332234
MA0805.1,TBX1,0.492,0.019493521790341577,0.02131919905771496,0.022202591283863368,-0.13166080816184175,0.249544083817086,-0.19145923437186405,0.08736133460750545,0.2877277998880157,0.1049461443111096
MA0093.3,USF1,0.509,0.0176678445229682,0.0212603062426384,0.020141342756183747,-0.27191621155107404,0.018369581756134304,-0.19237615454304113,0.1022594433601233,0.023226623711993546,0.12199393083112171
MA1135.1,FOSB::JUNB,0.412,0.017550058892815076,0.016136631330977622,0.020023557126030624,0.12299879986687506,0.33211000463827206,-0.19356058755890818,0.101209374476266,0.3731235895484201,0.12099710474245903
MA0670.1,NFIA,0.493,0.018904593639575973,0.019375736160188457,0.021613663133097764,-0.03615268559484775,0.7816289486393252,-0.1969145734459827,0.08297841751471885,0.8143787649230958,0.09984177333222623
MA0607.1,Bhlha15,0.455,0.025265017667844523,0.019081272084805655,0.028857479387514724,0.41356296584201263,1.238936301548687e-4,-0.19692183139115238,0.044741639841794245,1.8374681529926849e-4,0.05535201214258458
MA1128.1,FOSL1::JUN,0.432,0.020082449941107184,0.01967020023557126,0.022968197879858657,0.030486161221609045,0.8155720976410196,-0.19769168596626088,0.07262165538033954,0.8461985880948548,0.08780511331237163
MA1634.1,BATF,0.384,0.024617196702002356,0.025677267373380448,0.028268551236749116,-0.06232279377549102,0.5557622712984073,-0.20471952094635376,0.039051166858273534,0.5999980526607986,0.048879480664886
MA0796.1,TGIF1,0.492,0.01872791519434629,0.01760895170789164,0.0215547703180212,0.09038151586528484,0.46460681523842773,-0.20668182425417309,0.06937743781397816,0.5119596516512069,0.08424607288132165
MA1572.1,TGIF2LY,0.511,0.011425206124852767,0.011778563015312132,0.013191990577149587,-0.04434783624797728,0.8000199764532765,-0.20952590942325372,0.15342579493838218,0.8323778276626838,0.17772615376402656
MA0608.1,Creb3l2,0.624,0.006772673733804476,0.008657243816254417,0.007832744405182567,-0.35556202123930725,0.05432366635238275,-0.21048745404236274,0.27857543575311744,0.06654426124610432,0.31017503742063524
MA0743.2,SCRT1,0.485,0.01790341578327444,0.019375736160188457,0.02067137809187279,-0.11600062637122387,0.33558680031531096,-0.2111542027101348,0.06945219145041932,0.37646278651913084,0.08424607288132165
MA1579.1,ZBTB26,0.472,0.04464075382803298,0.04204946996466431,0.051354534746760896,0.09012286840996367,0.25183957856114964,-0.21217995822781638,0.0041107750457835,0.2899264284052741,0.005658004029805334
MA0834.1,ATF7,0.458,0.005535924617196702,0.005830388692579506,0.006419316843345112,-0.07480943366308575,0.7728614297261458,-0.21382672715316461,0.32435725170010754,0.8086320148326855,0.3574158194509309
MA0462.2,BATF::JUN,0.384,0.02491166077738516,0.02591283863368669,0.028857479387514724,-0.05826206166458489,0.5811771106245254,-0.21774088246257722,0.026760289506658524,0.624723522371608,0.034008817669450186
MA0819.1,CLOCK,0.519,0.005653710247349823,0.0055948174322732625,0.006595995288574794,0.0151136516392792,1,-0.2226919211034732,0.2968109175549595,1,0.32851772180415395
MA1145.1,FOSL2::JUND(var.2),0.471,0.009717314487632508,0.009717314487632508,0.011366313309776208,0,1,-0.2279066269608587,0.15130949767056492,1,0.17554725546227284
MA1144.1,FOSL2::JUND,0.413,0.017373380447585393,0.016136631330977622,0.020318021201413426,0.10816658346347167,0.3978190259268607,-0.22985727056729655,0.050453211994860137,0.4403160138597004,0.06200674818478693
MA1642.1,NEUROG2(var.2),0.524,0.03462897526501767,0.04216725559481743,0.04045936395759717,-0.2952337120667627,3.319571490461806e-4,-0.23305665124404157,0.005130461872001892,4.7806956213986625e-4,0.0070097519350062485
MA0099.3,FOS::JUN,0.415,0.018256772673733806,0.017785630153121318,0.02143698468786808,0.03835029437232729,0.7752547364904755,-0.23600638851038086,0.03912718112700497,0.8100000468093764,0.04889259149203636
MA0113.3,NR3C1,0.461,0.009893992932862191,0.010482921083627797,0.011660777385159011,-0.08403384672256324,0.6267979395239256,-0.23896704121671325,0.12737424254186672,0.6699015227576627,0.14987568601929427
MA0484.2,HNF4G,0.464,0.026148409893992933,0.028268551236749116,0.030742049469964665,-0.1154971861746315,0.2430316358512961,-0.24006867725736927,0.01191909514161876,0.28152422413830264,0.015849634537696247
MA0744.2,SCRT2,0.495,0.018080094228504123,0.019846878680800942,0.02131919905771496,-0.1368992165682086,0.24858243864354468,-0.24216139348480434,0.03490099845455531,0.2870626923035361,0.0439799744038822
MA1589.1,ZNF140,0.504,0.023439340400471142,0.02762073027090695,0.02762073027090695,-0.24273577058595527,0.015982179266944965,-0.24273577058595527,0.015982179266944965,0.02034591422037704,0.020917027602001658
MA0829.2,SREBF1(var.2),0.467,0.013663133097762074,0.012249705535924617,0.016136631330977622,0.15924918302641275,0.26972379847754546,-0.24319780476592368,0.06619482604128624,0.308137754462862,0.08068846442287506
MA0007.3,Ar,0.52,0.01060070671378092,0.011955241460541813,0.01254416961130742,-0.1750063699783951,0.25822061855834094,-0.24507380039814758,0.10434187484070884,0.2968144552303888,0.12394751374389935
MA1644.1,NFYC,0.474,0.018433451118963485,0.02131919905771496,0.021790341578327443,-0.21376311011672328,0.06194206097550997,-0.24595032546393014,0.0303421237161891,0.07501424916839358,0.03842992239775393
MA0673.1,NKX2-8,0.477,0.019257950530035334,0.019257950530035334,0.022791519434628975,0,1,-0.2479085981559113,0.025575385804829973,1,0.03266992775753966
MA0060.3,NFYA,0.49,0.016607773851590107,0.019316843345111898,0.01967020023557126,-0.2216222345998922,0.06589143675887173,-0.24825498064225934,0.038020206659152844,0.07966776632434085,0.04774928311065323
MA0712.2,OTX2,0.388,0.026148409893992933,0.039693757361601884,0.030918727915194347,-0.6218417825727888,2.7919114180538017e-12,-0.24859139781845646,0.00908950354290193,6.311411872327685e-12,0.012195628854325253
MA1141.1,FOS::JUND,0.447,0.019434628975265017,0.019729093050647822,0.023027090694935217,-0.022095788497072964,0.8755315104413994,-0.24965713182944968,0.023843006722843074,0.902136059101221,0.030614256480621226
MA0509.2,RFX1,0.494,0.02043580683156655,0.02226148409893993,0.02426383981154299,-0.12597159444352204,0.26004193478376403,-0.253029915539553,0.018744522048745653,0.29798968256326874,0.024403862911630467
MA0508.3,PRDM1,0.419,0.07173144876325088,0.08162544169611308,0.08480565371024736,-0.20180043895009497,6.573175745351388e-4,-0.2619268582317891,7.926199288802745e-6,9.3047231613513e-4,1.3377702872051693e-5
MA0489.1,JUN(var.2),0.426,0.021790341578327443,0.02232037691401649,0.02603062426383981,-0.03540824457210559,0.7675640369616745,-0.2624710221574818,0.011626921150965952,0.8042173758053499,0.0154887199618225
