bin,position,mean,sem,genotype,region,group,n_regions
72,1594.9367088607596,4.344474145100245,0.18751024933374222,FANCJKO,5UTR,parallel,2402
73,1645.5696202531644,4.279909511280166,0.18913167387845817,FANCJKO,5UTR,parallel,2402
74,1696.2025316455697,4.247796852463588,0.19204349505687549,FANCJKO,5UTR,parallel,2402
75,1746.8354430379745,4.232747800782955,0.1878922964638576,FANCJKO,5UTR,parallel,2402
76,1797.4683544303798,4.251344400800469,0.1921382465780373,FANCJKO,5UTR,parallel,2402
77,1848.1012658227846,4.231086730201344,0.19711026460672612,FANCJKO,5UTR,parallel,2402
78,1898.73417721519,4.178499913914085,0.19306165397129538,FANCJKO,5UTR,parallel,2402
79,1949.3670886075947,4.099003650024802,0.1825182586733927,FANCJKO,5UTR,parallel,2402
80,2000,4.007099966909235,0.17438081533211441,FANCJKO,5UTR,parallel,2402
1,-2000,7.090365617525924,2.144761461402812,FANCJKO,5UTR,antiparallel,149
2,-1949.367088607595,6.737708766881785,1.9886016644968623,FANCJKO,5UTR,antiparallel,149
3,-1898.73417721519,6.068078762930245,1.6526424235252666,FANCJKO,5UTR,antiparallel,149
4,-1848.1012658227849,5.486828156376312,1.308800374475304,FANCJKO,5UTR,antiparallel,149
5,-1797.4683544303798,4.687322277916091,0.864039537966235,FANCJKO,5UTR,antiparallel,149
6,-1746.8354430379748,4.326232894528365,0.6462495537171035,FANCJKO,5UTR,antiparallel,149
7,-1696.2025316455697,4.110448728738482,0.5326569835678383,FANCJKO,5UTR,antiparallel,149
8,-1645.5696202531644,3.9125639027770465,0.49409495963520095,FANCJKO,5UTR,antiparallel,149
9,-1594.9367088607596,3.771176417577987,0.5280854501945299,FANCJKO,5UTR,antiparallel,149
10,-1544.3037974683543,3.7576695659389965,0.549920325102042,FANCJKO,5UTR,antiparallel,149
11,-1493.6708860759495,3.7018757919337126,0.4883061528796252,FANCJKO,5UTR,antiparallel,149
12,-1443.0379746835442,3.593482699778256,0.4080906268946997,FANCJKO,5UTR,antiparallel,149
13,-1392.4050632911392,3.560105108830753,0.37393858582869527,FANCJKO,5UTR,antiparallel,149
14,-1341.7721518987341,3.6788873058570846,0.36093691015323015,FANCJKO,5UTR,antiparallel,149
15,-1291.139240506329,3.7975267846632326,0.3718661914880963,FANCJKO,5UTR,antiparallel,149
16,-1240.506329113924,4.000204403224408,0.4185024444158344,FANCJKO,5UTR,antiparallel,149
17,-1189.873417721519,4.042831779049013,0.44178728325889116,FANCJKO,5UTR,antiparallel,149
18,-1139.240506329114,4.2567720628744805,0.4877930930544726,FANCJKO,5UTR,antiparallel,149
19,-1088.607594936709,4.565767770282908,0.5475868670725883,FANCJKO,5UTR,antiparallel,149
20,-1037.9746835443038,5.055210201270895,0.6382960210936864,FANCJKO,5UTR,antiparallel,149
21,-987.3417721518988,5.359576322045635,0.7048305456412378,FANCJKO,5UTR,antiparallel,149
22,-936.7088607594937,5.563103649706915,0.7733251195282316,FANCJKO,5UTR,antiparallel,149
23,-886.0759493670887,5.790170467065218,0.782179661766325,FANCJKO,5UTR,antiparallel,149
24,-835.4430379746836,5.997502513539871,0.7803934129515192,FANCJKO,5UTR,antiparallel,149
25,-784.8101265822784,6.346684084359965,0.7996584387453508,FANCJKO,5UTR,antiparallel,149
26,-734.1772151898733,6.561556265194144,0.8180638341567495,FANCJKO,5UTR,antiparallel,149
27,-683.5443037974683,6.884500284824329,0.8994015845881055,FANCJKO,5UTR,antiparallel,149
28,-632.9113924050632,7.675497809133807,0.9834103242135737,FANCJKO,5UTR,antiparallel,149
29,-582.2784810126582,8.3235993514445,0.9905496649982791,FANCJKO,5UTR,antiparallel,149
30,-531.6455696202531,8.926114572790645,1.081958616306099,FANCJKO,5UTR,antiparallel,149
31,-481.0126582278481,9.771052739273514,1.3014659189852795,FANCJKO,5UTR,antiparallel,149
32,-430.37974683544303,10.652640725414225,1.5401418085533707,FANCJKO,5UTR,antiparallel,149
33,-379.746835443038,11.790851083425867,1.8767051699439394,FANCJKO,5UTR,antiparallel,149
34,-329.11392405063293,12.559172796792366,2.020033150683224,FANCJKO,5UTR,antiparallel,149
35,-278.4810126582279,13.44017990189644,2.0657678651371763,FANCJKO,5UTR,antiparallel,149
36,-227.84810126582283,14.837494742566307,2.2072445790998865,FANCJKO,5UTR,antiparallel,149
37,-177.21518987341778,15.745096079108432,2.3162710965547393,FANCJKO,5UTR,antiparallel,149
38,-126.58227848101274,16.322901299303812,2.3400530910699593,FANCJKO,5UTR,antiparallel,149
39,-75.94936708860769,16.525710371255343,2.243246299494087,FANCJKO,5UTR,antiparallel,149
40,-25.316455696202638,16.395155653825544,2.1592988975884984,FANCJKO,5UTR,antiparallel,149
41,25.31645569620241,15.983568420964867,2.113662674734733,FANCJKO,5UTR,antiparallel,149
42,75.94936708860769,15.555192739254142,2.0629342961918606,FANCJKO,5UTR,antiparallel,149
43,126.58227848101251,15.210377485576092,1.9202010517159562,FANCJKO,5UTR,antiparallel,149
44,177.21518987341778,14.281925300330391,1.6545804027202307,FANCJKO,5UTR,antiparallel,149
45,227.8481012658226,13.27830776044453,1.42940051030542,FANCJKO,5UTR,antiparallel,149
46,278.4810126582279,12.341157761244165,1.2789537987602153,FANCJKO,5UTR,antiparallel,149
47,329.1139240506327,11.82357977579104,1.195208955625047,FANCJKO,5UTR,antiparallel,149
48,379.746835443038,11.307230836070357,1.1245295727595948,FANCJKO,5UTR,antiparallel,149
49,430.37974683544326,10.948386301210263,1.1180333960435838,FANCJKO,5UTR,antiparallel,149
50,481.0126582278481,10.653476115729184,1.1297220756016573,FANCJKO,5UTR,antiparallel,149
51,531.6455696202534,9.887755249490674,1.0695439505714959,FANCJKO,5UTR,antiparallel,149
52,582.2784810126582,9.266326088259952,1.0162478292071497,FANCJKO,5UTR,antiparallel,149
53,632.9113924050635,8.597055045427625,0.9704482639833754,FANCJKO,5UTR,antiparallel,149
54,683.5443037974683,8.028364207957948,0.9568372069342046,FANCJKO,5UTR,antiparallel,149
55,734.1772151898736,7.938130533156512,1.0746379827172114,FANCJKO,5UTR,antiparallel,149
56,784.8101265822784,7.8014879336293115,1.1902744200871718,FANCJKO,5UTR,antiparallel,149
57,835.4430379746836,7.6289916418596135,1.248429052793372,FANCJKO,5UTR,antiparallel,149
58,886.0759493670885,7.3657551827846754,1.2018121535050919,FANCJKO,5UTR,antiparallel,149
59,936.7088607594937,6.971742493770266,1.0377050074197316,FANCJKO,5UTR,antiparallel,149
60,987.3417721518986,6.523116337586303,0.837960159653355,FANCJKO,5UTR,antiparallel,149
61,1037.9746835443038,6.282003239230555,0.7356221207577875,FANCJKO,5UTR,antiparallel,149
62,1088.6075949367087,6.170037252081587,0.6605288056965652,FANCJKO,5UTR,antiparallel,149
63,1139.240506329114,6.290684851704028,0.6565790905045715,FANCJKO,5UTR,antiparallel,149
64,1189.8734177215188,6.444282835879315,0.7463735380435514,FANCJKO,5UTR,antiparallel,149
65,1240.506329113924,6.4911986433152915,0.8192449279279579,FANCJKO,5UTR,antiparallel,149
66,1291.1392405063293,6.7155982436109705,0.9379521131316978,FANCJKO,5UTR,antiparallel,149
67,1341.7721518987341,6.757646528591779,1.0030063147467894,FANCJKO,5UTR,antiparallel,149
68,1392.4050632911394,6.664870361151045,1.0444161417304387,FANCJKO,5UTR,antiparallel,149
69,1443.0379746835442,6.62283538566073,1.067483642970229,FANCJKO,5UTR,antiparallel,149
70,1493.6708860759495,6.548637679481933,1.2083847300694757,FANCJKO,5UTR,antiparallel,149
71,1544.3037974683543,6.647751242410417,1.4189837798940559,FANCJKO,5UTR,antiparallel,149
72,1594.9367088607596,6.6206713063018165,1.6019010367648214,FANCJKO,5UTR,antiparallel,149
73,1645.5696202531644,6.613352161664557,1.681596624512246,FANCJKO,5UTR,antiparallel,149
74,1696.2025316455697,6.530942545518513,1.5802240910189085,FANCJKO,5UTR,antiparallel,149
75,1746.8354430379745,6.0798691415893416,1.3796366435554603,FANCJKO,5UTR,antiparallel,149
76,1797.4683544303798,5.584645320441099,1.174460199615828,FANCJKO,5UTR,antiparallel,149
77,1848.1012658227846,5.218077297744069,0.9699874965047341,FANCJKO,5UTR,antiparallel,149
78,1898.73417721519,4.804458459538368,0.7631056123450315,FANCJKO,5UTR,antiparallel,149
79,1949.3670886075947,4.466840490686813,0.6611554640924454,FANCJKO,5UTR,antiparallel,149
80,2000,4.313799280768273,0.6146198821266541,FANCJKO,5UTR,antiparallel,149
1,-2000,3.586506397890541,0.3629497147558235,FANCJKO,5UTR,hybrid,363
2,-1949.367088607595,3.6445619557974425,0.38732060370075944,FANCJKO,5UTR,hybrid,363
3,-1898.73417721519,3.63494313859852,0.4145377373463101,FANCJKO,5UTR,hybrid,363
4,-1848.1012658227849,3.656376763357823,0.4432145477062239,FANCJKO,5UTR,hybrid,363
5,-1797.4683544303798,3.7321311286329895,0.44429039294636186,FANCJKO,5UTR,hybrid,363
6,-1746.8354430379748,3.7678567837617942,0.4346789352659121,FANCJKO,5UTR,hybrid,363
7,-1696.2025316455697,3.836243710136939,0.42860572895805926,FANCJKO,5UTR,hybrid,363
8,-1645.5696202531644,3.803554300335813,0.40029702566231484,FANCJKO,5UTR,hybrid,363
9,-1594.9367088607596,3.8328874892177005,0.3619451591863121,FANCJKO,5UTR,hybrid,363
10,-1544.3037974683543,4.0113424976294585,0.3631730083816797,FANCJKO,5UTR,hybrid,363
11,-1493.6708860759495,4.154055932152698,0.39548095140882056,FANCJKO,5UTR,hybrid,363
12,-1443.0379746835442,4.127876243696397,0.42061878187793905,FANCJKO,5UTR,hybrid,363
13,-1392.4050632911392,4.0986783097839,0.46372925817013577,FANCJKO,5UTR,hybrid,363
14,-1341.7721518987341,4.164454950329577,0.5140842399115807,FANCJKO,5UTR,hybrid,363
15,-1291.139240506329,4.155988747559084,0.5314210952485267,FANCJKO,5UTR,hybrid,363
16,-1240.506329113924,4.156386518338276,0.5462976319744686,FANCJKO,5UTR,hybrid,363
17,-1189.873417721519,4.269767154843792,0.5589907296792432,FANCJKO,5UTR,hybrid,363
18,-1139.240506329114,4.415104509466169,0.5240347778782016,FANCJKO,5UTR,hybrid,363
19,-1088.607594936709,4.479567041013961,0.4444306868881208,FANCJKO,5UTR,hybrid,363
20,-1037.9746835443038,4.807005774580743,0.4476325650213305,FANCJKO,5UTR,hybrid,363
21,-987.3417721518988,5.140296249407163,0.47012856445782536,FANCJKO,5UTR,hybrid,363
22,-936.7088607594937,5.525566622315469,0.49753486533875724,FANCJKO,5UTR,hybrid,363
23,-886.0759493670887,5.996738671936827,0.5344016272239878,FANCJKO,5UTR,hybrid,363
24,-835.4430379746836,6.648614059451307,0.5974736227357356,FANCJKO,5UTR,hybrid,363
25,-784.8101265822784,7.419932114896257,0.6661430433704749,FANCJKO,5UTR,hybrid,363
26,-734.1772151898733,8.198712015423455,0.7478610782707129,FANCJKO,5UTR,hybrid,363
27,-683.5443037974683,9.052152024184595,0.8575830752476572,FANCJKO,5UTR,hybrid,363
28,-632.9113924050632,10.178107122326248,1.0020920098466521,FANCJKO,5UTR,hybrid,363
29,-582.2784810126582,11.47195377967027,1.1451445244925496,FANCJKO,5UTR,hybrid,363
30,-531.6455696202531,12.694901363068047,1.3394482090907978,FANCJKO,5UTR,hybrid,363
31,-481.0126582278481,13.804633536520521,1.5108810818238017,FANCJKO,5UTR,hybrid,363
32,-430.37974683544303,14.73538551154106,1.5642442533204974,FANCJKO,5UTR,hybrid,363
33,-379.746835443038,15.743068139990937,1.605143824471523,FANCJKO,5UTR,hybrid,363
34,-329.11392405063293,17.064103985316606,1.6684089943445137,FANCJKO,5UTR,hybrid,363
35,-278.4810126582279,17.876165990087284,1.6826024980346885,FANCJKO,5UTR,hybrid,363
36,-227.84810126582283,18.76219041158783,1.6793411061443022,FANCJKO,5UTR,hybrid,363
37,-177.21518987341778,19.65366736106636,1.733931857920671,FANCJKO,5UTR,hybrid,363
38,-126.58227848101274,20.69693152051108,1.779084840735094,FANCJKO,5UTR,hybrid,363
39,-75.94936708860769,20.797568399290956,1.7026679136325453,FANCJKO,5UTR,hybrid,363
40,-25.316455696202638,20.35124276426541,1.6358772476079548,FANCJKO,5UTR,hybrid,363
41,25.31645569620241,19.391359299030515,1.5097627547456718,FANCJKO,5UTR,hybrid,363
42,75.94936708860769,18.28560668495185,1.3887354160705447,FANCJKO,5UTR,hybrid,363
43,126.58227848101251,17.01382020892519,1.2322997097220871,FANCJKO,5UTR,hybrid,363
44,177.21518987341778,15.700822825648567,1.113403101908975,FANCJKO,5UTR,hybrid,363
45,227.8481012658226,14.58397902753618,1.0496749588348542,FANCJKO,5UTR,hybrid,363
46,278.4810126582279,13.63127909510151,1.0262421984271302,FANCJKO,5UTR,hybrid,363
47,329.1139240506327,13.017293655454182,1.0172651811252007,FANCJKO,5UTR,hybrid,363
48,379.746835443038,12.40888639233329,0.951989737736562,FANCJKO,5UTR,hybrid,363
49,430.37974683544326,11.74125859511238,0.9363584690165514,FANCJKO,5UTR,hybrid,363
50,481.0126582278481,11.009098397117892,0.9602468268973912,FANCJKO,5UTR,hybrid,363
51,531.6455696202534,10.304287185942613,1.071071540236134,FANCJKO,5UTR,hybrid,363
52,582.2784810126582,9.705440922678886,1.1300524747656993,FANCJKO,5UTR,hybrid,363
53,632.9113924050635,9.544505186667674,1.3046042509591502,FANCJKO,5UTR,hybrid,363
54,683.5443037974683,9.258220284433952,1.4159891849730475,FANCJKO,5UTR,hybrid,363
55,734.1772151898736,8.874486467308468,1.4502274487496185,FANCJKO,5UTR,hybrid,363
56,784.8101265822784,8.417282461235565,1.4065348179294406,FANCJKO,5UTR,hybrid,363
57,835.4430379746836,8.131616359402873,1.3045199440003616,FANCJKO,5UTR,hybrid,363
58,886.0759493670885,7.987507966766673,1.167588657972218,FANCJKO,5UTR,hybrid,363
59,936.7088607594937,8.175565393222813,1.207463793195034,FANCJKO,5UTR,hybrid,363
60,987.3417721518986,8.254600187414168,1.2947980109081902,FANCJKO,5UTR,hybrid,363
61,1037.9746835443038,8.196094051699117,1.3181586891328216,FANCJKO,5UTR,hybrid,363
62,1088.6075949367087,7.913109670543583,1.285968539903699,FANCJKO,5UTR,hybrid,363
63,1139.240506329114,7.690153096120658,1.284873105434481,FANCJKO,5UTR,hybrid,363
64,1189.8734177215188,7.466734306696251,1.2163087130378343,FANCJKO,5UTR,hybrid,363
65,1240.506329113924,6.97415542085856,1.0593180499568964,FANCJKO,5UTR,hybrid,363
66,1291.1392405063293,6.593416644703696,0.8994580572531428,FANCJKO,5UTR,hybrid,363
67,1341.7721518987341,6.250211326977438,0.7876218089605388,FANCJKO,5UTR,hybrid,363
68,1392.4050632911394,5.945862964795641,0.7220055263960417,FANCJKO,5UTR,hybrid,363
69,1443.0379746835442,5.701047830754622,0.6894806219066725,FANCJKO,5UTR,hybrid,363
70,1493.6708860759495,5.357493948833564,0.6146589884040602,FANCJKO,5UTR,hybrid,363
71,1544.3037974683543,5.0404183604194,0.5094623456756968,FANCJKO,5UTR,hybrid,363
72,1594.9367088607596,4.7518540843831385,0.45483434884241303,FANCJKO,5UTR,hybrid,363
73,1645.5696202531644,4.3826398389880215,0.3882115988637219,FANCJKO,5UTR,hybrid,363
74,1696.2025316455697,4.20410406191487,0.369333297122641,FANCJKO,5UTR,hybrid,363
75,1746.8354430379745,4.066135629394713,0.3505935222003257,FANCJKO,5UTR,hybrid,363
76,1797.4683544303798,3.8724360596378316,0.32248885823189966,FANCJKO,5UTR,hybrid,363
77,1848.1012658227846,3.7286605497256016,0.29432158684343596,FANCJKO,5UTR,hybrid,363
78,1898.73417721519,3.6354460696018105,0.2869536005833217,FANCJKO,5UTR,hybrid,363
79,1949.3670886075947,3.5453092376018907,0.29120836239651926,FANCJKO,5UTR,hybrid,363
80,2000,3.488934508015849,0.2992932511007635,FANCJKO,5UTR,hybrid,363
1,-2000,2.5102867739427985,0.04751017103331583,FANCJKO,5UTR,none,16000
2,-1949.367088607595,2.506737059400221,0.04796375187844767,FANCJKO,5UTR,none,16000
3,-1898.73417721519,2.510607577604241,0.04821135783044089,FANCJKO,5UTR,none,16000
4,-1848.1012658227849,2.5163896316378143,0.04844417932372519,FANCJKO,5UTR,none,16000
5,-1797.4683544303798,2.5008013141780148,0.047961958896121926,FANCJKO,5UTR,none,16000
6,-1746.8354430379748,2.499185288235296,0.04727844225271447,FANCJKO,5UTR,none,16000
7,-1696.2025316455697,2.496201413117883,0.046777811287607496,FANCJKO,5UTR,none,16000
8,-1645.5696202531644,2.4813606305383673,0.04595971401254241,FANCJKO,5UTR,none,16000
9,-1594.9367088607596,2.476708771209859,0.045416517103604566,FANCJKO,5UTR,none,16000
10,-1544.3037974683543,2.46327602346072,0.04474301307886815,FANCJKO,5UTR,none,16000
11,-1493.6708860759495,2.4398023158233046,0.04457462309390018,FANCJKO,5UTR,none,16000
12,-1443.0379746835442,2.433515108752536,0.0455427785470493,FANCJKO,5UTR,none,16000
13,-1392.4050632911392,2.4407254490333243,0.0475237500304815,FANCJKO,5UTR,none,16000
14,-1341.7721518987341,2.441280963066854,0.0493266457700479,FANCJKO,5UTR,none,16000
15,-1291.139240506329,2.428197936709358,0.04928917893194497,FANCJKO,5UTR,none,16000
16,-1240.506329113924,2.4021628877576116,0.04833414269379499,FANCJKO,5UTR,none,16000
17,-1189.873417721519,2.3934213485529954,0.04866584065475428,FANCJKO,5UTR,none,16000
18,-1139.240506329114,2.3612721498530362,0.047526984626563754,FANCJKO,5UTR,none,16000
19,-1088.607594936709,2.3123100671078056,0.045105043374520724,FANCJKO,5UTR,none,16000
20,-1037.9746835443038,2.269548758552472,0.042601246824276656,FANCJKO,5UTR,none,16000
21,-987.3417721518988,2.224282539519025,0.04071738928617479,FANCJKO,5UTR,none,16000
22,-936.7088607594937,2.1846742214403485,0.03866192934551037,FANCJKO,5UTR,none,16000
23,-886.0759493670887,2.1470253677891953,0.036022990739546505,FANCJKO,5UTR,none,16000
24,-835.4430379746836,2.098858227282371,0.03369345153205805,FANCJKO,5UTR,none,16000
25,-784.8101265822784,2.0659153239333485,0.03134856704387185,FANCJKO,5UTR,none,16000
26,-734.1772151898733,2.0233063052697258,0.02937825720981526,FANCJKO,5UTR,none,16000
27,-683.5443037974683,1.9845901216580792,0.02739097310008853,FANCJKO,5UTR,none,16000
28,-632.9113924050632,1.9285920517534791,0.024721447429877582,FANCJKO,5UTR,none,16000
29,-582.2784810126582,1.8868562768639026,0.02248454516249323,FANCJKO,5UTR,none,16000
30,-531.6455696202531,1.8269612186654722,0.02016654933469504,FANCJKO,5UTR,none,16000
31,-481.0126582278481,1.757827669676999,0.018167746710488247,FANCJKO,5UTR,none,16000
32,-430.37974683544303,1.7157327144503112,0.01705195544947211,FANCJKO,5UTR,none,16000
33,-379.746835443038,1.6778695730957904,0.01610013565127238,FANCJKO,5UTR,none,16000
34,-329.11392405063293,1.6439695894618245,0.015176381455424643,FANCJKO,5UTR,none,16000
35,-278.4810126582279,1.620120651570227,0.014427858638824323,FANCJKO,5UTR,none,16000
36,-227.84810126582283,1.6109637954390283,0.01404854709439974,FANCJKO,5UTR,none,16000
37,-177.21518987341778,1.5877249388229142,0.013546210764619508,FANCJKO,5UTR,none,16000
38,-126.58227848101274,1.5628072172352876,0.01302645908862088,FANCJKO,5UTR,none,16000
39,-75.94936708860769,1.5407617104415416,0.01267220172380456,FANCJKO,5UTR,none,16000
40,-25.316455696202638,1.5310355499867647,0.012424033253553037,FANCJKO,5UTR,none,16000
41,25.31645569620241,1.5310510775613309,0.01232094716297207,FANCJKO,5UTR,none,16000
42,75.94936708860769,1.5360216269878288,0.012419422307959692,FANCJKO,5UTR,none,16000
43,126.58227848101251,1.5390777706188656,0.012626667935751613,FANCJKO,5UTR,none,16000
44,177.21518987341778,1.5460134605101337,0.01301323814291961,FANCJKO,5UTR,none,16000
45,227.8481012658226,1.5631374789731478,0.013540894501352306,FANCJKO,5UTR,none,16000
46,278.4810126582279,1.589100467519797,0.014407589265071583,FANCJKO,5UTR,none,16000
47,329.1139240506327,1.622064647563052,0.01573220872382498,FANCJKO,5UTR,none,16000
48,379.746835443038,1.6564503607550487,0.01727024177792549,FANCJKO,5UTR,none,16000
49,430.37974683544326,1.700013731321246,0.01919862065284939,FANCJKO,5UTR,none,16000
50,481.0126582278481,1.7420139346460697,0.020654077668932198,FANCJKO,5UTR,none,16000
51,531.6455696202534,1.785704447744716,0.02162465725901572,FANCJKO,5UTR,none,16000
52,582.2784810126582,1.8263642620482552,0.02221843470301456,FANCJKO,5UTR,none,16000
53,632.9113924050635,1.8763799271632675,0.0233137889471385,FANCJKO,5UTR,none,16000
54,683.5443037974683,1.9269836104547537,0.02522210640419037,FANCJKO,5UTR,none,16000
55,734.1772151898736,1.9884068004704878,0.028190492254456398,FANCJKO,5UTR,none,16000
56,784.8101265822784,2.05779282602438,0.03217979384028353,FANCJKO,5UTR,none,16000
57,835.4430379746836,2.106847262996973,0.035362263935484126,FANCJKO,5UTR,none,16000
58,886.0759493670885,2.1452215950064684,0.03766227370027136,FANCJKO,5UTR,none,16000
59,936.7088607594937,2.199645074172684,0.03941621204214534,FANCJKO,5UTR,none,16000
60,987.3417721518986,2.2429354026114368,0.03959537163670568,FANCJKO,5UTR,none,16000
61,1037.9746835443038,2.2725587082431176,0.03980717930519046,FANCJKO,5UTR,none,16000
62,1088.6075949367087,2.286832291237173,0.03946368973257941,FANCJKO,5UTR,none,16000
63,1139.240506329114,2.3049371028595242,0.03978716365935249,FANCJKO,5UTR,none,16000
64,1189.8734177215188,2.3314024128744952,0.04122379247855204,FANCJKO,5UTR,none,16000
65,1240.506329113924,2.3713643689999526,0.04356548261958485,FANCJKO,5UTR,none,16000
66,1291.1392405063293,2.401201665637501,0.04522256690189914,FANCJKO,5UTR,none,16000
67,1341.7721518987341,2.417952064413549,0.04678769350119308,FANCJKO,5UTR,none,16000
68,1392.4050632911394,2.4358345938208124,0.04839094651930878,FANCJKO,5UTR,none,16000
69,1443.0379746835442,2.457794841505816,0.050259175223498924,FANCJKO,5UTR,none,16000
70,1493.6708860759495,2.464833054814676,0.052066676434359346,FANCJKO,5UTR,none,16000
71,1544.3037974683543,2.4599913635952984,0.051773325688296234,FANCJKO,5UTR,none,16000
72,1594.9367088607596,2.444627674098329,0.05108362841681065,FANCJKO,5UTR,none,16000
73,1645.5696202531644,2.4297448365025835,0.04976470594355618,FANCJKO,5UTR,none,16000
74,1696.2025316455697,2.4204970958059975,0.047685866308119725,FANCJKO,5UTR,none,16000
75,1746.8354430379745,2.4100518892885097,0.0461921427187437,FANCJKO,5UTR,none,16000
76,1797.4683544303798,2.4208603563790048,0.04607694391233462,FANCJKO,5UTR,none,16000
77,1848.1012658227846,2.44700543017944,0.04678736297913922,FANCJKO,5UTR,none,16000
78,1898.73417721519,2.4671342206441746,0.04812258119329464,FANCJKO,5UTR,none,16000
79,1949.3670886075947,2.4767298347186175,0.04811063483019548,FANCJKO,5UTR,none,16000
80,2000,2.480019091279529,0.048487827659807525,FANCJKO,5UTR,none,16000
1,-2000,6.876807768317087,0.30120179784918644,dKO,5UTR,parallel,2402
2,-1949.367088607595,6.922761121637584,0.2994196234381695,dKO,5UTR,parallel,2402
3,-1898.73417721519,6.944957085292669,0.29016851811828404,dKO,5UTR,parallel,2402
4,-1848.1012658227849,7.002799626575918,0.2803944496409223,dKO,5UTR,parallel,2402
5,-1797.4683544303798,6.966356782904937,0.27618939923267527,dKO,5UTR,parallel,2402
6,-1746.8354430379748,7.079901662133582,0.29732344280477657,dKO,5UTR,parallel,2402
7,-1696.2025316455697,7.261227242746784,0.3185675155515821,dKO,5UTR,parallel,2402
8,-1645.5696202531644,7.486048922588386,0.32931461462965195,dKO,5UTR,parallel,2402
9,-1594.9367088607596,7.670188659116224,0.3352561113940359,dKO,5UTR,parallel,2402
10,-1544.3037974683543,7.778794942514254,0.3428810881344026,dKO,5UTR,parallel,2402
11,-1493.6708860759495,7.874000585695918,0.3616355174943353,dKO,5UTR,parallel,2402
12,-1443.0379746835442,8.066744426679783,0.3900365692593569,dKO,5UTR,parallel,2402
13,-1392.4050632911392,8.243423929999281,0.4069670956717907,dKO,5UTR,parallel,2402
14,-1341.7721518987341,8.417699023297585,0.40605005941746825,dKO,5UTR,parallel,2402
15,-1291.139240506329,8.58646119742072,0.39884470893166385,dKO,5UTR,parallel,2402
16,-1240.506329113924,8.704777846414778,0.3867341977936626,dKO,5UTR,parallel,2402
17,-1189.873417721519,8.877328505044575,0.3783432283377321,dKO,5UTR,parallel,2402
18,-1139.240506329114,9.137475508209933,0.37492849456367816,dKO,5UTR,parallel,2402
19,-1088.607594936709,9.479393762613778,0.3902218788774405,dKO,5UTR,parallel,2402
20,-1037.9746835443038,9.741001146739302,0.3977936216096854,dKO,5UTR,parallel,2402
21,-987.3417721518988,10.0568478703254,0.4085039572422324,dKO,5UTR,parallel,2402
22,-936.7088607594937,10.502627627711279,0.42020228983254704,dKO,5UTR,parallel,2402
23,-886.0759493670887,11.004019667237062,0.43167982058272714,dKO,5UTR,parallel,2402
24,-835.4430379746836,11.569989735938892,0.44344055939489174,dKO,5UTR,parallel,2402
25,-784.8101265822784,12.273336722327377,0.46232698100868425,dKO,5UTR,parallel,2402
26,-734.1772151898733,12.918736910827947,0.47454831697431454,dKO,5UTR,parallel,2402
27,-683.5443037974683,13.589893407380286,0.47845579708970615,dKO,5UTR,parallel,2402
28,-632.9113924050632,14.532873342694954,0.5024671325819319,dKO,5UTR,parallel,2402
29,-582.2784810126582,15.58461138344592,0.5353611981054297,dKO,5UTR,parallel,2402
30,-531.6455696202531,16.669281068849724,0.5715686863133033,dKO,5UTR,parallel,2402
31,-481.0126582278481,17.958516814886384,0.6108272732699069,dKO,5UTR,parallel,2402
32,-430.37974683544303,19.26793988990777,0.645436474124776,dKO,5UTR,parallel,2402
33,-379.746835443038,20.533808664024917,0.6804369009457621,dKO,5UTR,parallel,2402
34,-329.11392405063293,21.858008876013287,0.726443435461319,dKO,5UTR,parallel,2402
35,-278.4810126582279,23.20617460126881,0.7734115111247978,dKO,5UTR,parallel,2402
36,-227.84810126582283,24.198621849587585,0.8025934364961361,dKO,5UTR,parallel,2402
37,-177.21518987341778,24.99622560443231,0.808440930865613,dKO,5UTR,parallel,2402
38,-126.58227848101274,25.4652739593002,0.787842586714356,dKO,5UTR,parallel,2402
39,-75.94936708860769,25.44930109530828,0.7429058114674134,dKO,5UTR,parallel,2402
40,-25.316455696202638,24.936364576381806,0.6913671838619598,dKO,5UTR,parallel,2402
41,25.31645569620241,24.106155049766464,0.6387895317185988,dKO,5UTR,parallel,2402
42,75.94936708860769,23.30130997419291,0.6071566067925966,dKO,5UTR,parallel,2402
43,126.58227848101251,22.5741783953699,0.5882998837813755,dKO,5UTR,parallel,2402
44,177.21518987341778,21.596318587391966,0.5551410285904227,dKO,5UTR,parallel,2402
45,227.8481012658226,20.39921998009065,0.5146255279099756,dKO,5UTR,parallel,2402
46,278.4810126582279,19.33234382940007,0.48878079528782686,dKO,5UTR,parallel,2402
47,329.1139240506327,18.429306602753634,0.47326386176444984,dKO,5UTR,parallel,2402
48,379.746835443038,17.544848153821434,0.46456646348700825,dKO,5UTR,parallel,2402
49,430.37974683544326,16.536665528487603,0.45506799337003956,dKO,5UTR,parallel,2402
50,481.0126582278481,15.668507567602761,0.45199881364523625,dKO,5UTR,parallel,2402
51,531.6455696202534,15.025338025918908,0.4569645533491614,dKO,5UTR,parallel,2402
52,582.2784810126582,14.423919954450799,0.46856606799072853,dKO,5UTR,parallel,2402
53,632.9113924050635,13.735255956529347,0.4654681020425628,dKO,5UTR,parallel,2402
54,683.5443037974683,13.108049818984078,0.4646705877692041,dKO,5UTR,parallel,2402
