ko,column,direction,bin,position,mean,sem,n
DHX36KO,DHX36KO,down,27,-683.5443037974683,1.3156750697838633,0.330542618695781,19
DHX36KO,DHX36KO,down,28,-632.9113924050632,1.502794248764975,0.37397687813486663,19
DHX36KO,DHX36KO,down,29,-582.2784810126582,1.7335122463995951,0.46397381523356285,19
DHX36KO,DHX36KO,down,30,-531.6455696202531,1.8568771559732002,0.550360828721423,19
DHX36KO,DHX36KO,down,31,-481.0126582278481,2.1200616050184817,0.6071464734306757,19
DHX36KO,DHX36KO,down,32,-430.37974683544303,2.1797721834768327,0.6215363781080363,19
DHX36KO,DHX36KO,down,33,-379.746835443038,2.0744250010607534,0.5509120783664825,19
DHX36KO,DHX36KO,down,34,-329.11392405063293,1.8829786407738403,0.48713144776081824,19
DHX36KO,DHX36KO,down,35,-278.4810126582279,1.698244576328679,0.43696912362998747,19
DHX36KO,DHX36KO,down,36,-227.84810126582283,1.7239200642234402,0.4175479745061127,19
DHX36KO,DHX36KO,down,37,-177.21518987341778,1.6906073497471057,0.40394128890535946,19
DHX36KO,DHX36KO,down,38,-126.58227848101274,1.4324049064569306,0.363172989724043,19
DHX36KO,DHX36KO,down,39,-75.94936708860769,1.2295827161220083,0.36133318874652204,19
DHX36KO,DHX36KO,down,40,-25.316455696202638,1.3402388714070905,0.3221849149842244,19
DHX36KO,DHX36KO,down,41,25.31645569620241,1.0648531065489115,0.26722412238985643,19
DHX36KO,DHX36KO,down,42,75.94936708860769,0.9419714228730452,0.2634511255436421,19
DHX36KO,DHX36KO,down,43,126.58227848101251,1.0664320950759085,0.3024545326593734,19
DHX36KO,DHX36KO,down,44,177.21518987341778,1.3720023006723638,0.35460713558523876,19
DHX36KO,DHX36KO,down,45,227.8481012658226,1.405958052267108,0.369573275151223,19
DHX36KO,DHX36KO,down,46,278.4810126582279,1.6969662410334536,0.4568609375858729,19
DHX36KO,DHX36KO,down,47,329.1139240506327,1.899238927448005,0.5417498215012104,19
DHX36KO,DHX36KO,down,48,379.746835443038,2.112968816506235,0.6095447056901461,19
DHX36KO,DHX36KO,down,49,430.37974683544326,2.1209104330497874,0.6236809661063705,19
DHX36KO,DHX36KO,down,50,481.0126582278481,2.335927584380434,0.6824022136586189,19
DHX36KO,DHX36KO,down,51,531.6455696202534,2.7680230900279263,0.8394944265280553,19
DHX36KO,DHX36KO,down,52,582.2784810126582,2.7457750215028462,0.869972100451173,19
DHX36KO,DHX36KO,down,53,632.9113924050635,2.753452257106179,0.8569446636459916,19
DHX36KO,DHX36KO,down,54,683.5443037974683,2.932536824335132,0.9260861117476278,19
DHX36KO,DHX36KO,down,55,734.1772151898736,2.861635078379982,0.9217250947156915,19
DHX36KO,DHX36KO,down,56,784.8101265822784,2.6610375497215673,0.7869202815381066,19
DHX36KO,DHX36KO,down,57,835.4430379746836,2.609208451655873,0.9137205439883881,19
DHX36KO,DHX36KO,down,58,886.0759493670885,2.531210761948636,0.9725795323534737,19
DHX36KO,DHX36KO,down,59,936.7088607594937,2.7799303454683537,1.311239492169022,19
DHX36KO,DHX36KO,down,60,987.3417721518986,3.112812951154876,1.3845815955594618,19
DHX36KO,DHX36KO,down,61,1037.9746835443038,3.2288317644386964,1.459148867359837,19
DHX36KO,DHX36KO,down,62,1088.6075949367087,3.517761309188709,1.82338907965946,19
DHX36KO,DHX36KO,down,63,1139.240506329114,3.8780021260077495,2.343978886001752,19
DHX36KO,DHX36KO,down,64,1189.8734177215188,3.888892845438238,2.347533669422908,19
DHX36KO,DHX36KO,down,65,1240.506329113924,3.318361666913618,1.8798896965291376,19
DHX36KO,DHX36KO,down,66,1291.1392405063293,3.157037130071406,1.7003806058145132,19
DHX36KO,DHX36KO,down,67,1341.7721518987341,3.017897946876392,1.5593363457097298,19
DHX36KO,DHX36KO,down,68,1392.4050632911394,3.0599540475376865,1.444297130280426,19
DHX36KO,DHX36KO,down,69,1443.0379746835442,2.869756648498669,1.1839187010359244,19
DHX36KO,DHX36KO,down,70,1493.6708860759495,2.674503766570175,0.8402096536406755,19
DHX36KO,DHX36KO,down,71,1544.3037974683543,2.7418840368170487,0.7953707577418284,19
DHX36KO,DHX36KO,down,72,1594.9367088607596,2.6496750558050057,0.7470278779980364,19
DHX36KO,DHX36KO,down,73,1645.5696202531644,2.623246532490379,0.7299466783727266,19
DHX36KO,DHX36KO,down,74,1696.2025316455697,2.754008837080838,0.7592711007095908,19
DHX36KO,DHX36KO,down,75,1746.8354430379745,2.7526218692043374,0.7165209530163293,19
DHX36KO,DHX36KO,down,76,1797.4683544303798,2.996869677409791,0.7449925650709981,19
DHX36KO,DHX36KO,down,77,1848.1012658227846,2.944370940693638,0.7835790306391558,19
DHX36KO,DHX36KO,down,78,1898.73417721519,3.246245963280661,1.0510328446736619,19
DHX36KO,DHX36KO,down,79,1949.3670886075947,4.237395519959299,1.7007968974013647,19
DHX36KO,DHX36KO,down,80,2000,4.725450457439088,2.1489543022885558,19
dKO,dKO,up,1,-2000,2.5224713256177176,0.3618444968026714,83
dKO,dKO,up,2,-1949.367088607595,2.555302635771204,0.4023918800385475,83
dKO,dKO,up,3,-1898.73417721519,2.5194323779684473,0.412161287637539,83
dKO,dKO,up,4,-1848.1012658227849,2.5029487370199948,0.40303408225824355,83
dKO,dKO,up,5,-1797.4683544303798,2.4574467495646344,0.3671385318208581,83
dKO,dKO,up,6,-1746.8354430379748,2.2680874419786843,0.3199421430233383,83
dKO,dKO,up,7,-1696.2025316455697,2.316356255299595,0.29452633660368654,83
dKO,dKO,up,8,-1645.5696202531644,2.4023832224842057,0.30821139841458417,83
dKO,dKO,up,9,-1594.9367088607596,2.351563804235803,0.30571205790984257,83
dKO,dKO,up,10,-1544.3037974683543,2.280903934934532,0.3182433476759896,83
dKO,dKO,up,11,-1493.6708860759495,2.2614196566501295,0.32885430435562896,83
dKO,dKO,up,12,-1443.0379746835442,2.3282784885670766,0.33078420912678375,83
dKO,dKO,up,13,-1392.4050632911392,2.3286393465382984,0.3150690019080141,83
dKO,dKO,up,14,-1341.7721518987341,2.330527347331066,0.3293581237388176,83
dKO,dKO,up,15,-1291.139240506329,2.4030704943051777,0.3577739595708757,83
dKO,dKO,up,16,-1240.506329113924,2.539395477168531,0.41341993092066986,83
dKO,dKO,up,17,-1189.873417721519,2.8126310193969544,0.4492599672869249,83
dKO,dKO,up,18,-1139.240506329114,3.213917167598464,0.4971806369290339,83
dKO,dKO,up,19,-1088.607594936709,3.617376971024586,0.63537943907877,83
dKO,dKO,up,20,-1037.9746835443038,3.561100334872204,0.6378295923018926,83
dKO,dKO,up,21,-987.3417721518988,3.6881289370854695,0.7332218714770725,83
dKO,dKO,up,22,-936.7088607594937,3.8154223835037415,0.7981559837274007,83
dKO,dKO,up,23,-886.0759493670887,3.8441625443232588,0.7099194636635251,83
dKO,dKO,up,24,-835.4430379746836,3.9457375511874155,0.6728699208357387,83
dKO,dKO,up,25,-784.8101265822784,4.081013912311998,0.7991045473471904,83
dKO,dKO,up,26,-734.1772151898733,4.270665574495093,0.9340515384640378,83
dKO,dKO,up,27,-683.5443037974683,4.717600008876448,1.1429817267229063,83
dKO,dKO,up,28,-632.9113924050632,4.997047119552351,1.2755893793838609,83
dKO,dKO,up,29,-582.2784810126582,5.183355548362655,1.3377352281668966,83
dKO,dKO,up,30,-531.6455696202531,5.552022928722413,1.4347327296289014,83
dKO,dKO,up,31,-481.0126582278481,5.852641381776955,1.4908568870869787,83
dKO,dKO,up,32,-430.37974683544303,5.974485853379031,1.4728450946738234,83
dKO,dKO,up,33,-379.746835443038,5.794114721022456,1.3273802474640664,83
dKO,dKO,up,34,-329.11392405063293,5.365305665726643,1.264273402967429,83
dKO,dKO,up,35,-278.4810126582279,4.965359377889748,1.1790649293119109,83
dKO,dKO,up,36,-227.84810126582283,4.535338798019302,1.0070137997715682,83
dKO,dKO,up,37,-177.21518987341778,4.345049867505529,0.8712936790557319,83
dKO,dKO,up,38,-126.58227848101274,4.238493307182588,0.8181551834690494,83
dKO,dKO,up,39,-75.94936708860769,4.177121617296135,0.82745791662036,83
dKO,dKO,up,40,-25.316455696202638,4.1213050525925725,0.8764912013891633,83
dKO,dKO,up,41,25.31645569620241,4.17069034563011,1.0191118379863897,83
dKO,dKO,up,42,75.94936708860769,4.230181356529634,1.1236503264052886,83
dKO,dKO,up,43,126.58227848101251,4.1352906646307215,0.9537324610931248,83
dKO,dKO,up,44,177.21518987341778,3.7295879272380508,0.7530494125658579,83
dKO,dKO,up,45,227.8481012658226,3.6342549405519264,0.7663505029782459,83
dKO,dKO,up,46,278.4810126582279,3.652508022641561,0.8076564990804835,83
dKO,dKO,up,47,329.1139240506327,3.506467850141257,0.6449415277775308,83
dKO,dKO,up,48,379.746835443038,3.595217540943958,0.6045756347097094,83
dKO,dKO,up,49,430.37974683544326,3.4534907875961087,0.5973933227434935,83
dKO,dKO,up,50,481.0126582278481,3.4051196630987297,0.6542054440184851,83
dKO,dKO,up,51,531.6455696202534,3.2311993733371596,0.6314039909977966,83
dKO,dKO,up,52,582.2784810126582,3.064335917421134,0.625369685938046,83
dKO,dKO,up,53,632.9113924050635,3.084456392761215,0.6095935856697053,83
dKO,dKO,up,54,683.5443037974683,2.959615885014515,0.621505758108229,83
dKO,dKO,up,55,734.1772151898736,2.8963211358503167,0.6289111041049624,83
dKO,dKO,up,56,784.8101265822784,3.1813336994657555,0.773986623756682,83
dKO,dKO,up,57,835.4430379746836,3.513066463058732,1.0878932697050363,83
dKO,dKO,up,58,886.0759493670885,3.6614589186174324,1.16471107243281,83
dKO,dKO,up,59,936.7088607594937,3.785362418952237,1.184912851038409,83
dKO,dKO,up,60,987.3417721518986,3.711139823394607,1.1394666681304135,83
dKO,dKO,up,61,1037.9746835443038,3.8634319157294,1.0648545392748399,83
dKO,dKO,up,62,1088.6075949367087,3.8336633171039414,0.9986054302532634,83
dKO,dKO,up,63,1139.240506329114,3.731997245162366,0.9276772316955495,83
dKO,dKO,up,64,1189.8734177215188,3.6070593530011466,0.7905888740415916,83
dKO,dKO,up,65,1240.506329113924,3.6075595016939093,0.6920885953970684,83
dKO,dKO,up,66,1291.1392405063293,3.5766869385654187,0.5839854576857482,83
dKO,dKO,up,67,1341.7721518987341,3.5390930177313256,0.5471036708569508,83
dKO,dKO,up,68,1392.4050632911394,3.3683723463878095,0.5163261274090224,83
dKO,dKO,up,69,1443.0379746835442,3.155513201774842,0.4965290187518757,83
dKO,dKO,up,70,1493.6708860759495,2.9683442889925944,0.4467201169819107,83
dKO,dKO,up,71,1544.3037974683543,2.689474776672072,0.3666458079402684,83
dKO,dKO,up,72,1594.9367088607596,2.6117548332061156,0.3200183070289826,83
dKO,dKO,up,73,1645.5696202531644,2.5930840196571197,0.30528129936927223,83
dKO,dKO,up,74,1696.2025316455697,2.3717152956786403,0.30471012716862445,83
dKO,dKO,up,75,1746.8354430379745,2.2103026120825464,0.29377252517589614,83
dKO,dKO,up,76,1797.4683544303798,2.061647965639949,0.2733751379745171,83
dKO,dKO,up,77,1848.1012658227846,2.186591579942818,0.2883274026592573,83
dKO,dKO,up,78,1898.73417721519,2.369639902986197,0.3139350345165074,83
dKO,dKO,up,79,1949.3670886075947,2.5680031694848853,0.3547713670065619,83
dKO,dKO,up,80,2000,2.6265986026051533,0.38097542466955714,83
dKO,dKO,down,1,-2000,5.277423382911129,2.7960766597267677,23
dKO,dKO,down,2,-1949.367088607595,5.073665718306666,2.4416442675236594,23
dKO,dKO,down,3,-1898.73417721519,5.071140164672465,2.174308578856183,23
dKO,dKO,down,4,-1848.1012658227849,4.980248146229896,2.1655631068322516,23
dKO,dKO,down,5,-1797.4683544303798,4.922015449482462,2.1983992319966594,23
dKO,dKO,down,6,-1746.8354430379748,4.707678286614626,2.198759640951278,23
dKO,dKO,down,7,-1696.2025316455697,3.936332587539286,1.7453654798733553,23
dKO,dKO,down,8,-1645.5696202531644,2.981285120162411,1.2957795830604104,23
dKO,dKO,down,9,-1594.9367088607596,2.722839384977368,1.0954038720241424,23
dKO,dKO,down,10,-1544.3037974683543,2.6849597561186638,1.016162725157844,23
dKO,dKO,down,11,-1493.6708860759495,2.81655033826828,1.0092935061397204,23
dKO,dKO,down,12,-1443.0379746835442,2.5484367931061898,0.8685248965657284,23
dKO,dKO,down,13,-1392.4050632911392,2.6043305568073105,0.7979036241211681,23
dKO,dKO,down,14,-1341.7721518987341,2.462871959105782,0.6710368125882133,23
dKO,dKO,down,15,-1291.139240506329,2.415591006935507,0.6144607467094978,23
dKO,dKO,down,16,-1240.506329113924,2.5153647462181423,0.6081362630716293,23
dKO,dKO,down,17,-1189.873417721519,2.4645642391840616,0.599676681251142,23
dKO,dKO,down,18,-1139.240506329114,2.934842856206756,0.7057737738119053,23
dKO,dKO,down,19,-1088.607594936709,3.051165435625159,0.7756797912107608,23
dKO,dKO,down,20,-1037.9746835443038,2.7588774575357853,0.6518930712950975,23
dKO,dKO,down,21,-987.3417721518988,2.863042360665142,0.6807696578058484,23
dKO,dKO,down,22,-936.7088607594937,3.1003302056547524,0.6957549136294432,23
dKO,dKO,down,23,-886.0759493670887,2.9772579582186713,0.6520819056086408,23
dKO,dKO,down,24,-835.4430379746836,2.5755569289387137,0.577310934344658,23
dKO,dKO,down,25,-784.8101265822784,2.47835288386414,0.6208123079745905,23
dKO,dKO,down,26,-734.1772151898733,2.3317028504523676,0.595726289547862,23
dKO,dKO,down,27,-683.5443037974683,2.4037481024645375,0.6412916913245766,23
dKO,dKO,down,28,-632.9113924050632,2.567279193366783,0.775318304253623,23
dKO,dKO,down,29,-582.2784810126582,2.7831408905291903,1.0658026033262122,23
dKO,dKO,down,30,-531.6455696202531,2.756978024676226,1.1137339986370838,23
dKO,dKO,down,31,-481.0126582278481,2.5559577126433886,0.9145337670821113,23
dKO,dKO,down,32,-430.37974683544303,2.523538539582405,0.8297750469696021,23
dKO,dKO,down,33,-379.746835443038,2.4732090833912723,0.7983877730197211,23
dKO,dKO,down,34,-329.11392405063293,2.420566668855971,0.6988631846143792,23
dKO,dKO,down,35,-278.4810126582279,2.4020253440953683,0.5609604326492345,23
dKO,dKO,down,36,-227.84810126582283,2.651112714919491,0.614717215736791,23
dKO,dKO,down,37,-177.21518987341778,2.664982254816138,0.6759719595747963,23
dKO,dKO,down,38,-126.58227848101274,2.45240293952002,0.6425294979412771,23
dKO,dKO,down,39,-75.94936708860769,2.7291185569072116,0.7805239002411557,23
dKO,dKO,down,40,-25.316455696202638,3.1052767491686173,0.9425372045299488,23
dKO,dKO,down,41,25.31645569620241,3.4165713623986727,1.2656697576354683,23
dKO,dKO,down,42,75.94936708860769,3.5457886081502057,1.4200691919189916,23
dKO,dKO,down,43,126.58227848101251,3.389719389970752,1.6097147259461306,23
dKO,dKO,down,44,177.21518987341778,3.5779264206126116,2.0416970307433284,23
dKO,dKO,down,45,227.8481012658226,3.9061513873805174,2.2331842417764087,23
dKO,dKO,down,46,278.4810126582279,4.072400990016218,2.338922676530377,23
dKO,dKO,down,47,329.1139240506327,4.48358336009841,2.6931735231484404,23
dKO,dKO,down,48,379.746835443038,4.713158384060514,2.9662218769902524,23
dKO,dKO,down,49,430.37974683544326,4.534907254827195,2.8587319074292115,23
dKO,dKO,down,50,481.0126582278481,4.357984222985696,2.866709686646571,23
dKO,dKO,down,51,531.6455696202534,4.269302755369656,2.8482389195203783,23
dKO,dKO,down,52,582.2784810126582,5.107360542269721,3.611151069184139,23
dKO,dKO,down,53,632.9113924050635,5.400444681195245,3.9096674647710703,23
dKO,dKO,down,54,683.5443037974683,5.0296537861616715,3.446603592505917,23
dKO,dKO,down,55,734.1772151898736,4.857406205163485,3.1228047560934877,23
dKO,dKO,down,56,784.8101265822784,4.511669857812964,2.4826845263628274,23
dKO,dKO,down,57,835.4430379746836,4.142217092306717,2.071916967125399,23
dKO,dKO,down,58,886.0759493670885,3.398983688354492,1.4153250347872572,23
dKO,dKO,down,59,936.7088607594937,2.8475786175244098,1.1536868657284134,23
dKO,dKO,down,60,987.3417721518986,3.057014685368192,1.498985118470423,23
dKO,dKO,down,61,1037.9746835443038,3.101598249241926,1.6057319102296728,23
dKO,dKO,down,62,1088.6075949367087,3.150262078547823,1.7603556923481138,23
dKO,dKO,down,63,1139.240506329114,3.2339369353004126,1.9744885780768149,23
dKO,dKO,down,64,1189.8734177215188,3.603075110497682,2.3472739611530224,23
dKO,dKO,down,65,1240.506329113924,3.5021689079118814,2.044359587387115,23
dKO,dKO,down,66,1291.1392405063293,3.3643041050606883,1.6897908196324756,23
dKO,dKO,down,67,1341.7721518987341,3.154155730924744,1.4530541659545229,23
dKO,dKO,down,68,1392.4050632911394,2.9049156658891317,1.2453024413626852,23
dKO,dKO,down,69,1443.0379746835442,2.4086245204054793,0.8750874878560937,23
dKO,dKO,down,70,1493.6708860759495,2.202918568901394,0.7228480855354323,23
dKO,dKO,down,71,1544.3037974683543,2.407496605817822,0.8138624669352947,23
dKO,dKO,down,72,1594.9367088607596,2.258384418072908,0.7535481794598069,23
dKO,dKO,down,73,1645.5696202531644,2.2746571379813596,0.7738081167489568,23
dKO,dKO,down,74,1696.2025316455697,2.4339736494119615,0.8383645181223667,23
dKO,dKO,down,75,1746.8354430379745,2.4464193755301875,0.8300806300536115,23
dKO,dKO,down,76,1797.4683544303798,2.485497819237087,0.7233636937982502,23
dKO,dKO,down,77,1848.1012658227846,2.481132455424986,0.761499131113397,23
dKO,dKO,down,78,1898.73417721519,2.2096577284992605,0.6413760908290247,23
dKO,dKO,down,79,1949.3670886075947,1.868445694135583,0.5700184803496545,23
dKO,dKO,down,80,2000,1.3584397801108983,0.39046881985937065,23
