bin,position,mean,sem,genotype,group,none_mean,none_sem,ratio,ratio_sem
66,1291.1392405063293,6.84572754613084,0.4089490512317155,DHX36KO,antiparallel,1.5853893923836293,0.014526724193113027,4.318010186657238,0.2609653713812367
67,1341.7721518987341,6.9786962982089955,0.42789485367692964,DHX36KO,antiparallel,1.5935787344494294,0.014603500809955932,4.3792604327266496,0.27149432599727846
68,1392.4050632911394,6.905329339635906,0.4472379711996912,DHX36KO,antiparallel,1.5994882892540028,0.014773479147853024,4.317211564491375,0.28244214530942824
69,1443.0379746835442,6.926415412611036,0.48188361434348825,DHX36KO,antiparallel,1.5914333372886007,0.014836530870759814,4.352312629325645,0.30550498968723416
70,1493.6708860759495,6.997475198790801,0.5221665929385754,DHX36KO,antiparallel,1.598206679419355,0.014921799994670016,4.378329341817703,0.32926771897639334
71,1544.3037974683543,7.099869223441651,0.6211302681128424,DHX36KO,antiparallel,1.5968700321565554,0.014812361544644291,4.446115889502513,0.3911476078904004
72,1594.9367088607596,7.156130421671701,0.7215540959734454,DHX36KO,antiparallel,1.5935448637057754,0.01480167444174674,4.490699060100623,0.45471530828292134
73,1645.5696202531644,7.197381877660751,0.7509891916510714,DHX36KO,antiparallel,1.5972315419315424,0.014855527915255053,4.506160621494433,0.472046016805342
74,1696.2025316455697,7.0937514575963,0.7078674230036613,DHX36KO,antiparallel,1.5972011399607378,0.014846694963365553,4.441363883430911,0.44511113062278707
75,1746.8354430379745,6.946419314764032,0.6546823691955306,DHX36KO,antiparallel,1.5954547929374834,0.014701154387097067,4.353880376625765,0.4122986474304768
76,1797.4683544303798,6.841413022652194,0.6399362533232047,DHX36KO,antiparallel,1.5932295064904272,0.014641424813291823,4.294053678256617,0.4035936088691617
77,1848.1012658227846,6.699154682149935,0.6234020660056985,DHX36KO,antiparallel,1.5896800314272705,0.014466514143749831,4.214152879642829,0.39402639479891455
78,1898.73417721519,6.579713974730885,0.5882629716781103,DHX36KO,antiparallel,1.5943578589386997,0.014441472212189098,4.126873987443909,0.3708541756123835
79,1949.3670886075947,6.453405207947119,0.5365093776488425,DHX36KO,antiparallel,1.6091522721377771,0.014626091769932213,4.010437868240833,0.33539794444350446
80,2000,6.35677433624315,0.5179929274337006,DHX36KO,antiparallel,1.6303236879994034,0.014925144656144865,3.899087269009537,0.3197227874354944
1,-2000,7.0688095588489865,0.46888389038161216,DHX36KO,hybrid,1.6458330294971992,0.01529932707498456,4.294973689407912,0.28767552095322785
2,-1949.367088607595,7.24945207101851,0.49898337257721237,DHX36KO,hybrid,1.6290632212780674,0.015047438886772423,4.45007411396288,0.30904656831033245
3,-1898.73417721519,7.374522070476273,0.5122687002204468,DHX36KO,hybrid,1.6190305709377877,0.014832230400897022,4.554899828855452,0.3191443412124388
4,-1848.1012658227849,7.369859217867662,0.5200975533612519,DHX36KO,hybrid,1.6122071846909367,0.014800034996833977,4.571285432697335,0.3253176457119346
5,-1797.4683544303798,7.317992898203292,0.5000774744808242,DHX36KO,hybrid,1.6044299284681132,0.014793833815587009,4.561117172122566,0.3145100273376354
6,-1746.8354430379748,7.230763603003663,0.47629475074470556,DHX36KO,hybrid,1.5980649429600657,0.014786935725346723,4.524699471606113,0.30097091042997026
7,-1696.2025316455697,7.2603958273012505,0.47253353179266416,DHX36KO,hybrid,1.592764356128372,0.014822961778386516,4.55836156765181,0.299692763935976
8,-1645.5696202531644,7.229294728792938,0.4527720444558734,DHX36KO,hybrid,1.5912977917290139,0.01478106971505073,4.54301813674862,0.2876422770245126
9,-1594.9367088607596,7.121974297922933,0.4280466778764805,DHX36KO,hybrid,1.5928753854643916,0.014722044417055595,4.47114341957552,0.27188460268074055
10,-1544.3037974683543,6.923380424959212,0.39055489671010357,DHX36KO,hybrid,1.58902594163544,0.014646406381080048,4.3569964741001055,0.24904187401169212
11,-1493.6708860759495,6.656299529330536,0.34634285371547513,DHX36KO,hybrid,1.5837592923995751,0.01463425428913267,4.202847971452458,0.2221055416716772
12,-1443.0379746835442,6.554411519105008,0.33296175565169867,DHX36KO,hybrid,1.587435977832495,0.014660845377250736,4.128929676933796,0.21318631859444367
13,-1392.4050632911392,6.477843581095682,0.33288596042018553,DHX36KO,hybrid,1.5890956415600246,0.014713661403738358,4.076434049454912,0.2128546041416823
14,-1341.7721518987341,6.438143291411267,0.3421018824058948,DHX36KO,hybrid,1.5720700065266089,0.014595831662056347,4.095328620661077,0.22090923114389857
15,-1291.139240506329,6.377698861797186,0.34641688505595364,DHX36KO,hybrid,1.5682626046958326,0.01445448790347147,4.066728902863914,0.22404972618032692
16,-1240.506329113924,6.342996397145532,0.34272772576047167,DHX36KO,hybrid,1.5669287109779968,0.014347389195997717,4.048044019301017,0.22184412942717788
17,-1189.873417721519,6.290270051270697,0.326158194957728,DHX36KO,hybrid,1.5695223175967394,0.014361620106179723,4.00776082044019,0.2110183141684767
18,-1139.240506329114,6.223961719101366,0.30717625838099,DHX36KO,hybrid,1.5833332857333855,0.014497689315329234,3.9309233091872278,0.1973166656687786
19,-1088.607594936709,6.152145000448053,0.28777716034692047,DHX36KO,hybrid,1.5969761405842169,0.014787731134235076,3.8523712684883527,0.18369817274546568
20,-1037.9746835443038,6.1386216876334725,0.27468378020943934,DHX36KO,hybrid,1.6017378146922387,0.01489241616363279,3.8324759716139685,0.1751539687629196
21,-987.3417721518988,6.2050919640696165,0.2793714055893917,DHX36KO,hybrid,1.6018192925067427,0.01483289284250487,3.8737777682519057,0.17805949757458422
22,-936.7088607594937,6.275326841003919,0.2869580261037552,DHX36KO,hybrid,1.5990784000322245,0.014756761198160537,3.9243396952128546,0.18306990414788246
23,-886.0759493670887,6.36086227746951,0.29130761431069274,DHX36KO,hybrid,1.5933632053070266,0.014683711531221735,3.9920981332337404,0.1864903863382444
24,-835.4430379746836,6.5728292278752205,0.30364744554231854,DHX36KO,hybrid,1.5842887951861668,0.014640003522242042,4.148756999258371,0.19545835602268713
25,-784.8101265822784,6.751271313781259,0.32408509406921504,DHX36KO,hybrid,1.5774647619298765,0.01465545946930351,4.279823851990029,0.20925913935283472
26,-734.1772151898733,7.0393627230055,0.35109709453119525,DHX36KO,hybrid,1.576369307969232,0.014665864138168902,4.465554288210549,0.2265668348175054
27,-683.5443037974683,7.318485676419703,0.3727772952798272,DHX36KO,hybrid,1.5712681924987055,0.014650261119900919,4.65769351875029,0.24118806552426503
28,-632.9113924050632,7.542430368142415,0.3924207865276739,DHX36KO,hybrid,1.568525998509409,0.0145331428778425,4.808610361135286,0.25412067128843874
29,-582.2784810126582,7.760474745148347,0.42260660162483893,DHX36KO,hybrid,1.5677619268628753,0.014526324880145044,4.950033938301602,0.27343455305476205
30,-531.6455696202531,8.038025158086413,0.45516952970417673,DHX36KO,hybrid,1.559143985090579,0.01451447512859219,5.15540914434496,0.29585416504744677
31,-481.0126582278481,8.396191502361463,0.5147432908882714,DHX36KO,hybrid,1.566255451859891,0.014565096605841403,5.360678229334292,0.3324051020225924
32,-430.37974683544303,8.785711971043327,0.5805913599846612,DHX36KO,hybrid,1.5713309695694262,0.014649294601843858,5.591254892310036,0.37314897950245296
33,-379.746835443038,9.352811974085316,0.6628874617371773,DHX36KO,hybrid,1.5748858767003437,0.014707281750860744,5.938723632267922,0.4245493993144174
34,-329.11392405063293,9.93359494923617,0.7359008115457092,DHX36KO,hybrid,1.576612842557947,0.014573425561413335,6.300592435311885,0.4703799900175333
35,-278.4810126582279,10.660055512524394,0.8122581743321599,DHX36KO,hybrid,1.573105305688232,0.014537738511847363,6.776441140957585,0.520124411510143
36,-227.84810126582283,11.118796295926899,0.8568500518507042,DHX36KO,hybrid,1.5731741096907526,0.014523068144762894,7.067746810372173,0.5485573962385875
37,-177.21518987341778,11.393952309832526,0.8696742607742464,DHX36KO,hybrid,1.580466538456098,0.014579528501996513,7.209233496941274,0.5542684683137333
38,-126.58227848101274,11.753087724176986,0.8706771522116002,DHX36KO,hybrid,1.5823218929683573,0.014624401303199053,7.427747651351001,0.5545187399434099
39,-75.94936708860769,11.993505914573293,0.8554724191589901,DHX36KO,hybrid,1.5896084504451904,0.014750187114715008,7.544943480398809,0.5427002621414093
40,-25.316455696202638,12.130639473091668,0.8377079076512322,DHX36KO,hybrid,1.5845998073925545,0.014615986158661961,7.655333174028673,0.5333506289045211
41,25.31645569620241,12.131395619451089,0.8153372791670601,DHX36KO,hybrid,1.5832229360954146,0.014532616689200983,7.662468337762874,0.5197666102783475
42,75.94936708860769,11.804522604094753,0.7765627274188184,DHX36KO,hybrid,1.5782466419703265,0.014498794607451161,7.479517009684661,0.4968159211963217
43,126.58227848101251,11.411073227535647,0.7443345200220842,DHX36KO,hybrid,1.5770005437497312,0.014565045080124819,7.235934871907423,0.47670167391800533
44,177.21518987341778,10.901009591571869,0.692431965694098,DHX36KO,hybrid,1.5807978646244873,0.014572387950036863,6.8958908887198955,0.4426155882886086
45,227.8481012658226,10.32153138245248,0.6342686615369292,DHX36KO,hybrid,1.5817925803126458,0.014624254425863454,6.525211656013964,0.4054937392133014
46,278.4810126582279,9.762681954577499,0.5736233412230004,DHX36KO,hybrid,1.5835551374718635,0.014825913731296042,6.165040751383979,0.3668074482200331
47,329.1139240506327,9.367215892352469,0.5361828205212816,DHX36KO,hybrid,1.5718267412906501,0.014824539255616219,5.9594455586503825,0.3457202934122251
48,379.746835443038,9.030408641025312,0.5038236545702838,DHX36KO,hybrid,1.566207629715688,0.014790409700496785,5.7657800087875914,0.3262593461356492
49,430.37974683544326,8.760741559779369,0.4804451593558065,DHX36KO,hybrid,1.5621883071789715,0.01469503172611437,5.6079932998600395,0.31203772834709437
50,481.0126582278481,8.58437200924564,0.4799585380510276,DHX36KO,hybrid,1.5668061166310105,0.014672613066599838,5.478898708733658,0.3105963992730063
51,531.6455696202534,8.512452037809995,0.5006354132036366,DHX36KO,hybrid,1.5688988811213445,0.014665997303875355,5.425749320265854,0.3231055632031521
52,582.2784810126582,8.461134306976058,0.5172194931082804,DHX36KO,hybrid,1.5799856418626372,0.014715970636799774,5.3551969605250775,0.33113516979940844
53,632.9113924050635,8.4760870660697325,0.5432622263109292,DHX36KO,hybrid,1.5745249258626477,0.014600657074847121,5.3832663598042885,0.34862493536312
54,683.5443037974683,8.492548018482925,0.5927567025021435,DHX36KO,hybrid,1.5713959862196407,0.014483696263063551,5.404460806161105,0.38049147463205185
55,734.1772151898736,8.444972150073005,0.6338176151614224,DHX36KO,hybrid,1.5702324196656599,0.014393378006075765,5.378166979809996,0.4066450692683267
56,784.8101265822784,8.395352575421226,0.6743571176817421,DHX36KO,hybrid,1.5709947482195292,0.014423538876913309,5.343972400248958,0.43204974890792675
57,835.4430379746836,8.354949562198282,0.6761915275744903,DHX36KO,hybrid,1.5720572628979717,0.01449618160829949,5.314659815124386,0.43291444905006826
58,886.0759493670885,8.28676063839923,0.6588484513425464,DHX36KO,hybrid,1.5740583697641084,0.014581242811240373,5.264582811907477,0.4213982060382622
59,936.7088607594937,8.136946603523539,0.6157334299809882,DHX36KO,hybrid,1.5778823517632588,0.014668136805310181,5.156877884102467,0.39316129127768923
60,987.3417721518986,8.09474482329815,0.583921651629814,DHX36KO,hybrid,1.5771718350057569,0.014625297697453007,5.132443176851813,0.37327994365351624
61,1037.9746835443038,8.189096203629362,0.5931180972052871,DHX36KO,hybrid,1.5745861289951244,0.014566588937553344,5.200792800617081,0.3797421498105313
62,1088.6075949367087,8.237452505679501,0.5948364599333513,DHX36KO,hybrid,1.5782923715809547,0.014622861024046285,5.219218348897013,0.3799755737223907
63,1139.240506329114,8.220781944732032,0.5995852439473626,DHX36KO,hybrid,1.572523052230889,0.014559880750764248,5.2277656172158915,0.38434874825010257
64,1189.8734177215188,8.365143720902308,0.6344405882190525,DHX36KO,hybrid,1.5705884905895477,0.014468020151838068,5.3261206044890255,0.4069195543104102
65,1240.506329113924,8.561489723729816,0.6640226446731878,DHX36KO,hybrid,1.5811311275456674,0.01449219140107604,5.414787916432653,0.4228892553989069
66,1291.1392405063293,8.680198548764803,0.6694998246903612,DHX36KO,hybrid,1.5853893923836293,0.014526724193113027,5.475120869652184,0.42526311121991095
67,1341.7721518987341,8.732842669410598,0.6485190836397188,DHX36KO,hybrid,1.5935787344494294,0.014603500809955932,5.480019581478499,0.4100444628755341
68,1392.4050632911394,8.60172240451911,0.6211691692834027,DHX36KO,hybrid,1.5994882892540028,0.014773479147853024,5.377796425462378,0.3915185809050019
69,1443.0379746835442,8.477313653229595,0.5989180001176048,DHX36KO,hybrid,1.5914333372886007,0.014836530870759814,5.326841819006249,0.37960115166675934
70,1493.6708860759495,8.394208653850733,0.5959352881693564,DHX36KO,hybrid,1.598206679419355,0.014921799994670016,5.252267283040285,0.37608824854263956
71,1544.3037974683543,8.291893814918202,0.5925198064115583,DHX36KO,hybrid,1.5968700321565554,0.014812361544644291,5.192591537158532,0.37416386364824034
72,1594.9367088607596,8.18761943613494,0.5808594552478034,DHX36KO,hybrid,1.5935448637057754,0.01480167444174674,5.13799116837834,0.3676187064098499
73,1645.5696202531644,7.95815787164563,0.5344328630774283,DHX36KO,hybrid,1.5972315419315424,0.014855527915255053,4.982469768923909,0.33779328507156137
74,1696.2025316455697,7.867597495212138,0.5087190598727801,DHX36KO,hybrid,1.5972011399607378,0.014846694963365553,4.925865189030318,0.3217809615470263
75,1746.8354430379745,7.760385049374812,0.4795378515605074,DHX36KO,hybrid,1.5954547929374834,0.014701154387097067,4.864058250805541,0.303888281856991
76,1797.4683544303798,7.846307512824141,0.48403605082197915,DHX36KO,hybrid,1.5932295064904272,0.014641424813291823,4.9247816970877105,0.3071605843937831
77,1848.1012658227846,7.8297078001267115,0.49267987856272033,DHX36KO,hybrid,1.5896800314272705,0.014466514143749831,4.925335693558989,0.3131482734312503
78,1898.73417721519,7.84124969001229,0.49869761766590787,DHX36KO,hybrid,1.5943578589386997,0.014441472212189098,4.918124024697878,0.3159453458192759
79,1949.3670886075947,7.846806667402998,0.5180123920268663,DHX36KO,hybrid,1.6091522721377771,0.014626091769932213,4.876360555349075,0.32495327561184095
80,2000,7.8355577482039,0.5105797647709273,DHX36KO,hybrid,1.6303236879994034,0.014925144656144865,4.806136232872283,0.316252561150085
1,-2000,4.803569525137466,0.11239468574170342,FANCJKO,parallel,1.3332924397954529,0.012261430513364983,3.602787641902782,0.09057603104533467
2,-1949.367088607595,4.811879346542772,0.11131059730651144,FANCJKO,parallel,1.325751275937536,0.012138556420668719,3.6295490970883195,0.09029794754510052
3,-1898.73417721519,4.8177953322136595,0.10911912756112843,FANCJKO,parallel,1.315357954371705,0.012049964943272812,3.662725660495155,0.08948669198683695
4,-1848.1012658227849,4.809063268111915,0.11003803920497952,FANCJKO,parallel,1.308592360476993,0.011956526824693737,3.674989563869203,0.09054517378066276
5,-1797.4683544303798,4.8197086052469515,0.1130915493349275,FANCJKO,parallel,1.3039041256511372,0.011863488843630192,3.6963673251974023,0.09302511916360226
6,-1746.8354430379748,4.838294010318071,0.11717706599968676,FANCJKO,parallel,1.3043496163019708,0.011886171429702448,3.7093536501627296,0.09598455723856442
7,-1696.2025316455697,4.88363855683521,0.11897195667604393,FANCJKO,parallel,1.306824526056369,0.011911148613317334,3.7370270143097684,0.09720222895993523
8,-1645.5696202531644,4.9200702230588655,0.11766696522346226,FANCJKO,parallel,1.3033735585031299,0.011988528453717898,3.774873435908398,0.09672561343414345
9,-1594.9367088607596,4.954312590536537,0.11658785258189325,FANCJKO,parallel,1.2973708356259932,0.011953979327038438,3.8187328206326114,0.09650755234206453
10,-1544.3037974683543,4.973647171679535,0.11578888748981618,FANCJKO,parallel,1.2986993627559955,0.011942000023185802,3.829714031063248,0.09586036794293384
11,-1493.6708860759495,4.998087275757635,0.11802913680914012,FANCJKO,parallel,1.3075393583707606,0.01201019409598771,3.822513826264798,0.09685620547494211
12,-1443.0379746835442,5.016963047649812,0.12116324279598951,FANCJKO,parallel,1.3079062102642105,0.01200278974455909,3.8358737104217386,0.09910195071994236
13,-1392.4050632911392,5.054433066686532,0.12582268114099807,FANCJKO,parallel,1.3052280263304243,0.011978636809547855,3.8724521422488825,0.10274141930086848
14,-1341.7721518987341,5.119087033346797,0.13518747446652266,FANCJKO,parallel,1.3056796328466291,0.012033580708544324,3.920630225491238,0.1096620925771624
15,-1291.139240506329,5.166450502722238,0.14183255089704327,FANCJKO,parallel,1.3021455750757247,0.011963197857290504,3.9676443261129153,0.11485985769583018
16,-1240.506329113924,5.190000591635677,0.14530084872061094,FANCJKO,parallel,1.3003914839470962,0.011933334323416325,3.99110625969527,0.11758570308483281
17,-1189.873417721519,5.179693142493404,0.143588253573929,FANCJKO,parallel,1.3036955049552545,0.011866425562250227,3.9730850668777764,0.11592452423708394
18,-1139.240506329114,5.174823004856897,0.14042073093212687,FANCJKO,parallel,1.3043590132919376,0.011871373160598855,3.967330276498564,0.11354898819532869
19,-1088.607594936709,5.241630223965865,0.14139386608004512,FANCJKO,parallel,1.3064635320069393,0.011944105559847061,4.012075420056979,0.11427316148678737
20,-1037.9746835443038,5.316867253015553,0.14071241722834496,FANCJKO,parallel,1.3066796091732675,0.011967231740666402,4.068990757711081,0.11395278353415694
21,-987.3417721518988,5.361089688115776,0.14092199497539598,FANCJKO,parallel,1.3099127381168865,0.011979034358097919,4.09270750036587,0.11390579357430394
22,-936.7088607594937,5.3526553873794125,0.1392610750116388,FANCJKO,parallel,1.3067237058256755,0.011986825578474964,4.096241128492611,0.11300294857863899
23,-886.0759493670887,5.3234239766066676,0.13492291049868385,FANCJKO,parallel,1.2995273159853469,0.012023657689986597,4.096430995427181,0.11052635535557628
24,-835.4430379746836,5.306021884080869,0.12971167083211438,FANCJKO,parallel,1.2955958085550456,0.011991469022677177,4.09542995511739,0.10705288206268283
25,-784.8101265822784,5.321701574532395,0.12770346624797302,FANCJKO,parallel,1.2943420498087541,0.011920271346647285,4.111510999212847,0.10567931958815548
26,-734.1772151898733,5.366123641602209,0.12905963350810806,FANCJKO,parallel,1.2961369465302606,0.011931018849488226,4.140090023640822,0.10661633894486972
27,-683.5443037974683,5.438633734747186,0.1299926224900093,FANCJKO,parallel,1.2945779337066659,0.012022797676251123,4.201086387418301,0.10772659082986812
28,-632.9113924050632,5.501788100003927,0.12983884531389914,FANCJKO,parallel,1.2942299487850897,0.011999144553309516,4.251012816670273,0.10778539367987805
29,-582.2784810126582,5.565840535478112,0.13187052535044694,FANCJKO,parallel,1.2941401854129637,0.011956511420548056,4.3008018746454715,0.10937140455351856
30,-531.6455696202531,5.657872289087131,0.1361879697364544,FANCJKO,parallel,1.296455989039183,0.011882116928479836,4.364106716248995,0.11240340323276529
31,-481.0126582278481,5.764814241252724,0.14266853495275308,FANCJKO,parallel,1.2908672758082995,0.011790990377440766,4.4658458303879325,0.11780899984380985
32,-430.37974683544303,5.942482182274498,0.15248967753689982,FANCJKO,parallel,1.2806502875099384,0.011664355392950543,4.640206807612482,0.12635021852953734
33,-379.746835443038,6.113002682978454,0.15892040818437492,FANCJKO,parallel,1.2923611200936518,0.011711752931127807,4.730104138799433,0.1302261235159232
34,-329.11392405063293,6.34394459590038,0.16766025198442217,FANCJKO,parallel,1.2952582396287118,0.011817665586307324,4.897822227109618,0.13693801586047222
35,-278.4810126582279,6.607517266194833,0.1802357567004861,FANCJKO,parallel,1.2994147849024789,0.011866494033355494,5.084994678347243,0.146272257095194
36,-227.84810126582283,6.921245304623567,0.19787784780794346,FANCJKO,parallel,1.2956863424957525,0.011838451044840532,5.341759867046107,0.1603297847603841
37,-177.21518987341778,7.237887047763873,0.2168774093876243,FANCJKO,parallel,1.2978189128901556,0.01193212784502672,5.576962221675121,0.17479857447402944
38,-126.58227848101274,7.533484580964166,0.23235740775828848,FANCJKO,parallel,1.2994295291111508,0.012130814068853512,5.7975322341006805,0.1868262842377298
39,-75.94936708860769,7.738981603580467,0.23870649584407486,FANCJKO,parallel,1.2962318888939346,0.012139207710110754,5.97036816474565,0.19245508664068187
40,-25.316455696202638,7.743116685141992,0.23417640544813623,FANCJKO,parallel,1.2941311068210983,0.012101305415905523,5.983255208324427,0.1894046632170809
41,25.31645569620241,7.604952664092711,0.21892672066411759,FANCJKO,parallel,1.296659280785461,0.011876148547238142,5.865035462119204,0.17717859800263888
42,75.94936708860769,7.408547882382473,0.20152740454006168,FANCJKO,parallel,1.3007776911838405,0.011816924327928517,5.695475816194187,0.16333982198696628
43,126.58227848101251,7.20958639468783,0.1865940496087853,FANCJKO,parallel,1.3067863413259142,0.011866606493936236,5.517035315331437,0.1513223296836351
44,177.21518987341778,7.077483102929213,0.1780260745168829,FANCJKO,parallel,1.3011744085412518,0.011963027889453588,5.439303952237877,0.14567255526954728
45,227.8481012658226,6.876775962095017,0.17034163752603818,FANCJKO,parallel,1.2988601584566297,0.012003550833657013,5.294469860609432,0.13997723365785297
46,278.4810126582279,6.599889255112381,0.16039678378781588,FANCJKO,parallel,1.2903996169136798,0.011951240323990335,5.114608814669134,0.13302032005684472
47,329.1139240506327,6.3765381543999515,0.15385954135519608,FANCJKO,parallel,1.2827072118260496,0.011876292287080396,4.9711563914280745,0.12847663740009566
48,379.746835443038,6.190941366061161,0.1471212072691084,FANCJKO,parallel,1.2805041962986734,0.011877123369951729,4.834768510682135,0.12333468064765028
49,430.37974683544326,5.979242438925548,0.13806497600615925,FANCJKO,parallel,1.2825152540947482,0.011920342956106944,4.662121888870587,0.11604553011174065
50,481.0126582278481,5.816466539062353,0.13307648058862348,FANCJKO,parallel,1.2840874946806486,0.01193384953423341,4.529649703121596,0.11185873960510004
51,531.6455696202534,5.7010045624847905,0.13227139573620372,FANCJKO,parallel,1.285751173228509,0.011931019183906934,4.433987447329814,0.11079765392679725
52,582.2784810126582,5.644302147973124,0.13345754691047104,FANCJKO,parallel,1.2829857385977277,0.011866179770396298,4.399349094980751,0.11169593176153891
53,632.9113924050635,5.589614423377227,0.13309035820569368,FANCJKO,parallel,1.285670092288661,0.011871106493673834,4.347627324383802,0.11102939139473898
54,683.5443037974683,5.5153055197308545,0.13054414678916682,FANCJKO,parallel,1.2895258484799097,0.011867249065489966,4.277002687640798,0.10861679931059591
55,734.1772151898736,5.427673056258006,0.12669442142186146,FANCJKO,parallel,1.2849133775352939,0.011782515555083098,4.224154834989193,0.10593707773965162
56,784.8101265822784,5.374019056321481,0.12580339670254218,FANCJKO,parallel,1.2838969055774216,0.011776363176901302,4.185709174136971,0.10523870546563899
57,835.4430379746836,5.3241127250446905,0.12576240977538536,FANCJKO,parallel,1.2821346099217945,0.011771629655937239,4.152538028256988,0.10523723738992591
58,886.0759493670885,5.286064880519493,0.12935741056052863,FANCJKO,parallel,1.279109029449445,0.011758412692276442,4.132614780144837,0.10803088316876558
59,936.7088607594937,5.274819347741345,0.13670738745474403,FANCJKO,parallel,1.2791128043584192,0.011723153312200868,4.123810917823704,0.11336267607316032
60,987.3417721518986,5.2659160226712345,0.14053789186380405,FANCJKO,parallel,1.2779803259154754,0.011676470208811898,4.12049850524813,0.11623452890951276
61,1037.9746835443038,5.265801616187452,0.14356867326979236,FANCJKO,parallel,1.280428651568686,0.0116780728245543,4.112530291895752,0.11823273283714053
62,1088.6075949367087,5.236295550576022,0.14344728568911827,FANCJKO,parallel,1.2889311785630708,0.011770325497628608,4.062509804762083,0.11731202528990421
63,1139.240506329114,5.207249304985252,0.14300521591076085,FANCJKO,parallel,1.3013543093535036,0.011881112444625622,4.001407816117463,0.1158028578881635
64,1189.8734177215188,5.166382832650593,0.14260059214956264,FANCJKO,parallel,1.3094909199792772,0.011920093046614682,3.9453368891877094,0.1146669810575239
65,1240.506329113924,5.158927471453814,0.14040241325115937,FANCJKO,parallel,1.3076706004100611,0.011913272785689908,3.9451276719351727,0.11322427366302984
66,1291.1392405063293,5.1046215306247396,0.13398311552560604,FANCJKO,parallel,1.307016055754691,0.011902976659586603,3.905553805670163,0.1085058120884088
67,1341.7721518987341,5.045282903616274,0.1280807015899073,FANCJKO,parallel,1.305672213367585,0.011919428729864226,3.864126732546064,0.104245407209649
68,1392.4050632911394,5.031792459671396,0.12381529633006028,FANCJKO,parallel,1.2989364345916983,0.011979463276627023,3.8737788283327865,0.1017956185122761
69,1443.0379746835442,5.020806734180106,0.12130251166481754,FANCJKO,parallel,1.2966001383532904,0.01197033842921056,3.872286131757349,0.10015198495901959
70,1493.6708860759495,5.013895074547346,0.12129887736054129,FANCJKO,parallel,1.298027267441382,0.011983638446523956,3.8627039664817904,0.10002185157161209
71,1544.3037974683543,4.997262253932505,0.1231307827837056,FANCJKO,parallel,1.3027760070318128,0.01207733408508544,3.8358568372148993,0.1009824336060281
72,1594.9367088607596,4.935122148462354,0.12271272584868623,FANCJKO,parallel,1.3045869350230066,0.01199630834494915,3.7829001778063356,0.10028855488508348
73,1645.5696202531644,4.8782428401300475,0.12173367836374334,FANCJKO,parallel,1.305753912937245,0.012011147998168912,3.735958814135675,0.09936087475313532
74,1696.2025316455697,4.842568861954263,0.11961363866632099,FANCJKO,parallel,1.3074169553129469,0.011977591375211812,3.7039208052760277,0.09757853136789005
75,1746.8354430379745,4.831824609982674,0.11604223937809474,FANCJKO,parallel,1.312857786948934,0.011900494193363465,3.680386907108787,0.0944753278206826
76,1797.4683544303798,4.811171612001116,0.11364133588482078,FANCJKO,parallel,1.3166306227771738,0.011966316799923445,3.6541544217260378,0.0924812442414091
77,1848.1012658227846,4.82266738045864,0.11518102107070345,FANCJKO,parallel,1.3124448742836103,0.011879209816326097,3.674567576098053,0.0938515399278563
78,1898.73417721519,4.86154174457439,0.12319191992726343,FANCJKO,parallel,1.312869761384866,0.011864275722040038,3.702988588484395,0.09962250036380126
79,1949.3670886075947,4.902423989108389,0.12902960741831493,FANCJKO,parallel,1.3180726472452422,0.011987834720963497,3.7193883048513317,0.10357260288827835
80,2000,4.902983377116605,0.13101817028902313,FANCJKO,parallel,1.3238042289627816,0.012133742465758102,3.703707292851118,0.10463117230930809
1,-2000,5.902892099333046,0.6297644086352842,FANCJKO,antiparallel,1.3332924397954529,0.012261430513364983,4.427304860619055,0.47408934549427634
2,-1949.367088607595,5.827638305578659,0.6188551501014933,FANCJKO,antiparallel,1.325751275937536,0.012138556420668719,4.395725209811703,0.4685276628384803
3,-1898.73417721519,5.680691176546154,0.5742532456194537,FANCJKO,antiparallel,1.315357954371705,0.012049964943272812,4.318741645698716,0.43836468213329377
4,-1848.1012658227849,5.560004817704063,0.49839651994807777,FANCJKO,antiparallel,1.308592360476993,0.011956526824693737,4.248844014095722,0.3828380265404605
5,-1797.4683544303798,5.343636489623814,0.4218429109710225,FANCJKO,antiparallel,1.3039041256511372,0.011863488843630192,4.09818205533734,0.3256645882788698
6,-1746.8354430379748,5.188398597096922,0.37400366744841923,FANCJKO,antiparallel,1.3043496163019708,0.011886171429702448,3.9777667982966256,0.2890178685165942
7,-1696.2025316455697,5.062419964529389,0.3530581540736977,FANCJKO,antiparallel,1.306824526056369,0.011911148613317334,3.873832992564317,0.27246241392476594
8,-1645.5696202531644,4.952514407089101,0.3426058425388953,FANCJKO,antiparallel,1.3033735585031299,0.011988528453717898,3.7997659034734883,0.2651741891296368
9,-1594.9367088607596,4.861652411229575,0.34819556339013663,FANCJKO,antiparallel,1.2973708356259932,0.011953979327038438,3.747311314335029,0.270597411620644
10,-1544.3037974683543,4.755076093037923,0.34168080907831244,FANCJKO,antiparallel,1.2986993627559955,0.011942000023185802,3.6614140496281466,0.2652400998719758
11,-1493.6708860759495,4.675787701174987,0.3273964698548613,FANCJKO,antiparallel,1.3075393583707606,0.01201019409598771,3.576020615548568,0.25253657664927853
12,-1443.0379746835442,4.506825063898789,0.28501976577758736,FANCJKO,antiparallel,1.3079062102642105,0.01200278974455909,3.4458319935558404,0.22020310259942907
