bin,position,mean,sem,unit,ko,signal_geno,topology,direction,n_5utr,column
7,-1696.2025316455697,6.414638959662759,0.9722535324514252,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
8,-1645.5696202531644,6.488890517083324,0.9337135315417509,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
9,-1594.9367088607596,6.636325194520972,0.8350869341211504,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
10,-1544.3037974683543,7.056884704884267,1.0263949150456364,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
11,-1493.6708860759495,7.490134354965799,1.4679460680929048,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
12,-1443.0379746835442,7.771951239850431,1.7233953197518401,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
13,-1392.4050632911392,7.961206967313284,1.8958905445532932,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
14,-1341.7721518987341,8.029867673010902,1.910132739968733,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
15,-1291.139240506329,7.888729127530817,1.5817191489053037,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
16,-1240.506329113924,7.776352538843816,1.1866290302670628,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
17,-1189.873417721519,7.47353540585345,0.9333160262724859,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
18,-1139.240506329114,7.636913985923366,1.054513934983903,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
19,-1088.607594936709,8.094513782238801,1.322170958473696,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
20,-1037.9746835443038,8.535862870461722,1.4975619968950895,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
21,-987.3417721518988,9.156283218332584,1.6929859412563708,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
22,-936.7088607594937,9.859467591407315,1.8323438707110322,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
23,-886.0759493670887,10.08073689558362,1.8332438555683594,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
24,-835.4430379746836,10.346468784558427,1.7047656387849928,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
25,-784.8101265822784,10.719943150215235,1.6790012311574842,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
26,-734.1772151898733,11.190946757702752,1.6900506509606765,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
27,-683.5443037974683,11.423930533705676,1.7484937177813216,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
28,-632.9113924050632,11.474391059928825,1.698764323361913,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
29,-582.2784810126582,11.896058046657767,1.6975805335246663,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
30,-531.6455696202531,12.267232150172761,1.6769782431408928,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
31,-481.0126582278481,13.215115474838539,1.795834338672777,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
32,-430.37974683544303,14.191369387426098,1.9929928787851376,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
33,-379.746835443038,15.632557853825674,2.4559342664908304,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
34,-329.11392405063293,17.264901785253144,2.9278622116694506,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
35,-278.4810126582279,19.195991772565264,3.2076875508298026,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
36,-227.84810126582283,20.753436012305404,3.3011818338732644,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
37,-177.21518987341778,21.31450251259793,3.157748114454619,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
38,-126.58227848101274,20.922145069562884,2.81235304536649,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
39,-75.94936708860769,20.395275306883008,2.5486541968726986,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
40,-25.316455696202638,20.438660008000582,2.4579384933703707,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
41,25.31645569620241,19.865267723529396,2.2773181759433263,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
42,75.94936708860769,19.22369999840222,2.089193071758874,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
43,126.58227848101251,18.525569686596292,1.843180682087043,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
44,177.21518987341778,17.58554098899466,1.5438292911813964,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
45,227.8481012658226,16.949949738307286,1.4908144639192469,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
46,278.4810126582279,16.485320598001714,1.550061002262411,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
47,329.1139240506327,15.82518747463589,1.5263568990172185,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
48,379.746835443038,15.555115435582145,1.5538942638613518,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
49,430.37974683544326,15.016487198846718,1.51800312859977,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
50,481.0126582278481,14.22630943241802,1.4543909706302331,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
51,531.6455696202534,13.579351879264951,1.4600712748398232,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
52,582.2784810126582,13.185999010681305,1.5252873105029405,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
53,632.9113924050635,12.853258813739624,1.6260373326662856,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
54,683.5443037974683,12.304827523002155,1.668649871621125,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
55,734.1772151898736,11.985162318590238,1.6231898795331003,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
56,784.8101265822784,11.328078214386165,1.4481156437820428,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
57,835.4430379746836,10.55984818730045,1.2738354546803283,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
58,886.0759493670885,9.447972767865098,1.1060395374110445,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
59,936.7088607594937,9.058488393939315,1.0417193372893843,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
60,987.3417721518986,8.564391150170525,0.9820647658382794,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
61,1037.9746835443038,8.013758453549421,0.9118775692471693,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
62,1088.6075949367087,7.569176050331235,0.8622345637221422,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
63,1139.240506329114,7.131384518050507,0.8090135498477083,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
64,1189.8734177215188,6.835238849167323,0.7456296032753897,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
65,1240.506329113924,6.429328796794217,0.6722243482911033,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
66,1291.1392405063293,5.982283028372182,0.5998775867387867,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
67,1341.7721518987341,5.616929570513817,0.5126379106914414,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
68,1392.4050632911394,5.210003912768908,0.47378226542399804,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
69,1443.0379746835442,4.82790093690757,0.42917970655144694,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
70,1493.6708860759495,4.453825371862791,0.3900740504384405,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
71,1544.3037974683543,4.262422514948535,0.3802640852753212,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
72,1594.9367088607596,4.227944486829259,0.389180540680981,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
73,1645.5696202531644,4.43419817156973,0.49756638054523283,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
74,1696.2025316455697,4.447717169899269,0.6500372332470122,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
75,1746.8354430379745,4.536330292091541,0.7139419534875975,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
76,1797.4683544303798,4.456300065080058,0.6444674020473609,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
77,1848.1012658227846,4.14370839086955,0.5148601091423168,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
78,1898.73417721519,4.024619516526292,0.46542967095307486,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
79,1949.3670886075947,3.882917247250576,0.4362834360761825,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
80,2000,4.045182595429004,0.43526018147781137,gene,DHX36KO,DHX36KO,pooled,up,149,DHX36KO
1,-2000,8.680740504611954,1.7610338677425834,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
2,-1949.367088607595,7.791870646083948,1.227212606200943,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
3,-1898.73417721519,7.403527512915747,1.042865608606158,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
4,-1848.1012658227849,7.562102234783757,1.0799117322356462,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
5,-1797.4683544303798,7.309688000551128,1.0948227087705336,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
6,-1746.8354430379748,6.94295198503582,1.0679131624731464,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
7,-1696.2025316455697,6.974848706694855,1.177617658481587,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
8,-1645.5696202531644,7.829012537468439,1.4874127528598442,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
9,-1594.9367088607596,8.281176039067265,1.6842076919468163,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
10,-1544.3037974683543,8.436885267500676,1.776737016016888,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
11,-1493.6708860759495,8.445258343201488,1.7244847184246697,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
12,-1443.0379746835442,8.808780500642184,1.78047064194369,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
13,-1392.4050632911392,9.112186017100381,1.792410346302593,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
14,-1341.7721518987341,9.535909868729982,1.789481634521153,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
15,-1291.139240506329,9.568519219703601,1.5190618024748868,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
16,-1240.506329113924,9.791685290656327,1.5118876273422852,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
17,-1189.873417721519,9.964076136382603,1.5936146365572927,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
18,-1139.240506329114,10.046012300504122,1.6065427414030768,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
19,-1088.607594936709,10.36882919380948,1.7188947390591252,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
20,-1037.9746835443038,11.476324917457113,2.1505085561505917,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
21,-987.3417721518988,12.280478452877981,2.483357809845656,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
22,-936.7088607594937,12.716113347678348,2.529412312202386,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
23,-886.0759493670887,13.120729447690007,2.3792874762473546,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
24,-835.4430379746836,13.155260824846582,2.095038981842904,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
25,-784.8101265822784,13.53410084277734,1.9694074033092486,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
26,-734.1772151898733,14.01296235024244,1.8880621166431157,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
27,-683.5443037974683,14.758644373553922,1.8826079892836907,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
28,-632.9113924050632,15.123903556801807,1.791403724877585,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
29,-582.2784810126582,15.415253791087432,1.6871349019787094,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
30,-531.6455696202531,15.828943879248081,1.6747541672349713,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
31,-481.0126582278481,16.66427462417047,1.7811382445699881,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
32,-430.37974683544303,18.254402217198148,2.14249595744972,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
33,-379.746835443038,21.473085306768674,3.3500652670742745,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
34,-329.11392405063293,24.24760469407414,4.377430636129778,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
35,-278.4810126582279,25.91950608477282,5.204934289847834,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
36,-227.84810126582283,26.71289979708149,5.491758679462734,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
37,-177.21518987341778,27.02624593599546,5.397663490294574,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
38,-126.58227848101274,25.959989483091565,4.900267212946011,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
39,-75.94936708860769,26.699237065443132,4.8922460554051765,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
40,-25.316455696202638,27.428475127201885,4.6686811130465715,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
41,25.31645569620241,27.07596573898162,4.33274350726522,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
42,75.94936708860769,25.570015973277478,3.8932642312153463,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
43,126.58227848101251,24.29337375591541,3.6611661506759767,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
44,177.21518987341778,23.124589729035037,3.279230945055214,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
45,227.8481012658226,21.293056757943383,2.875184970953474,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
46,278.4810126582279,20.185476318282642,2.7730924201449434,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
47,329.1139240506327,18.902041089123692,2.622367184745353,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
48,379.746835443038,17.135774673017963,2.2053635237328773,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
49,430.37974683544326,14.885731774509182,1.8088261041384084,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
50,481.0126582278481,13.746398772864506,1.6388912369569997,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
51,531.6455696202534,13.29252709964226,1.581057922794082,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
52,582.2784810126582,13.142789553837758,1.6866047849359573,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
53,632.9113924050635,12.840762371614975,1.7744252318888452,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
54,683.5443037974683,12.98616966419293,2.002022539905193,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
55,734.1772151898736,13.413226937608243,2.2675199684882053,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
56,784.8101265822784,13.384772504134196,2.380291083696403,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
57,835.4430379746836,13.207985047846462,2.487775264194338,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
58,886.0759493670885,12.357928971321646,2.3047527042707463,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
59,936.7088607594937,11.043116248083297,1.9773709743126924,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
60,987.3417721518986,9.783221653631363,1.595082211108533,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
61,1037.9746835443038,8.740433163186143,1.344434812989675,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
62,1088.6075949367087,7.880945085099831,1.0820152295559764,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
63,1139.240506329114,7.3429868345059655,1.0359993710080482,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
64,1189.8734177215188,7.1681553507033895,1.094992371479208,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
65,1240.506329113924,7.277748885894644,1.2013251219901537,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
66,1291.1392405063293,7.08955031735687,1.2355414771333328,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
67,1341.7721518987341,6.936289839333501,1.3293075564789576,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
68,1392.4050632911394,6.756386722294307,1.354241244083486,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
69,1443.0379746835442,6.600839570500384,1.3496909973201303,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
70,1493.6708860759495,6.479690549839502,1.1729126475089555,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
71,1544.3037974683543,6.228493657057313,0.9972595947827668,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
72,1594.9367088607596,6.0682949701122855,0.9038188706039436,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
73,1645.5696202531644,6.135082729821917,0.917466572637552,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
74,1696.2025316455697,5.690223478942082,0.8639489560490722,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
75,1746.8354430379745,5.560779522972545,0.8357079307450207,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
76,1797.4683544303798,5.331219699729905,0.743530211872561,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
77,1848.1012658227846,5.068101392267308,0.6913670324477846,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
78,1898.73417721519,4.921005919820048,0.679136753472588,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
79,1949.3670886075947,4.8456607103073734,0.6791181852635721,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
80,2000,4.712595071555097,0.6604908873905742,gene,DHX36KO,DHX36KO,pooled,down,87,DHX36KO
1,-2000,4.0047201730310915,0.3614413953390822,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
2,-1949.367088607595,4.466888067759573,0.4226899381878214,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
3,-1898.73417721519,4.88113778234149,0.4472625740719513,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
4,-1848.1012658227849,5.118350008577108,0.53850539460259506,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
5,-1797.4683544303798,5.301497110047688,0.6258561086156126,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
6,-1746.8354430379748,5.3713514889155825,0.6905109503948025,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
7,-1696.2025316455697,5.557962963841855,0.6981954979062361,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
8,-1645.5696202531644,5.878423755175124,0.7570289912912689,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
9,-1594.9367088607596,6.308527853315075,0.8122170733043916,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
10,-1544.3037974683543,6.96603976794829,1.1238013142715801,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
11,-1493.6708860759495,7.590597092056026,1.6725527651854908,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
12,-1443.0379746835442,7.920012846936782,1.9767077865855498,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
13,-1392.4050632911392,8.155284714630495,2.179488748955023,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
14,-1341.7721518987341,8.333591628583768,2.2058486899564316,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
15,-1291.139240506329,8.188146656385312,1.8242461287066942,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
16,-1240.506329113924,8.087903348126758,1.3590617583455518,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
17,-1189.873417721519,7.729548889553795,1.0614456209421181,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
18,-1139.240506329114,8.004393623849998,1.2080694040639353,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
19,-1088.607594936709,8.585720945950598,1.5270986187971787,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
20,-1037.9746835443038,9.116104175510506,1.7306122259086425,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
21,-987.3417721518988,9.849874456450342,1.9579924224733851,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
22,-936.7088607594937,10.633573220651597,2.119548238660998,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
23,-886.0759493670887,10.840597977843135,2.1201664822005895,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
24,-835.4430379746836,11.147688548093042,1.9694065303433372,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
25,-784.8101265822784,11.607826504496236,1.9374519205449505,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
26,-734.1772151898733,12.122064920626581,1.9499552469808727,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
27,-683.5443037974683,12.4293102675428,2.0167801718009692,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
28,-632.9113924050632,12.45699575478832,1.9576446958747593,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
29,-582.2784810126582,12.80569254371648,1.9541650212319446,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
30,-531.6455696202531,12.984417281951755,1.9275395427490332,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
31,-481.0126582278481,13.76047634864226,2.039938101653118,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
32,-430.37974683544303,14.709962466421226,2.2538527483991126,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
33,-379.746835443038,16.145686250931274,2.789113203535881,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
34,-329.11392405063293,17.8473752158694,3.3283649444194605,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
35,-278.4810126582279,19.723191962894052,3.6220460675893666,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
36,-227.84810126582283,21.11875591225301,3.6314536840255793,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
37,-177.21518987341778,21.476739728382476,3.3011448365391285,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
38,-126.58227848101274,20.82665175139283,2.700446653398531,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
39,-75.94936708860769,20.112057452710967,2.2635079876864004,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
40,-25.316455696202638,19.948592762456585,2.130501947499759,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
41,25.31645569620241,19.260738560557364,1.9385021191913552,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
42,75.94936708860769,18.555376903247087,1.8646908764688592,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
43,126.58227848101251,17.908656091832867,1.726337676809528,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
44,177.21518987341778,17.29314296917369,1.599970563366074,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
45,227.8481012658226,16.559106615576894,1.5985684923722323,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
46,278.4810126582279,16.112364446570474,1.6877987790361144,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
47,329.1139240506327,15.50706331693257,1.6800973751946107,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
48,379.746835443038,15.40222695844248,1.7263879474371848,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
49,430.37974683544326,15.00129661426569,1.6989153965440333,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
50,481.0126582278481,14.217269322760403,1.6278669516464226,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
51,531.6455696202534,13.776259453867873,1.6372173094958076,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
52,582.2784810126582,13.411075204722584,1.707745510780153,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
53,632.9113924050635,13.057719981626917,1.8060842689376178,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
54,683.5443037974683,12.401610427306345,1.8414605302613336,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
55,734.1772151898736,11.885177339116732,1.7822733010408245,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
56,784.8101265822784,11.198406181850782,1.5813848119449359,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
57,835.4430379746836,10.37814318554476,1.3996425831235637,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
58,886.0759493670885,9.186037232857197,1.2146114982465213,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
59,936.7088607594937,8.78730791002512,1.1403194589600913,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
60,987.3417721518986,8.19783198804905,1.0627811033455665,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
61,1037.9746835443038,7.536665945481509,0.9653011682134548,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
62,1088.6075949367087,7.093743595375369,0.8911027326788743,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
63,1139.240506329114,6.633322348613292,0.8117286479908838,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
64,1189.8734177215188,6.360275664037714,0.7180694956989555,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
65,1240.506329113924,5.992154411586623,0.6361371965377624,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
66,1291.1392405063293,5.620132175876448,0.5692294000373357,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
67,1341.7721518987341,5.444184484320382,0.5382620845901115,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
68,1392.4050632911394,5.193533553195496,0.5175990013689311,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
69,1443.0379746835442,4.9008928316024445,0.4719389623776364,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
70,1493.6708860759495,4.566131275674949,0.43522300802973773,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
71,1544.3037974683543,4.3635674331523475,0.4250059763320091,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
72,1594.9367088607596,4.310784404656539,0.4352553336503182,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
73,1645.5696202531644,4.5232778039140005,0.5642996786571085,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
74,1696.2025316455697,4.521958730121454,0.7450873104663563,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
75,1746.8354430379745,4.624422697251042,0.819953777862752,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
76,1797.4683544303798,4.550824795706818,0.7351022087881497,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
77,1848.1012658227846,4.257557333540172,0.5832171775599477,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
78,1898.73417721519,4.172066840498398,0.5252721721518805,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
79,1949.3670886075947,4.021367765050382,0.48997866416932667,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
80,2000,4.16663905515646,0.477650687931491,gene,DHX36KO,DHX36KO,parallel,up,128,DHX36KO
