ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast_direction
GO:0008154	actin polymerization or depolymerization	25/1098	174/14485	0.14367816091954022	1.8954263760651548	3.403089043066094	0.0014488958166751342	0.021967264817083228	0.01777880654770489	Arpc5/Spta1/Gsn/Dstn/Wdr1/Eln/Myadm/Plekhg2/Tpm1/Naa80/Pfn1/Myo1c/Cfl2/Dbn1/Dmtn/Sema5a/Cdc42ep1/Sh3bp1/Pdxp/Arhgap28/Prkce/Bin1/Ssh3/Cfl1/Tmsb4x	25	dKO_vs_WT_down
GO:0001938	positive regulation of endothelial cell proliferation	15/1098	84/14485	0.17857142857142858	2.355744210252407	3.56882187892671	0.0014789140023349163	0.02235794990311493	0.018095000421792913	Vash2/Ecm1/F3/Hspg2/Cav1/Emc10/Igf2/Fgfr1/Cdh13/Cyba/Bmp6/Wnt5a/Sema5a/Pdgfb/Apln	15	dKO_vs_WT_down
GO:0030879	mammary gland development	21/1098	137/14485	0.15328467153284672	2.0221570739100954	3.442595799894898	0.00149468045364888	0.02250487947135814	0.018213915197559733	Irs1/Irf6/Csf1/Cdkn2a/Wnt4/Orai1/Cav1/Smo/Hoxa5/Ccnd1/Irs2/Aprt/Tgfbr2/Perp/Gja1/Ntn1/Wnt3/Id2/Gli3/Wnt5a/Ddr1	21	dKO_vs_WT_down
GO:0071887	leukocyte apoptotic process	18/1098	110/14485	0.16363636363636364	2.1587183308494784	3.493607327975109	0.0014971883320614614	0.02250487947135814	0.018213915197559733	Casp8/Itpkb/Tgfb2/Cd44/Bcl2l1/Foxp1/Axl/Irs2/Perp/Gli3/Serpinb9/Wnt5a/Lgals3/Myc/St3gal1/Anxa1/Lipa/Casp7	18	dKO_vs_WT_down
GO:0030834	regulation of actin filament depolymerization	11/1098	52/14485	0.21153846153846154	2.7906508336836207	3.7045722711355746	0.0015180027504483576	0.022663567282413567	0.01834234629345289	Spta1/Gsn/Dstn/Wdr1/Tpm1/Cfl2/Dmtn/Sema5a/Sh3bp1/Pdxp/Cfl1	11	dKO_vs_WT_down
GO:0034332	adherens junction organization	11/1098	52/14485	0.21153846153846154	2.7906508336836207	3.7045722711355746	0.0015180027504483576	0.022663567282413567	0.01834234629345289	Actb/Numbl/Efnb2/Cdh13/Dsp/Bmp6/Vcl/Cdh24/Plec/Pkp2/Afdn	11	dKO_vs_WT_down
GO:0046883	regulation of hormone secretion	35/1098	273/14485	0.1282051282051282	1.6913035355658306	3.30237432086928	0.0015206689318935543	0.022663567282413567	0.01834234629345289	Klf7/Irs1/Fbn1/Nnat/Anxa5/Slc16a1/Sri/Orai1/Rab11fip5/Slc25a22/Irs2/Fgfr1/Piwil4/Sidt2/Gja1/Igfbp3/Egfr/Nr1d1/Sox11/Inhba/Bmp6/Edn1/Oxct1/Myh9/Runx1/Prkn/Uqcc2/Efna5/Prkce/Clcf1/Gna14/Anxa1/Tcf7l2/Cask/Apln	35	dKO_vs_WT_down
GO:0051056	regulation of small GTPase mediated signal transduction	32/1098	243/14485	0.13168724279835392	1.7372401748034212	3.3191771797609535	0.0015336486842703009	0.022776813987839588	0.01843400045634933	Col3a1/Kif14/Itpkb/Tgfb2/Tgm2/Ralgapb/Csf1/Camk2d/Wnt4/Stard13/Met/Rasip1/Arhgef10/Prag1/Trim67/Itgb1/Syde1/Arhgap45/Adra1b/Tax1bp3/Itga3/Erbb2/Timp2/Synpo2l/Wnt5a/Spry2/Sh3bp1/Arhgap28/Mapre2/Arap3/Dock11/Amot	32	dKO_vs_WT_down
GO:0050867	positive regulation of cell activation	39/1098	314/14485	0.12420382165605096	1.6385176290418015	3.2759801666112054	0.0015369262432395085	0.022776813987839588	0.01843400045634933	Cd28/Spta1/Itpkb/Dusp10/Il15ra/Thbs1/B2m/Shb/Nsd2/Actb/Cav1/Smo/Hmces/Axl/Igf2/Efnb2/Irs2/Fgfr1/Dhps/Cyld/Tgfbr2/Ulbp1/Prdm1/Flot2/Gli3/Adk/Wnt5a/Mmp14/Lgals1/Pdgfb/Runx1/Tnfsf9/Socs5/Clcf1/Anxa1/Il33/Acta2/Flna/Efnb1	39	dKO_vs_WT_down
GO:1990874	vascular associated smooth muscle cell proliferation	14/1098	76/14485	0.18421052631578946	2.4301361326814304	3.5799012848972116	0.0015438169258870768	0.022814665300819974	0.018464634728602086	Camk2d/Cav1/Pak1/Mmp2/Cnn1/Tpm1/Htr1b/Gja1/Timp3/Edn1/Pdgfb/Gstp2/Efemp2/Apln	14	dKO_vs_WT_down
GO:0009798	axis specification	16/1098	93/14485	0.17204301075268819	2.269620228372212	3.5176978132757832	0.0015705635416717	0.023015974353021766	0.018627560551420688	Wnt6/Pax6/Pitx2/Wls/Tdrd7/Cdx2/Smo/Wnt7a/Cited2/Wnt3/Axin2/Wnt5a/Prickle1/Cdx1/Gpc3/Cited1	16	dKO_vs_WT_down
GO:0031110	regulation of microtubule polymerization or depolymerization	16/1098	93/14485	0.17204301075268819	2.269620228372212	3.5176978132757832	0.0015705635416717	0.023015974353021766	0.018627560551420688	Map2/Stmn2/Clip1/Cav1/Met/Clip3/Pak1/Map1s/Apc2/Map1b/Hspa1b/Hspa1a/Tubb4a/Mapre2/Mid1ip1/Fgf13	16	dKO_vs_WT_down
GO:1902106	negative regulation of leukocyte differentiation	16/1098	93/14485	0.17204301075268819	2.269620228372212	3.5176978132757832	0.0015705635416717	0.023015974353021766	0.018627560551420688	Cd44/Fbn1/Cdkn2a/Cdk6/Hoxa7/Ubash3b/Fbxo7/Thoc5/Erbb2/Id2/Gli3/Myc/Lgals1/Runx1/Socs5/Anxa1	16	dKO_vs_WT_down
GO:0008347	glial cell migration	13/1098	68/14485	0.19117647058823528	2.522032036858459	3.6028368613052244	0.0015811037958073859	0.023042069445270517	0.01864868014008128	Col3a1/Tgfb2/Vim/Csf1/Lrp8/Rras/Rras2/Efemp1/Pmp22/Ntn1/Lamb1/Gli3/Mmp14	13	dKO_vs_WT_down
GO:0048645	animal organ formation	13/1098	68/14485	0.19117647058823528	2.522032036858459	3.6028368613052244	0.0015811037958073859	0.023042069445270517	0.01864868014008128	Sulf1/Rdh10/Bmp2/Hoxa3/Fgfr1/Tgfbr2/Cited2/Nog/Axin2/Gli3/Wnt5a/Emp2/Pim1	13	dKO_vs_WT_down
GO:0035088	establishment or maintenance of apical/basal cell polarity	10/1098	45/14485	0.2222222222222222	2.931592794980773	3.7165675739990918	0.0016602108557915657	0.024061623449915776	0.019473837644416073	Vangl2/Patj/Wdr1/Cdx2/Ilk/Fat1/Wnt5a/Sh3bp1/Ptk7/Msn	10	dKO_vs_WT_down
GO:0061245	establishment or maintenance of bipolar cell polarity	10/1098	45/14485	0.2222222222222222	2.931592794980773	3.7165675739990918	0.0016602108557915657	0.024061623449915776	0.019473837644416073	Vangl2/Patj/Wdr1/Cdx2/Ilk/Fat1/Wnt5a/Sh3bp1/Ptk7/Msn	10	dKO_vs_WT_down
GO:0046879	hormone secretion	40/1098	326/14485	0.12269938650306748	1.6186708683942919	3.235608534625208	0.0016933669415628613	0.024474734833962123	0.0198081818352278	Klf7/Irs1/Ildr2/Fbn1/Nnat/Anxa5/Slc16a1/Sri/Orai1/Vgf/Rab11fip5/Slc25a22/Irs2/Fgfr1/Piwil4/Sidt2/Myo5a/Gja1/Selenom/Igfbp3/Egfr/Nr1d1/Sox11/Inhba/Bmp6/Edn1/Oxct1/Myh9/Runx1/Prkn/Uqcc2/Hmga1/Efna5/Prkce/Clcf1/Gna14/Anxa1/Tcf7l2/Cask/Apln	40	dKO_vs_WT_down
GO:0030224	monocyte differentiation	8/1098	31/14485	0.25806451612903225	3.4044303425583173	3.8379809789962978	0.001735704297980175	0.024949563693097542	0.02019247594285248	Csf1/Cdk6/Hoxa7/Foxp1/Thoc5/Gmpr2/Myc/Myh9	8	dKO_vs_WT_down
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	8/1098	31/14485	0.25806451612903225	3.4044303425583173	3.8379809789962978	0.001735704297980175	0.024949563693097542	0.02019247594285248	Vangl2/Wnt7a/Nkd1/Ryk/Wnt5a/Wnt7b/Prickle1/Gpc3	8	dKO_vs_WT_down
GO:0032232	negative regulation of actin filament bundle assembly	9/1098	38/14485	0.23684210526315788	3.124460742018982	3.7553936579479625	0.0017491285867427032	0.024994610553854546	0.020228933800926708	Met/Tacstd2/Pfn1/Dbn1/Phldb2/Prkn/Arhgap28/Cfl1/Arhgap6	9	dKO_vs_WT_down
GO:0060420	regulation of heart growth	14/1098	77/14485	0.18181818181818182	2.398575923166087	3.523979364205557	0.00175807945957793	0.024994610553854546	0.020228933800926708	Foxp1/Ccnd2/Pak1/Fgfr1/Tgfbr2/Cited2/Gja1/Gli1/Nog/Edn1/Zfpm2/Ccn4/Nkx2-5/Pim1	14	dKO_vs_WT_down
GO:0072088	nephron epithelium morphogenesis	14/1098	77/14485	0.18181818181818182	2.398575923166087	3.523979364205557	0.00175807945957793	0.024994610553854546	0.020228933800926708	Wnt6/Cd44/Bmp2/Wnt4/Smo/Tacstd2/Ilk/Nog/Gli3/Irx1/Irx2/Myc/Gpc3/Cited1	14	dKO_vs_WT_down
GO:0072080	nephron tubule development	16/1098	94/14485	0.1702127659574468	2.2454753323256984	3.4694239090161876	0.001762592760973206	0.024994610553854546	0.020228933800926708	Wnt6/Cd44/Bmp2/Wnt4/Prom1/Smo/Tacstd2/Ilk/Nog/Gli3/Irx1/Irx2/Myc/Wnt7b/Gpc3/Cited1	16	dKO_vs_WT_down
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16/1098	94/14485	0.1702127659574468	2.2454753323256984	3.4694239090161876	0.001762592760973206	0.024994610553854546	0.020228933800926708	Sulf1/Tgfb2/Zeb2/Thbs1/Fermt1/Bmp2/Ccn1/Cdkn2b/Ilk/Tgfb1i1/Tgfbr2/Cited2/Sox11/Inhba/Bmp6/Gpc3	16	dKO_vs_WT_down
GO:0051058	negative regulation of small GTPase mediated signal transduction	13/1098	69/14485	0.18840579710144928	2.4854808479184816	3.5421994547581352	0.0018157536498663708	0.02564565767577389	0.020755846956953424	Tgfb2/Wnt4/Met/Rasip1/Trim67/Itgb1/Arhgap45/Adra1b/Itga3/Timp2/Spry2/Sh3bp1/Arap3	13	dKO_vs_WT_down
GO:0034446	substrate adhesion-dependent cell spreading	17/1098	103/14485	0.1650485436893204	2.1773480467575648	3.434137138272564	0.0018182532433118534	0.02564565767577389	0.020755846956953424	Kif14/S100a10/Radil/Tacstd2/Myadm/Axl/Ilk/Parva/Bcar1/Lamb1/Nedd9/Dbn1/Dmtn/Has2/Pkp2/Efna5/Flna	17	dKO_vs_WT_down
GO:2000106	regulation of leukocyte apoptotic process	15/1098	86/14485	0.1744186046511628	2.3009594611767694	3.465378048723023	0.0018873318788585373	0.02654880485207156	0.021486792710337134	Casp8/Itpkb/Tgfb2/Cd44/Bcl2l1/Foxp1/Axl/Irs2/Perp/Serpinb9/Wnt5a/Lgals3/Myc/St3gal1/Anxa1	15	dKO_vs_WT_down
GO:2000489	regulation of hepatic stellate cell activation	5/1098	13/14485	0.38461538461538464	5.073910606697493	4.208455029390826	0.0019062237239631805	0.026696331999020047	0.0216061911255687	Smo/Fgfr1/Nr1d1/Pdgfb/Acta2	5	dKO_vs_WT_down
GO:0045766	positive regulation of angiogenesis	22/1098	149/14485	0.1476510067114094	1.947836823510715	3.3305542457531723	0.0019130426085593154	0.026696331999020047	0.0216061911255687	Vash2/Thbs1/Tgm2/Ecm1/F3/Ddah1/Anxa3/Flt1/Emc10/Rras/Adm/Igf2/Itgb1/Ets1/Tgfbr2/Wnt5a/Lgals3/Sema5a/Emp2/Runx1/Cyp1b1/Cysltr1	22	dKO_vs_WT_down
GO:0072073	kidney epithelium development	22/1098	149/14485	0.1476510067114094	1.947836823510715	3.3305542457531723	0.0019130426085593154	0.026696331999020047	0.0216061911255687	Wnt6/Cd44/Bmp2/Wnt4/Prom1/Smo/Tacstd2/Ilk/Efnb2/Fgfr1/Nog/Gli3/Foxc1/Edn1/Irx1/Irx2/Myc/Pdgfb/Wnt7b/Epcam/Gpc3/Cited1	22	dKO_vs_WT_down
GO:0006937	regulation of muscle contraction	21/1098	140/14485	0.15	1.9788251366120218	3.3329028266776364	0.0019677210379316773	0.027314460107014653	0.022106461875943992	Ptgs2/Casq1/Tnnc2/Sri/Flt1/Cav1/Smtn/Adra1b/Anxa6/Rangrf/Dsp/Edn1/Dbn1/Tnnc1/Pkp2/Nkx2-5/Dsc2/Bin1/Actn3/Gsto1/Fgf13	21	dKO_vs_WT_down
GO:0007266	Rho protein signal transduction	21/1098	140/14485	0.15	1.9788251366120218	3.3329028266776364	0.0019677210379316773	0.027314460107014653	0.022106461875943992	Col3a1/Vangl2/Cnksr1/Stard13/Met/Rasip1/Arhgef10/Prag1/Cdh13/Itgb1/Nradd/Adra1b/Ntn1/Tax1bp3/Itga3/Erbb2/Rock2/Synpo2l/Cdc42ep1/Arap3/Dock11	21	dKO_vs_WT_down
GO:0071219	cellular response to molecule of bacterial origin	25/1098	178/14485	0.1404494382022472	1.8528325249176236	3.278711952705261	0.00199623600151144	0.027568045864690326	0.022311696900263585	Capn2/Vim/B2m/Gbp3/Gbp2b/Gbp2/Ccl27a/Ppbp/Cxcl10/Irak2/Axl/Irf3/Efnb2/Tnfaip3/Prdm1/Plscr3/Cxcl16/Nr1d1/Bmp6/Wnt5a/Litaf/Prkce/Ticam2/Ankrd1/Casp7	25	dKO_vs_WT_down
GO:0072028	nephron morphogenesis	14/1098	78/14485	0.1794871794871795	2.367824949792163	3.468924445987006	0.001996469392595897	0.027568045864690326	0.022311696900263585	Wnt6/Cd44/Bmp2/Wnt4/Smo/Tacstd2/Ilk/Nog/Gli3/Irx1/Irx2/Myc/Gpc3/Cited1	14	dKO_vs_WT_down
GO:0050996	positive regulation of lipid catabolic process	7/1098	25/14485	0.28	3.6938069216757743	3.8606116668042305	0.002014069059288058	0.02766584156896729	0.022390846076185772	Irs1/Pnpla2/Irs2/Ldlr/Abhd5/Prkce/Acsl5	7	dKO_vs_WT_down
GO:0061162	establishment of monopolar cell polarity	7/1098	25/14485	0.28	3.6938069216757743	3.8606116668042305	0.002014069059288058	0.02766584156896729	0.022390846076185772	Patj/Fat1/Map1b/Wnt5a/Sh3bp1/Ptk7/Msn	7	dKO_vs_WT_down
GO:0042391	regulation of membrane potential	47/1098	403/14485	0.11662531017369727	1.5385406355792397	3.1400938483131102	0.002031769452515527	0.027757657436049882	0.02246515557955197	B2m/Bcl2l1/Mllt11/Camk2d/Slc39a8/Cdkn2a/Wdr1/Cav1/Met/Wnt7a/Arl6ip5/Foxp1/Tspan9/Tspan4/Rnf122/Piezo1/Kcnk1/Gja1/Syt1/Pmp22/Rangrf/Alox12/Kcns3/Kcnk13/Dsp/Edn1/Dbn1/Plk2/Myc/Pkp2/Igsf11/App/Prkn/Afdn/Clic1/Slc25a27/Prkce/Dsc2/Bin1/Kctd16/Piezo2/Cnih2/Gna14/Lipa/Fhl1/Fgf13/Flna	47	dKO_vs_WT_down
GO:0048675	axon extension	19/1098	122/14485	0.1557377049180328	2.05451790140046	3.3497707669700567	0.002036581594813772	0.027757657436049882	0.02246515557955197	Nrp2/Map2/Trim46/Smo/Pak1/Ilk/Itgb1/Ryk/Slit3/Ntn1/Wnt3/Edn1/Dbn1/Map1b/Vcl/Wnt5a/Ctnnd2/Sema5a/Tnfrsf12a	19	dKO_vs_WT_down
GO:0051261	protein depolymerization	19/1098	122/14485	0.1557377049180328	2.05451790140046	3.3497707669700567	0.002036581594813772	0.027757657436049882	0.02246515557955197	Map2/Spta1/Gsn/Dstn/Stmn2/Nes/Wdr1/Map1s/Tpm1/Apc2/Cfl2/Map1b/Dmtn/Sema5a/Sh3bp1/Pdxp/Cfl1/Mid1ip1/Fgf13	19	dKO_vs_WT_down
GO:0021915	neural tube development	26/1098	188/14485	0.13829787234042554	1.8244487075146303	3.258546358566758	0.0020486945973197217	0.02785060019767198	0.022540377114533588	Casp8/Gbx2/Vangl2/Tgfb2/Zeb2/Pax6/Phgdh/Sema3c/Smo/Adm/Cited2/Marcks/Tcf7/Pfn1/Nog/Rock2/Gli3/Tfap2a/Wnt5a/Grhl2/Prickle1/T/Ptk7/Cfl1/Sufu/Tcf7l2	26	dKO_vs_WT_down
GO:0060047	heart contraction	27/1098	198/14485	0.13636363636363635	1.798931942374565	3.2417211492137445	0.0020885037886660546	0.02787879288211102	0.022563194351311853	Tgfb2/Gsn/Actc1/Camk2d/Sri/Cav1/Met/Ppp1r13l/Adm/Tpm1/Gja1/Smtn/Adra1b/Rangrf/Gaa/Dsp/Edn1/Tnnc1/Pkp2/Nkx2-5/Dsc2/Bin1/Hbegf/Gsto1/Apln/Fgf13/Flna	27	dKO_vs_WT_down
GO:0071674	mononuclear cell migration	24/1098	169/14485	0.14201183431952663	1.8734439163190741	3.2709305880731705	0.002092241449262392	0.02787879288211102	0.022563194351311853	Thbs1/Ecm1/Csf1/Ccl27a/Creb3/Cxcl10/Flt1/Arhgef5/Mtus1/Mmp2/Madcam1/Cnn2/Cxcl16/Nedd9/Wnt5a/Lgals3/Mmp14/Plec/Pdgfb/App/Dusp1/Anxa1/Msn/Mospd2	24	dKO_vs_WT_down
GO:0001706	endoderm formation	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Col5a1/Col4a2/Mmp2/Col12a1/Nog/Lamb1/Inhba/Mmp14/Myh9/Dusp1/Dusp5	11	dKO_vs_WT_down
GO:0002042	cell migration involved in sprouting angiogenesis	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Ptgs2/Spred1/Thbs1/Stard13/Pik3c2a/Efnb2/Itgb1/Plk2/Card10/Hdac7/Anxa1	11	dKO_vs_WT_down
GO:0031640	killing of cells of another organism	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Gbp7/Gbp3/Gbp2b/Gbp2/Ccl27a/Sfn/Ppbp/Cxcl10/Lgals3/Pim1/Pcyox1l	11	dKO_vs_WT_down
GO:0035272	exocrine system development	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Tgfb2/Pax6/Tgm2/Wls/Sema3c/Met/Igf2/Fgfr1/Egfr/Foxc1/Pdgfb	11	dKO_vs_WT_down
GO:0090303	positive regulation of wound healing	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Thbs1/Fermt1/F3/Cldn4/Itgb1/Actg1/Dmtn/Ccn4/Prkce/Hbegf/Anxa1	11	dKO_vs_WT_down
GO:0141061	disruption of cell in another organism	11/1098	54/14485	0.2037037037037037	2.687293395399042	3.5574849343031283	0.002093161602059276	0.02787879288211102	0.022563194351311853	Gbp7/Gbp3/Gbp2b/Gbp2/Ccl27a/Sfn/Ppbp/Cxcl10/Lgals3/Pim1/Pcyox1l	11	dKO_vs_WT_down
GO:0038066	p38MAPK cascade	12/1098	62/14485	0.1935483870967742	2.553322756918738	3.5102135985395946	0.002117510515132416	0.02794080534671107	0.022613383012524392	Mapkapk2/Dusp10/Gsn/Map3k20/Bmp2/Met/Mfhas1/Cyld/Gadd45g/Rbx1/Dusp1/Dsc2	12	dKO_vs_WT_down
GO:0060324	face development	12/1098	62/14485	0.1935483870967742	2.553322756918738	3.5102135985395946	0.002117510515132416	0.02794080534671107	0.022613383012524392	Twist2/Tgfb2/Schip1/Rras/Mmp2/Nog/Col1a1/Tfap2a/Wnt5a/Grhl2/Prickle1/Tcf7l2	12	dKO_vs_WT_down
GO:1900024	regulation of substrate adhesion-dependent cell spreading	12/1098	62/14485	0.1935483870967742	2.553322756918738	3.5102135985395946	0.002117510515132416	0.02794080534671107	0.022613383012524392	S100a10/Tacstd2/Myadm/Ilk/Bcar1/Nedd9/Dbn1/Dmtn/Has2/Pkp2/Efna5/Flna	12	dKO_vs_WT_down
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	9/1098	39/14485	0.23076923076923078	3.0443463640184953	3.6611436795420196	0.0021234765784135428	0.02794080534671107	0.022613383012524392	Vangl2/Wdr1/Cdx2/Ilk/Fat1/Wnt5a/Sh3bp1/Ptk7/Msn	9	dKO_vs_WT_down
GO:0001656	metanephros development	15/1098	87/14485	0.1724137931034483	2.274511651278186	3.414728255388711	0.0021243721989516115	0.02794080534671107	0.022613383012524392	Rdh10/Fbn1/Wnt4/Fras1/Smo/Id2/Gli3/Tfap2a/Irx1/Irx2/Myc/Pdgfb/Wnt7b/Gpc3/Cited1	15	dKO_vs_WT_down
GO:0048557	embryonic digestive tract morphogenesis	6/1098	19/14485	0.3157894736842105	4.165947656025309	3.954668610231201	0.0021487116735181356	0.02812032864273361	0.02275867692951259	Pitx2/Tcf7/Id2/Sox11/Gli3/Tcf7l2	6	dKO_vs_WT_down
GO:0051546	keratinocyte migration	6/1098	19/14485	0.3157894736842105	4.165947656025309	3.954668610231201	0.0021487116735181356	0.02812032864273361	0.02275867692951259	Fermt1/Ltb4r2/Has2/Eppk1/Mapre2/Hbegf	6	dKO_vs_WT_down
GO:0001654	eye development	46/1098	395/14485	0.11645569620253164	1.536303059648152	3.0949748363542753	0.002320039352041746	0.03028716384886259	0.024512365623635526	Rdh10/Twist2/Tgfb2/Vim/Col5a1/Pbx3/Zeb2/Dlx2/Pax6/Spred1/Fbn1/Mab21l2/Nes/Pitx2/Tdrd7/Prom1/Flt1/Tspan12/Six5/Ppp1r13l/Col4a1/Sox1/Fat1/Cryab/Tgfbr2/Cited2/Crybg1/Prdm1/Gja1/Egfr/Meis1/Efemp1/Sh3pxd2b/Sox11/Pxdn/Gli3/Inhba/Foxc1/Bmp6/Tfap2a/Slc4a7/Spry2/Grhl2/Pdgfb/Prickle1/Cyp1b1	46	dKO_vs_WT_down
GO:0003208	cardiac ventricle morphogenesis	13/1098	71/14485	0.18309859154929578	2.4154673029066935	3.424053593081137	0.002371580349141626	0.03088337677434182	0.024994899719327453	Tgfb2/Sema3c/Ppp1r13l/Tpm1/Tgfbr2/Nog/Foxc1/Dsp/Tnnc1/Grhl2/Zfpm2/Pkp2/Nkx2-5	13	dKO_vs_WT_down
GO:0150063	visual system development	46/1098	396/14485	0.11616161616161616	1.5324235064672225	3.076582221923339	0.0024383221592516537	0.031396542910577446	0.02541022140543338	Rdh10/Twist2/Tgfb2/Vim/Col5a1/Pbx3/Zeb2/Dlx2/Pax6/Spred1/Fbn1/Mab21l2/Nes/Pitx2/Tdrd7/Prom1/Flt1/Tspan12/Six5/Ppp1r13l/Col4a1/Sox1/Fat1/Cryab/Tgfbr2/Cited2/Crybg1/Prdm1/Gja1/Egfr/Meis1/Efemp1/Sh3pxd2b/Sox11/Pxdn/Gli3/Inhba/Foxc1/Bmp6/Tfap2a/Slc4a7/Spry2/Grhl2/Pdgfb/Prickle1/Cyp1b1	46	dKO_vs_WT_down
GO:0010463	mesenchymal cell proliferation	11/1098	55/14485	0.2	2.6384335154826957	3.4864287872876374	0.002440826088277167	0.031396542910577446	0.02541022140543338	Irs1/Bmp2/Lmna/Smo/Foxp1/Irs2/Fgfr1/Tgfbr2/Wnt5a/Myc/Gpc3	11	dKO_vs_WT_down
GO:0010718	positive regulation of epithelial to mesenchymal transition	11/1098	55/14485	0.2	2.6384335154826957	3.4864287872876374	0.002440826088277167	0.031396542910577446	0.02541022140543338	Tgfb2/Bmp2/Glipr2/Tgfb1i1/Tgfbr2/Col1a1/Axin2/Foxc1/Loxl2/Emp2/Tcf7l2	11	dKO_vs_WT_down
GO:0045682	regulation of epidermis development	11/1098	55/14485	0.2	2.6384335154826957	3.4864287872876374	0.002440826088277167	0.031396542910577446	0.02541022140543338	Klf7/Tgfb2/Tmem79/Ptch2/Sfn/Errfi1/Hoxa7/Cd109/Rock2/Foxc1/Maff	11	dKO_vs_WT_down
GO:0072132	mesenchyme morphogenesis	11/1098	55/14485	0.2	2.6384335154826957	3.4864287872876374	0.002440826088277167	0.031396542910577446	0.02541022140543338	Tgfb2/Actc1/Bmp2/Fgfr1/Acta1/Tgfbr2/Nog/Foxc1/Wnt5a/Myc/Acta2	11	dKO_vs_WT_down
GO:0002573	myeloid leukocyte differentiation	30/1098	230/14485	0.13043478260869565	1.7207175100974104	3.1553618992273007	0.002450591104724689	0.031445267809650214	0.025449656016973982	Cflar/Casp8/Fbn1/Bmp2/Csf1/Cdk6/Hoxa7/Foxp1/Relb/Lrrk1/Junb/Ubash3b/Anxa2/Cd109/Tgfbr2/Cited2/Efna2/Thoc5/Id2/Nedd9/Prxl2a/Gmpr2/Myc/Ccn4/Myh9/App/Runx1/Tnfsf9/Il33/Gpc3	30	dKO_vs_WT_down
GO:1904018	positive regulation of vasculature development	22/1098	152/14485	0.14473684210526316	1.9093926756782669	3.227813933756116	0.00247059078075109	0.031624764227570525	0.025594928180658623	Vash2/Thbs1/Tgm2/Ecm1/F3/Ddah1/Anxa3/Flt1/Emc10/Rras/Adm/Igf2/Itgb1/Ets1/Tgfbr2/Wnt5a/Lgals3/Sema5a/Emp2/Runx1/Cyp1b1/Cysltr1	22	dKO_vs_WT_down
GO:0009914	hormone transport	40/1098	333/14485	0.12012012012012012	1.584644754043661	3.0910715675361202	0.002499983514032827	0.03192333317312307	0.02583656953056409	Klf7/Irs1/Ildr2/Fbn1/Nnat/Anxa5/Slc16a1/Sri/Orai1/Vgf/Rab11fip5/Slc25a22/Irs2/Fgfr1/Piwil4/Sidt2/Myo5a/Gja1/Selenom/Igfbp3/Egfr/Nr1d1/Sox11/Inhba/Bmp6/Edn1/Oxct1/Myh9/Runx1/Prkn/Uqcc2/Hmga1/Efna5/Prkce/Clcf1/Gna14/Anxa1/Tcf7l2/Cask/Apln	40	dKO_vs_WT_down
GO:1990778	protein localization to cell periphery	43/1098	365/14485	0.1178082191780822	1.5541457693939167	3.070837972780165	0.002551788860641992	0.03228422141928858	0.02612864787383273	Tmbim1/Acsl3/Nfasc/Bcl2l1/S100a10/Camk2d/Sfn/Errfi1/Clip1/Actb/Arl6ip5/Myadm/Ehd2/Clip3/Ilk/Bbs2/Itgb1/Anxa2/Myo5a/Palm/Grip1/Egfr/Rangrf/Tmem88/Flot2/Itga3/Erbb2/Rock2/Lgals3/Mmp14/Gpc6/Krt18/Emp2/Pkp2/Ap2m1/Epb41l3/Pkdcc/Aldh7a1/Stx3/Cask/Gpc4/Fgf13/Flna	43	dKO_vs_WT_down
GO:0070227	lymphocyte apoptotic process	14/1098	80/14485	0.175	2.3086293260473587	3.3613118543225906	0.0025538373091752815	0.03228422141928858	0.02612864787383273	Casp8/Tgfb2/Cd44/Foxp1/Irs2/Perp/Gli3/Serpinb9/Wnt5a/Lgals3/Myc/St3gal1/Lipa/Casp7	14	dKO_vs_WT_down
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	14/1098	80/14485	0.175	2.3086293260473587	3.3613118543225906	0.0025538373091752815	0.03228422141928858	0.02612864787383273	Bag2/Cdkn2a/Svbp/Cav1/Rasd2/Tnfaip3/Arrb2/Spry2/Parp10/Hspa1b/Hspa1a/Prkce/Sh3rf2/Bex1	14	dKO_vs_WT_down
